"Status","Year","Disability","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Operational Delivery","Calderdale and Kirklees","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Cambridgeshire CC","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Camden and City of London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Cardiff and Vale of Glamorgan","50","[c]","25160","21270"
"New entrant CS","2022","Declared disabled","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Central Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Cheshire East","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Cheshire West and Chester","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Chorley and West Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","City of Edinburgh","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Conwy and Denbighshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Cornwall and Isles of Scilly","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Coventry","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Croydon","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Derby","30","[c]","25340","21260"
"New entrant CS","2022","Declared disabled","Operational Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Devon CC","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Dudley","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Durham","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Ealing","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Derbyshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Kent","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Merseyside","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Riding of Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Surrey","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","East Sussex CC","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Essex Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Falkirk","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Flintshire and Wrexham","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Glasgow City","60","[c]","23670","21470"
"New entrant CS","2022","Declared disabled","Operational Delivery","Gloucestershire CC","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Greater Manchester North East","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Greater Manchester North West","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Greater Manchester South East","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Greater Manchester South West","40","[c]","27060","21250"
"New entrant CS","2022","Declared disabled","Operational Delivery","Gwent Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Gwynedd","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Hackney and Newham","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Haringey and Islington","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Harrow and Hillingdon","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Hartlepool and Stockton-on-Tees","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Heart of Essex","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Hertfordshire CC","40","[c]","28150","29290"
"New entrant CS","2022","Declared disabled","Operational Delivery","Hounslow and Richmond upon Thames","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Kent Thames Gateway","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Kingston upon Hull, City of","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Lambeth","45","[c]","39310","33200"
"New entrant CS","2022","Declared disabled","Operational Delivery","Lancaster and Wyre","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Leeds","75","[c]","27700","25480"
"New entrant CS","2022","Declared disabled","Operational Delivery","Leicester","40","[c]","24330","22600"
"New entrant CS","2022","Declared disabled","Operational Delivery","Leicestershire CC and Rutland","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Lewisham and Southwark","35","[c]","31140","29650"
"New entrant CS","2022","Declared disabled","Operational Delivery","Lincolnshire CC","40","[c]","26470","26310"
"New entrant CS","2022","Declared disabled","Operational Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Liverpool","60","[c]","24370","23140"
"New entrant CS","2022","Declared disabled","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Luton","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Manchester","55","[c]","28500","27570"
"New entrant CS","2022","Declared disabled","Operational Delivery","Medway","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Merton, Kingston upon Thames and Sutton","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Mid Kent","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Mid Lancashire","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Milton Keynes","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Monmouthshire and Newport","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North and North East Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North and West Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Northumberland","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Norwich and East Norfolk","40","[c]","23880","23140"
"New entrant CS","2022","Declared disabled","Operational Delivery","Nottingham","80","[c]","25300","23170"
"New entrant CS","2022","Declared disabled","Operational Delivery","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Oxfordshire CC","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Peterborough","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Plymouth","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Redbridge and Waltham Forest","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Sandwell","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Sefton","50","[c]","24700","24090"
"New entrant CS","2022","Declared disabled","Operational Delivery","Sheffield","40","[c]","26940","25000"
"New entrant CS","2022","Declared disabled","Operational Delivery","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Shropshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Somerset CC","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South Hampshire","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South Teesside","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","South West Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Southend-on-Sea","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Staffordshire CC","40","[c]","25750","24090"
"New entrant CS","2022","Declared disabled","Operational Delivery","Stoke-on-Trent","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Suffolk CC","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Sunderland","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Swansea","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Swindon","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Telford and Wrekin","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Torbay","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Tower Hamlets","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Tyneside","120","[c]","23460","21260"
"New entrant CS","2022","Declared disabled","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Wakefield","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Walsall","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Wandsworth","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Warrington","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Warwickshire CC","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Northamptonshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Surrey","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Sussex (North East)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","West Sussex (South West)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Westminster","55","[c]","32000","28310"
"New entrant CS","2022","Declared disabled","Operational Delivery","Wiltshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Wirral","30","[c]","24470","22600"
"New entrant CS","2022","Declared disabled","Operational Delivery","Wolverhampton","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Worcestershire CC","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","York","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Bradford","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Glasgow City","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","South Ayrshire","[c]","[c]","[c]","[c]"
