"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data and Technology","Scotland","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","SEO/HEO","Male","40","[c]","35600","33080"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","AA/AO","Female","40","[c]","19230","17900"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","AA/AO","Male","50","[c]","19280","17900"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","EO","Male","65","[c]","25360","24940"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","G6/G7","Male","40","[c]","52510","49860"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","SEO/HEO","Female","45","[c]","35110","34870"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","SEO/HEO","Male","85","[c]","34980","33290"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","EO","Male","40","[c]","25690","25790"
"New entrant CS","2022","Digital, Data and Technology","Wales","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","SEO/HEO","Male","80","[c]","36450","36840"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","G6/G7","Male","30","[c]","54240","52080"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","SEO/HEO","Female","35","[c]","34060","35210"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","SEO/HEO","Male","60","[c]","35790","36050"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","EO","Male","35","[c]","27110","27570"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","Male","65","[c]","55170","55000"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","Female","40","[c]","34630","33520"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","Male","75","[c]","35930","36650"
"New entrant CS","2022","Economics","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO/HEO","Female","40","[c]","35830","34260"
"New entrant CS","2022","Economics","London","SEO/HEO","Male","105","[c]","33430","33490"
"New entrant CS","2022","Economics","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Male","30","[c]","28590","28410"
"New entrant CS","2022","Finance","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Female","75","[c]","39150","40650"
"New entrant CS","2022","Finance","London","SEO/HEO","Male","60","[c]","39120","37610"
"New entrant CS","2022","Finance","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","SEO/HEO","Female","30","[c]","36310","36500"
"New entrant CS","2022","Finance","North West (England)","SEO/HEO","Male","35","[c]","35400","35310"
"New entrant CS","2022","Finance","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","EO","Female","30","[c]","23490","23390"
"New entrant CS","2022","Finance","South West (England)","EO","Male","40","[c]","22730","24290"
"New entrant CS","2022","Finance","South West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","SEO/HEO","Female","35","[c]","36540","36500"
"New entrant CS","2022","Finance","West Midlands (England)","SEO/HEO","Male","35","[c]","34810","33930"
"New entrant CS","2022","Finance","Yorkshire and The Humber","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SEO/HEO","Female","35","[c]","33800","33220"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SEO/HEO","Male","40","[c]","36440","36670"
"New entrant CS","2022","Geography","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","AA/AO","Male","35","[c]","20420","20420"
"New entrant CS","2022","Geography","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","EO","Female","95","[c]","27470","27270"
"New entrant CS","2022","Human Resources","London","EO","Male","40","[c]","26040","26950"
"New entrant CS","2022","Human Resources","London","G6/G7","Female","35","[c]","59250","58550"
