"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Outer London - East and North East","EO","LGBO","40","35","31770","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","EO","Undeclared","95","85","30980","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","EO","Unknown","235","205","31160","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","Heterosexual / straight","45","45","65160","63500"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","Heterosexual / straight","235","225","40400","39000"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","Unknown","40","35","39570","39330"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","Heterosexual / straight","225","220","33880","33950"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","Heterosexual / straight","1065","960","24800","25630"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","Undeclared","130","115","24860","25630"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","Unknown","70","60","24920","25110"
"In post","2022","Declared non-disabled","Outer London - South","EO","Heterosexual / straight","1840","1735","30030","29600"
"In post","2022","Declared non-disabled","Outer London - South","EO","LGBO","70","65","30230","30750"
"In post","2022","Declared non-disabled","Outer London - South","EO","Undeclared","195","180","30180","30170"
"In post","2022","Declared non-disabled","Outer London - South","EO","Unknown","140","125","31040","31060"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","Heterosexual / straight","1135","1100","64060","62120"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","LGBO","55","55","63020","60940"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","Undeclared","100","100","64840","62590"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","Unknown","35","35","65840","63470"
"In post","2022","Declared non-disabled","Outer London - South","SCS level","Heterosexual / straight","70","70","85930","82020"
"In post","2022","Declared non-disabled","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","Heterosexual / straight","2390","2315","39810","38290"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","LGBO","70","70","40080","38000"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","Undeclared","240","230","40140","39120"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","Unknown","130","125","40850","38290"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","Heterosexual / straight","170","155","33260","32090"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","Heterosexual / straight","990","895","26060","25110"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","LGBO","45","40","26520","25110"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","Undeclared","120","105","24820","24980"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","Unknown","85","70","24620","24340"
"In post","2022","Declared non-disabled","Outer London - West and North West","EO","Heterosexual / straight","2300","2140","29850","29800"
"In post","2022","Declared non-disabled","Outer London - West and North West","EO","LGBO","95","90","29680","30640"
"In post","2022","Declared non-disabled","Outer London - West and North West","EO","Undeclared","265","230","30090","30150"
"In post","2022","Declared non-disabled","Outer London - West and North West","EO","Unknown","215","190","30520","31060"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","Heterosexual / straight","305","295","60320","57680"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","Undeclared","40","35","60940","59690"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","SCS level","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","Heterosexual / straight","1280","1240","37870","36620"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","LGBO","60","60","35690","35050"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","Undeclared","165","160","38110","36620"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","Unknown","85","80","38280","37200"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","Heterosexual / straight","220","210","32880","32090"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","AA/AO","Heterosexual / straight","50","50","22100","22200"
"In post","2022","Declared non-disabled","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","EO","Heterosexual / straight","170","170","27540","26870"
"In post","2022","Declared non-disabled","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","EO","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","G6/G7","Heterosexual / straight","705","700","59710","57740"
"In post","2022","Declared non-disabled","Overseas","G6/G7","LGBO","60","60","57070","54500"
"In post","2022","Declared non-disabled","Overseas","G6/G7","Undeclared","60","60","60020","58850"
"In post","2022","Declared non-disabled","Overseas","G6/G7","Unknown","35","35","58050","56370"
"In post","2022","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","180","175","86840","79720"
"In post","2022","Declared non-disabled","Overseas","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","Heterosexual / straight","840","840","38260","34670"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","LGBO","45","45","36700","34770"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","Undeclared","80","80","37980","34770"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","1670","1555","23090","21380"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","LGBO","110","110","23750","21960"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","Undeclared","115","100","22420","21260"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","Unknown","180","145","24290","21550"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","EO","Heterosexual / straight","1365","1280","27780","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","EO","LGBO","60","60","27320","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","EO","Undeclared","120","110","28110","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","EO","Unknown","200","175","28080","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","365","355","59200","55210"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","1245","1190","37390","36410"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","LGBO","40","35","35860","34290"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","Undeclared","90","85","37310","36300"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","Unknown","65","60","36820","35950"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Heterosexual / straight","300","275","29880","28200"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","Heterosexual / straight","1590","1395","22340","21680"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","LGBO","75","70","22920","21680"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","Undeclared","140","120","22360","21410"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","Unknown","190","150","22200","21260"
"In post","2022","Declared non-disabled","South Yorkshire","EO","Heterosexual / straight","1550","1395","26840","27370"
"In post","2022","Declared non-disabled","South Yorkshire","EO","LGBO","65","65","26900","27570"
"In post","2022","Declared non-disabled","South Yorkshire","EO","Undeclared","145","130","27010","27570"
"In post","2022","Declared non-disabled","South Yorkshire","EO","Unknown","230","190","28080","27570"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","Heterosexual / straight","800","770","55820","52280"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","LGBO","35","30","55790","52280"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","Undeclared","45","45","53730","51380"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","Unknown","90","85","56070","54000"
"In post","2022","Declared non-disabled","South Yorkshire","SCS level","Heterosexual / straight","55","55","80750","74530"
"In post","2022","Declared non-disabled","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","Heterosexual / straight","1560","1470","35220","35310"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","LGBO","95","95","35400","35310"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","Undeclared","125","120","36070","36500"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","Unknown","120","110","35290","34290"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","Heterosexual / straight","285","255","29300","28200"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","Heterosexual / straight","865","765","21870","21250"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","LGBO","35","35","21820","21250"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","Undeclared","50","40","22280","21260"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","Unknown","255","220","23490","22080"
"In post","2022","Declared non-disabled","Southern Scotland","EO","Heterosexual / straight","960","875","27060","27570"
"In post","2022","Declared non-disabled","Southern Scotland","EO","LGBO","35","35","27370","27570"
"In post","2022","Declared non-disabled","Southern Scotland","EO","Undeclared","60","50","27230","27570"
"In post","2022","Declared non-disabled","Southern Scotland","EO","Unknown","185","160","28820","27570"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","Heterosexual / straight","305","295","57120","55210"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","Heterosexual / straight","770","735","36280","33930"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","Undeclared","50","45","36310","33370"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","Unknown","80","80","38120","36130"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","1515","1400","25050","23140"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","LGBO","130","125","25540","24370"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","Undeclared","150","135","23780","22020"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","Unknown","185","155","23500","21410"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","EO","Heterosexual / straight","1570","1410","28310","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","EO","LGBO","120","115","28030","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","EO","Undeclared","190","160","28410","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","EO","Unknown","215","185","28010","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","345","335","60260","57830"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","Undeclared","40","40","58230","55360"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","955","905","37620","36440"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","LGBO","50","45","37540","34660"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","Undeclared","120","115","37970","36720"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","Unknown","60","55","36880","35940"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Heterosexual / straight","315","280","30940","30210"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","LGBO","30","30","32760","28200"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","Heterosexual / straight","2340","2090","23140","21680"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","LGBO","115","110","23410","21680"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","Undeclared","175","150","22890","21260"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","Unknown","340","280","23690","21260"
"In post","2022","Declared non-disabled","Tees Valley and Durham","EO","Heterosexual / straight","1275","1160","27390","27570"
"In post","2022","Declared non-disabled","Tees Valley and Durham","EO","LGBO","55","55","28230","27570"
"In post","2022","Declared non-disabled","Tees Valley and Durham","EO","Undeclared","130","120","27210","27380"
"In post","2022","Declared non-disabled","Tees Valley and Durham","EO","Unknown","205","175","27940","27570"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","Heterosexual / straight","320","315","56040","52050"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","1010","955","36080","35310"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","LGBO","45","45","35340","36500"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","Undeclared","65","60","38170","37100"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","Unknown","70","70","38110","36500"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Heterosexual / straight","370","355","29570","28200"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","LGBO","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","110","100","22420","21260"
"In post","2022","Declared non-disabled","Unknown","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","EO","Heterosexual / straight","220","210","28510","27570"
"In post","2022","Declared non-disabled","Unknown","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","EO","Unknown","35","30","28520","27570"
"In post","2022","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","75","75","55880","54540"
"In post","2022","Declared non-disabled","Unknown","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","200","195","36750","36340"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","70","70","29700","27370"
"In post","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","Heterosexual / straight","3120","2810","22370","21260"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","LGBO","160","155","22030","21260"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","Undeclared","315","275","22380","21260"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","Unknown","535","450","21530","21260"
"In post","2022","Declared non-disabled","West Central Scotland","EO","Heterosexual / straight","2490","2320","27400","27570"
"In post","2022","Declared non-disabled","West Central Scotland","EO","LGBO","160","160","26930","27230"
"In post","2022","Declared non-disabled","West Central Scotland","EO","Undeclared","225","205","27380","27570"
"In post","2022","Declared non-disabled","West Central Scotland","EO","Unknown","360","315","27120","27570"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","Heterosexual / straight","940","910","60560","60500"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","LGBO","55","55","58290","56530"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","Undeclared","60","55","61800","61330"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","Unknown","125","120","59640","60740"
"In post","2022","Declared non-disabled","West Central Scotland","SCS level","Heterosexual / straight","55","55","86480","83230"
"In post","2022","Declared non-disabled","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","Heterosexual / straight","2745","2645","37440","34850"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","LGBO","165","160","36190","33370"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","Undeclared","190","185","36910","35730"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","Unknown","215","205","38050","34910"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","Heterosexual / straight","45","45","38090","38150"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","Heterosexual / straight","2635","2355","21540","21260"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","LGBO","105","100","21880","21260"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","Undeclared","265","230","21230","21260"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","Unknown","530","430","21020","21260"
"In post","2022","Declared non-disabled","West Midlands","EO","Heterosexual / straight","3075","2860","27000","27570"
"In post","2022","Declared non-disabled","West Midlands","EO","LGBO","115","110","27080","27330"
"In post","2022","Declared non-disabled","West Midlands","EO","Undeclared","265","240","27200","27570"
"In post","2022","Declared non-disabled","West Midlands","EO","Unknown","640","555","27240","27570"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","Heterosexual / straight","1110","1075","56460","54990"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","LGBO","55","55","55810","53430"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","Undeclared","80","75","57280","55210"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","Unknown","135","125","56840","55210"
"In post","2022","Declared non-disabled","West Midlands","SCS level","Heterosexual / straight","100","95","94400","83870"
"In post","2022","Declared non-disabled","West Midlands","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","Heterosexual / straight","2705","2605","35780","34020"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","LGBO","105","105","34410","33080"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","Undeclared","190","180","36080","33900"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","Unknown","315","295","36340","34290"
"In post","2022","Declared non-disabled","West Midlands","Unknown","Heterosexual / straight","605","570","29400","28200"
"In post","2022","Declared non-disabled","West Midlands","Unknown","LGBO","30","30","26540","24090"
"In post","2022","Declared non-disabled","West Midlands","Unknown","Undeclared","35","30","30300","28200"
"In post","2022","Declared non-disabled","West Midlands","Unknown","Unknown","45","40","31020","28200"
"In post","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","Heterosexual / straight","3520","3130","21550","21840"
"In post","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","LGBO","165","155","21250","21260"
"In post","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","Undeclared","805","640","20970","21840"
