"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Lambeth","30","30","50430","41660"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Leeds","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Wiltshire","20","20","40690","38230"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","Somerset CC","190","185","40580","42510"
"In post","2022","Digital, Data & Technology","UK Space Agency","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Space Agency","Department for Business, Energy and Industrial Strategy","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Space Agency","Department for Business, Energy and Industrial Strategy","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","455","445","41890","37570"
"In post","2022","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","South Hampshire","170","170","41150","37190"
"In post","2022","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","Westminster","30","30","47320","41320"
"In post","2022","Digital, Data & Technology","UK Supreme Court","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Vehicle Certification Agency","Department for Transport","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Vehicle Certification Agency","Department for Transport","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","West Surrey","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","Birmingham","20","20","47210","46180"
"In post","2022","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Welsh Revenue Authority","Welsh Government","Central Valleys","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wilton Park","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","10","10","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","95","90","47730","42760"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","York","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","10","10","35390","25460"
"In post","2022","Finance","Charity Commission","Charity Commission","Sefton","5","5","[c]","[c]"
"In post","2022","Finance","Charity Commission","Charity Commission","Somerset CC","5","5","[c]","[c]"
"In post","2022","Finance","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","70","65","30060","24730"
"In post","2022","Finance","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","15","15","46330","38060"
"In post","2022","Finance","Crown Commercial Service","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Commercial Service","Cabinet Office","Liverpool","30","30","43440","39170"
"In post","2022","Finance","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","City of Edinburgh","15","10","36860","39730"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Nottingham","25","25","24440","22200"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Wakefield","30","25","25480","25480"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Westminster","15","15","42050","39750"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","York","15","15","38740","38180"
"In post","2022","Finance","Defence Electronics and Components Agency","Ministry of Defence","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2022","Finance","Defence Equipment and Support","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","315","300","33880","28900"
"In post","2022","Finance","Defence Equipment and Support","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Defence Science and Technology Laboratory","Ministry of Defence","Central Hampshire","25","25","37410","38070"
"In post","2022","Finance","Defence Science and Technology Laboratory","Ministry of Defence","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Defence Science and Technology Laboratory","Ministry of Defence","Wiltshire","35","35","46550","47010"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Birmingham","10","10","51880","49080"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Westminster","125","125","54130","53380"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Westminster","60","60","52100","55860"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Bristol, City of","10","10","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Coventry","125","120","35660","30320"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Darlington","50","45","42370","39750"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Manchester","100","100","43400","42850"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Nottingham","15","15","46160","49860"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Sheffield","70","70","39040","36700"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Westminster","100","95","49720","53420"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire","25","25","39240","36970"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Birmingham","20","15","38700","38050"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bristol, City of","55","50","46470","43580"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon CC","25","25","39000","37020"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Leeds","15","15","40690","39000"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Peterborough","35","35","39940","36970"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tyneside","25","25","37070","36350"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Warrington","25","20","39380","36520"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Surrey","10","10","41100","40650"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Sussex (South West)","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Westminster","60","60","47480","41100"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Worcestershire CC","25","25","42140","40080"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","York","45","40","42120","38390"
"In post","2022","Finance","Department for International Trade","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for International Trade","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for International Trade","Department for International Trade","Westminster","90","90","47800","44720"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Hertfordshire CC","20","20","47260","45720"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Westminster","75","75","53640","53130"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wolverhampton","10","10","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Birmingham","5","5","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","East Sussex CC","20","15","30120","28370"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Leeds","5","5","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Westminster","150","150","52640","54110"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Birmingham","40","35","34560","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Blackpool","375","350","35640","34800"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cardiff and Vale of Glamorgan","25","25","39510","34800"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","65","55","22970","21260"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","10","10","36000","33170"
