"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Cumbria","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Female","230","[c]","21030","21020"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Male","175","[c]","21360","21260"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","EO","Female","175","[c]","27120","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","EO","Male","135","[c]","27030","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Female","45","[c]","32900","33790"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Female","45","[c]","42780","42060"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA/AO","AA","Male","60","[c]","20030","19120"
"Leaver CS","2022","Devon","AA/AO","AO","Female","140","[c]","21460","21260"
"Leaver CS","2022","Devon","AA/AO","AO","Male","135","[c]","24130","21260"
"Leaver CS","2022","Devon","EO","EO","Female","75","[c]","26900","27570"
"Leaver CS","2022","Devon","EO","EO","Male","80","[c]","26190","26850"
"Leaver CS","2022","Devon","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G6/G7","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","HEO","Female","35","[c]","34040","33300"
"Leaver CS","2022","Devon","SEO/HEO","HEO","Male","50","[c]","34980","34290"
"Leaver CS","2022","Devon","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO/HEO","SEO","Male","50","[c]","42840","42470"
"Leaver CS","2022","Devon","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","AA/AO","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","AA/AO","AO","Female","90","[c]","20960","21050"
"Leaver CS","2022","Dorset and Somerset","AA/AO","AO","Male","85","[c]","21910","21170"
"Leaver CS","2022","Dorset and Somerset","EO","EO","Female","65","[c]","26990","27570"
"Leaver CS","2022","Dorset and Somerset","EO","EO","Male","55","[c]","27000","27130"
"Leaver CS","2022","Dorset and Somerset","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","SEO/HEO","HEO","Male","50","[c]","33490","33380"
"Leaver CS","2022","Dorset and Somerset","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","AA/AO","AA","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","AA/AO","AA","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","AA/AO","AO","Female","275","[c]","21210","21260"
"Leaver CS","2022","East Anglia","AA/AO","AO","Male","305","[c]","22970","21260"
"Leaver CS","2022","East Anglia","EO","EO","Female","160","[c]","27100","27570"
"Leaver CS","2022","East Anglia","EO","EO","Male","155","[c]","27320","27570"
"Leaver CS","2022","East Anglia","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","G6/G7","G7","Female","35","[c]","54950","54250"
"Leaver CS","2022","East Anglia","G6/G7","G7","Male","35","[c]","58590","54540"
"Leaver CS","2022","East Anglia","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","HEO","Female","50","[c]","32320","32330"
"Leaver CS","2022","East Anglia","SEO/HEO","HEO","Male","80","[c]","33120","32730"
"Leaver CS","2022","East Anglia","SEO/HEO","SEO","Female","55","[c]","39970","40000"
"Leaver CS","2022","East Anglia","SEO/HEO","SEO","Male","50","[c]","41620","40580"
"Leaver CS","2022","East Anglia","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","AO","Female","375","[c]","20940","21010"
"Leaver CS","2022","East Wales","AA/AO","AO","Male","335","[c]","20930","20810"
"Leaver CS","2022","East Wales","EO","EO","Female","145","[c]","26600","27570"
"Leaver CS","2022","East Wales","EO","EO","Male","175","[c]","26500","26130"
"Leaver CS","2022","East Wales","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","G7","Male","50","[c]","55580","53400"
"Leaver CS","2022","East Wales","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","HEO","Female","80","[c]","33200","32780"
"Leaver CS","2022","East Wales","SEO/HEO","HEO","Male","95","[c]","32580","32420"
"Leaver CS","2022","East Wales","SEO/HEO","SEO","Female","40","[c]","41400","40130"
"Leaver CS","2022","East Wales","SEO/HEO","SEO","Male","70","[c]","40900","39730"
"Leaver CS","2022","East Wales","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Female","75","[c]","21160","21010"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Male","115","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","EO","Female","50","[c]","27250","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","EO","Male","75","[c]","26950","26930"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","AA","Female","60","[c]","21700","21050"
"Leaver CS","2022","Eastern Scotland","AA/AO","AA","Male","75","[c]","22400","21640"
"Leaver CS","2022","Eastern Scotland","AA/AO","AO","Female","360","[c]","22150","21260"
"Leaver CS","2022","Eastern Scotland","AA/AO","AO","Male","300","[c]","24090","22040"
"Leaver CS","2022","Eastern Scotland","EO","EO","Female","175","[c]","28630","27570"
"Leaver CS","2022","Eastern Scotland","EO","EO","Male","165","[c]","30470","30040"
"Leaver CS","2022","Eastern Scotland","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","G7","Male","60","[c]","58470","60820"
"Leaver CS","2022","Eastern Scotland","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","HEO","Female","90","[c]","34620","34290"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","HEO","Male","95","[c]","36160","36130"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","SEO","Female","80","[c]","44860","46020"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","SEO","Male","80","[c]","44890","46020"
"Leaver CS","2022","Eastern Scotland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","AO","Female","100","[c]","22920","22980"
"Leaver CS","2022","Essex","AA/AO","AO","Male","80","[c]","24910","24180"
"Leaver CS","2022","Essex","EO","EO","Female","125","[c]","29110","29290"
"Leaver CS","2022","Essex","EO","EO","Male","100","[c]","28860","29290"
"Leaver CS","2022","Essex","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Female","70","[c]","18790","19100"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Male","75","[c]","18940","18760"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Female","240","[c]","21130","21010"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Male","185","[c]","24170","21260"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Female","315","[c]","25400","26670"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Male","300","[c]","25250","26350"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Male","40","[c]","68900","67290"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Female","85","[c]","53770","53320"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Male","120","[c]","54090","54390"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Female","180","[c]","31150","31700"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Male","310","[c]","32220","32430"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Female","175","[c]","39970","40060"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Male","265","[c]","41330","40580"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Male","95","[c]","38860","39000"
"Leaver CS","2022","Greater Manchester","AA/AO","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","AO","Female","350","[c]","20920","21260"
"Leaver CS","2022","Greater Manchester","AA/AO","AO","Male","275","[c]","20990","21260"
"Leaver CS","2022","Greater Manchester","EO","EO","Female","215","[c]","26550","27570"
"Leaver CS","2022","Greater Manchester","EO","EO","Male","195","[c]","27170","27570"
"Leaver CS","2022","Greater Manchester","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","G6","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","G7","Female","45","[c]","52380","50420"
"Leaver CS","2022","Greater Manchester","G6/G7","G7","Male","50","[c]","55750","55000"
"Leaver CS","2022","Greater Manchester","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","HEO","Female","70","[c]","32220","31990"
"Leaver CS","2022","Greater Manchester","SEO/HEO","HEO","Male","90","[c]","31910","30970"
"Leaver CS","2022","Greater Manchester","SEO/HEO","SEO","Female","50","[c]","40030","38740"
"Leaver CS","2022","Greater Manchester","SEO/HEO","SEO","Male","70","[c]","39300","37710"
"Leaver CS","2022","Greater Manchester","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","AA","Female","85","[c]","19100","19050"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","AA","Male","100","[c]","19730","19530"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","AO","Female","245","[c]","21260","21010"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","AO","Male","235","[c]","22740","20970"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","EO","Female","175","[c]","26290","27370"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","EO","Male","175","[c]","27020","26780"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","G7","Male","55","[c]","55510","54540"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Female","95","[c]","32130","31540"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Male","120","[c]","33150","33300"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Female","50","[c]","40240","40000"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Male","90","[c]","43510","40580"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Female","95","[c]","20820","21010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Male","115","[c]","24960","21300"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Female","70","[c]","27230","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Male","75","[c]","26810","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","AO","Female","45","[c]","22320","21260"
"Leaver CS","2022","Highlands and Islands","AA/AO","AO","Male","30","[c]","23220","21830"
"Leaver CS","2022","Highlands and Islands","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","EO","Male","35","[c]","29420","27570"
"Leaver CS","2022","Highlands and Islands","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","AO","Female","230","[c]","22900","23490"
"Leaver CS","2022","Inner London - East","AA/AO","AO","Male","145","[c]","23110","23460"
"Leaver CS","2022","Inner London - East","EO","EO","Female","380","[c]","29160","30820"
"Leaver CS","2022","Inner London - East","EO","EO","Male","210","[c]","29800","31060"
"Leaver CS","2022","Inner London - East","G6/G7","G6","Female","85","[c]","70470","67810"
"Leaver CS","2022","Inner London - East","G6/G7","G6","Male","75","[c]","70930","70420"
"Leaver CS","2022","Inner London - East","G6/G7","G7","Female","240","[c]","54480","53830"
"Leaver CS","2022","Inner London - East","G6/G7","G7","Male","185","[c]","57060","56160"
"Leaver CS","2022","Inner London - East","SCS level","SCS level","Female","75","[c]","101360","95430"
"Leaver CS","2022","Inner London - East","SCS level","SCS level","Male","80","[c]","100310","96640"
"Leaver CS","2022","Inner London - East","SEO/HEO","HEO","Female","240","[c]","33070","32490"
"Leaver CS","2022","Inner London - East","SEO/HEO","HEO","Male","160","[c]","34770","33400"
"Leaver CS","2022","Inner London - East","SEO/HEO","SEO","Female","225","[c]","40850","40070"
"Leaver CS","2022","Inner London - East","SEO/HEO","SEO","Male","135","[c]","42160","40850"
"Leaver CS","2022","Inner London - East","Unknown","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA/AO","AA","Female","85","[c]","20620","21650"
"Leaver CS","2022","Inner London - West","AA/AO","AA","Male","60","[c]","20820","21650"
"Leaver CS","2022","Inner London - West","AA/AO","AO","Female","305","[c]","23440","23720"
"Leaver CS","2022","Inner London - West","AA/AO","AO","Male","290","[c]","24580","23770"
"Leaver CS","2022","Inner London - West","EO","EO","Female","485","[c]","28180","28500"
"Leaver CS","2022","Inner London - West","EO","EO","Male","300","[c]","28920","28650"
"Leaver CS","2022","Inner London - West","G6/G7","G6","Female","190","[c]","68550","66800"
"Leaver CS","2022","Inner London - West","G6/G7","G6","Male","225","[c]","70560","68470"
"Leaver CS","2022","Inner London - West","G6/G7","G7","Female","460","[c]","55420","54400"
"Leaver CS","2022","Inner London - West","G6/G7","G7","Male","480","[c]","56500","54830"
"Leaver CS","2022","Inner London - West","SCS level","SCS level","Female","110","[c]","92020","84100"
"Leaver CS","2022","Inner London - West","SCS level","SCS level","Male","150","[c]","98000","90880"
"Leaver CS","2022","Inner London - West","SEO/HEO","HEO","Female","535","[c]","34350","34260"
"Leaver CS","2022","Inner London - West","SEO/HEO","HEO","Male","475","[c]","35040","34710"
"Leaver CS","2022","Inner London - West","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SEO/HEO","SEO","Female","345","[c]","41910","41750"
"Leaver CS","2022","Inner London - West","SEO/HEO","SEO","Male","320","[c]","42750","42200"
"Leaver CS","2022","Inner London - West","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","AO","Female","160","[c]","22480","21680"
"Leaver CS","2022","Kent","AA/AO","AO","Male","165","[c]","24400","24250"
