"Status","Year","Age","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Undeclared","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Revenue and Customs","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Treasury","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","HM Treasury","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Justice","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Justice","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","UK Statistics Authority","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","UK Statistics Authority","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Attorney General's Departments","AA/AO","35","[c]","22040","22200"
"Leaver CS","2022","20-29","Unknown","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Attorney General's Departments","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Attorney General's Departments","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cabinet Office","AA/AO","35","[c]","19340","18200"
"Leaver CS","2022","20-29","Unknown","Cabinet Office","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cabinet Office","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cabinet Office","SEO/HEO","70","[c]","30790","29250"
"Leaver CS","2022","20-29","Unknown","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Education","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Education","EO","60","[c]","26250","25000"
"Leaver CS","2022","20-29","Unknown","Department for Education","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Education","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for International Trade","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for International Trade","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Transport","AA/AO","65","[c]","21100","21840"
"Leaver CS","2022","20-29","Unknown","Department for Transport","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Transport","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Work and Pensions","AA/AO","205","[c]","21510","21260"
"Leaver CS","2022","20-29","Unknown","Department for Work and Pensions","EO","150","[c]","27870","27570"
"Leaver CS","2022","20-29","Unknown","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department for Work and Pensions","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department of Health and Social Care","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department of Health and Social Care","EO","95","[c]","26670","27270"
"Leaver CS","2022","20-29","Unknown","Department of Health and Social Care","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Department of Health and Social Care","SEO/HEO","170","[c]","34930","32970"
"Leaver CS","2022","20-29","Unknown","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Land Registry","AA/AO","35","[c]","22850","22600"
"Leaver CS","2022","20-29","Unknown","HM Land Registry","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Land Registry","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Revenue and Customs","AA/AO","325","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Revenue and Customs","EO","85","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Revenue and Customs","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Revenue and Customs","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Home Office","AA/AO","60","[c]","22520","21680"
"Leaver CS","2022","20-29","Unknown","Home Office","EO","60","[c]","27440","28650"
"Leaver CS","2022","20-29","Unknown","Home Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Home Office","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Ministry of Defence","AA/AO","70","[c]","23150","21530"
"Leaver CS","2022","20-29","Unknown","Ministry of Defence","EO","85","[c]","20160","18100"
"Leaver CS","2022","20-29","Unknown","Ministry of Defence","SEO/HEO","40","[c]","33950","33290"
"Leaver CS","2022","20-29","Unknown","Ministry of Defence","Unknown","60","[c]","28090","28980"
"Leaver CS","2022","20-29","Unknown","Ministry of Justice","AA/AO","870","[c]","20770","20970"
"Leaver CS","2022","20-29","Unknown","Ministry of Justice","EO","50","[c]","25260","25120"
"Leaver CS","2022","20-29","Unknown","Ministry of Justice","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Ministry of Justice","SEO/HEO","40","[c]","33110","30850"
"Leaver CS","2022","20-29","Unknown","Ministry of Justice","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","National Crime Agency","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Scottish Government","AA/AO","105","[c]","23110","22140"
"Leaver CS","2022","20-29","Unknown","Scottish Government","EO","40","[c]","28390","27230"
"Leaver CS","2022","20-29","Unknown","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Scottish Government","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","UK Statistics Authority","AA/AO","40","[c]","19850","19610"
"Leaver CS","2022","20-29","Unknown","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","UK Statistics Authority","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Attorney General's Departments","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Transport","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Work and Pensions","AA/AO","60","[c]","21370","21260"
"Leaver CS","2022","30-39","Declared disabled","Department for Work and Pensions","EO","95","[c]","28330","27570"
"Leaver CS","2022","30-39","Declared disabled","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department of Health and Social Care","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Revenue and Customs","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Home Office","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Home Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Home Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Defence","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Defence","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Defence","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Justice","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Justice","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Justice","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
