"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Legal","Yorkshire and The Humber","Outside London","G7","15","[c]","49030","48080"
"New entrant CS","2022","Legal","Yorkshire and The Humber","Outside London","HEO","15","[c]","39020","38000"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","AA","160","[c]","20690","20890"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","AO","1065","[c]","21880","21260"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","EO","415","[c]","26870","27570"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","G7","20","[c]","56290","50430"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","HEO","180","[c]","31450","32310"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","SEO","65","[c]","39560","36340"
"New entrant CS","2022","No function","East Midlands (England)","Outside London","Unknown","670","[c]","28110","25480"
"New entrant CS","2022","No function","East of England","Outside London","AA","220","[c]","20760","20890"
"New entrant CS","2022","No function","East of England","Outside London","AO","780","[c]","24300","24250"
"New entrant CS","2022","No function","East of England","Outside London","EO","440","[c]","27750","27570"
"New entrant CS","2022","No function","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East of England","Outside London","G7","30","[c]","56480","52610"
"New entrant CS","2022","No function","East of England","Outside London","HEO","70","[c]","30930","30460"
"New entrant CS","2022","No function","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East of England","Outside London","SEO","75","[c]","41490","40060"
"New entrant CS","2022","No function","East of England","Outside London","Unknown","895","[c]","27260","24800"
"New entrant CS","2022","No function","London","London","AA","210","[c]","23220","24080"
"New entrant CS","2022","No function","London","London","AO","1100","[c]","26490","25110"
"New entrant CS","2022","No function","London","London","EO","2100","[c]","29170","29290"
"New entrant CS","2022","No function","London","London","G6","175","[c]","67040","65440"
"New entrant CS","2022","No function","London","London","G7","570","[c]","54120","53380"
"New entrant CS","2022","No function","London","London","HEO","2200","[c]","32580","32790"
"New entrant CS","2022","No function","London","London","SCS level","115","[c]","98840","90000"
"New entrant CS","2022","No function","London","London","SEO","745","[c]","40940","40190"
"New entrant CS","2022","No function","London","London","Unknown","1075","[c]","34270","32090"
"New entrant CS","2022","No function","North East (England)","Outside London","AA","110","[c]","20640","20890"
"New entrant CS","2022","No function","North East (England)","Outside London","AO","1205","[c]","21560","21260"
"New entrant CS","2022","No function","North East (England)","Outside London","EO","420","[c]","26740","27130"
"New entrant CS","2022","No function","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North East (England)","Outside London","G7","50","[c]","50480","49500"
"New entrant CS","2022","No function","North East (England)","Outside London","HEO","185","[c]","30810","30450"
"New entrant CS","2022","No function","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North East (England)","Outside London","SEO","70","[c]","37730","36570"
"New entrant CS","2022","No function","North East (England)","Outside London","Unknown","520","[c]","28170","26980"
"New entrant CS","2022","No function","North West (England)","Outside London","AA","195","[c]","20110","20890"
"New entrant CS","2022","No function","North West (England)","Outside London","AO","2445","[c]","21510","21260"
"New entrant CS","2022","No function","North West (England)","Outside London","EO","1165","[c]","27050","27570"
"New entrant CS","2022","No function","North West (England)","Outside London","G6","15","[c]","65300","62440"
"New entrant CS","2022","No function","North West (England)","Outside London","G7","80","[c]","51510","49170"
"New entrant CS","2022","No function","North West (England)","Outside London","HEO","445","[c]","31730","32000"
"New entrant CS","2022","No function","North West (England)","Outside London","SCS level","10","[c]","85660","84560"
"New entrant CS","2022","No function","North West (England)","Outside London","SEO","165","[c]","38720","36740"
"New entrant CS","2022","No function","North West (England)","Outside London","Unknown","1385","[c]","27410","24800"
"New entrant CS","2022","No function","Northern Ireland","Outside London","AO","180","[c]","21250","21250"
"New entrant CS","2022","No function","Northern Ireland","Outside London","EO","90","[c]","26370","26590"
"New entrant CS","2022","No function","Northern Ireland","Outside London","G7","10","[c]","52300","52080"
"New entrant CS","2022","No function","Northern Ireland","Outside London","HEO","90","[c]","32950","33080"
"New entrant CS","2022","No function","Northern Ireland","Outside London","SEO","15","[c]","39400","38760"
"New entrant CS","2022","No function","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scotland","Outside London","AA","150","[c]","21010","20950"
"New entrant CS","2022","No function","Scotland","Outside London","AO","1445","[c]","21400","21260"
"New entrant CS","2022","No function","Scotland","Outside London","EO","695","[c]","26790","27570"
"New entrant CS","2022","No function","Scotland","Outside London","G6","10","[c]","61160","60500"
"New entrant CS","2022","No function","Scotland","Outside London","G7","45","[c]","52280","49700"
"New entrant CS","2022","No function","Scotland","Outside London","HEO","250","[c]","32080","33080"
"New entrant CS","2022","No function","Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scotland","Outside London","SEO","65","[c]","46580","40260"
"New entrant CS","2022","No function","South East (England)","Outside London","AA","390","[c]","20550","20890"
"New entrant CS","2022","No function","South East (England)","Outside London","AO","1355","[c]","24870","24370"
"New entrant CS","2022","No function","South East (England)","Outside London","EO","460","[c]","27590","27570"
"New entrant CS","2022","No function","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","South East (England)","Outside London","G7","65","[c]","55120","50850"
"New entrant CS","2022","No function","South East (England)","Outside London","HEO","220","[c]","30200","30210"
"New entrant CS","2022","No function","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","South East (England)","Outside London","SEO","100","[c]","39250","38200"
"New entrant CS","2022","No function","South East (England)","Outside London","Unknown","1090","[c]","28580","25480"
"New entrant CS","2022","No function","South West (England)","Outside London","AA","235","[c]","19570","19200"
"New entrant CS","2022","No function","South West (England)","Outside London","AO","900","[c]","21870","21260"
"New entrant CS","2022","No function","South West (England)","Outside London","EO","335","[c]","25580","26130"
"New entrant CS","2022","No function","South West (England)","Outside London","G6","20","[c]","62830","61380"
"New entrant CS","2022","No function","South West (England)","Outside London","G7","120","[c]","52310","49860"
"New entrant CS","2022","No function","South West (England)","Outside London","HEO","415","[c]","29920","29230"
"New entrant CS","2022","No function","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","Outside London","SEO","210","[c]","38710","37350"
"New entrant CS","2022","No function","South West (England)","Outside London","Unknown","770","[c]","27350","24800"
"New entrant CS","2022","No function","Unknown","Unknown","AA","30","[c]","19140","18310"
"New entrant CS","2022","No function","Unknown","Unknown","AO","70","[c]","21680","21300"
"New entrant CS","2022","No function","Unknown","Unknown","EO","60","[c]","28780","29290"
"New entrant CS","2022","No function","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","HEO","80","[c]","29280","28000"
"New entrant CS","2022","No function","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","245","[c]","32880","28200"
"New entrant CS","2022","No function","Wales","Outside London","AA","325","[c]","18740","18310"
"New entrant CS","2022","No function","Wales","Outside London","AO","1140","[c]","21520","21260"
"New entrant CS","2022","No function","Wales","Outside London","EO","400","[c]","26880","27570"
"New entrant CS","2022","No function","Wales","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","Outside London","G7","30","[c]","50900","50210"
"New entrant CS","2022","No function","Wales","Outside London","HEO","145","[c]","31860","31960"
"New entrant CS","2022","No function","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","Outside London","SEO","60","[c]","39330","38150"
"New entrant CS","2022","No function","Wales","Outside London","Unknown","425","[c]","26190","23170"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","AA","145","[c]","20340","20890"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","AO","1235","[c]","21710","21260"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","EO","805","[c]","26970","27570"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","G6","25","[c]","67220","64160"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","G7","90","[c]","52320","49080"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","HEO","285","[c]","31270","30450"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","SCS level","10","[c]","98730","100360"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","SEO","150","[c]","38480","38000"
"New entrant CS","2022","No function","West Midlands (England)","Outside London","Unknown","860","[c]","27800","24800"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","AA","195","[c]","20660","20890"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","AO","1225","[c]","21950","21260"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","EO","680","[c]","26940","27570"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","G6","25","[c]","65030","62400"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","G7","110","[c]","52250","49530"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","HEO","325","[c]","30700","30320"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","SCS level","10","[c]","81440","76430"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","SEO","175","[c]","38660","36820"
"New entrant CS","2022","No function","Yorkshire and The Humber","Outside London","Unknown","900","[c]","28000","25480"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","HEO","15","[c]","30890","30730"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","SEO","15","[c]","40390","40000"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Outside London","HEO","15","[c]","33920","33000"
"New entrant CS","2022","Project Delivery","East of England","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","London","AO","15","[c]","22860","22770"
"New entrant CS","2022","Project Delivery","London","London","EO","45","[c]","28010","27680"
"New entrant CS","2022","Project Delivery","London","London","G6","15","[c]","68650","70600"
"New entrant CS","2022","Project Delivery","London","London","G7","60","[c]","56000","54300"
"New entrant CS","2022","Project Delivery","London","London","HEO","70","[c]","35550","34710"
"New entrant CS","2022","Project Delivery","London","London","SCS level","15","[c]","106950","109500"
"New entrant CS","2022","Project Delivery","London","London","SEO","55","[c]","42900","43430"
"New entrant CS","2022","Project Delivery","North East (England)","Outside London","AO","10","[c]","22120","22600"
"New entrant CS","2022","Project Delivery","North East (England)","Outside London","EO","10","[c]","26740","26820"
"New entrant CS","2022","Project Delivery","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Outside London","SEO","10","[c]","38810","40180"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","AO","60","[c]","21270","21260"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","EO","15","[c]","25470","26580"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","HEO","25","[c]","32700","33080"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","SEO","15","[c]","41850","40180"
"New entrant CS","2022","Project Delivery","North West (England)","Outside London","Unknown","20","[c]","40610","38500"
"New entrant CS","2022","Project Delivery","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","EO","25","[c]","19990","18700"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","HEO","20","[c]","31600","33000"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","SEO","20","[c]","43300","42100"
"New entrant CS","2022","Project Delivery","Scotland","Outside London","Unknown","10","[c]","41440","35150"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","EO","45","[c]","22800","23490"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","G7","20","[c]","52890","53500"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","HEO","55","[c]","31420","33000"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","SEO","25","[c]","38970","40000"
"New entrant CS","2022","Project Delivery","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","AO","15","[c]","19230","18330"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","EO","310","[c]","22330","23490"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","G7","70","[c]","52740","53500"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","HEO","220","[c]","30100","30000"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","SEO","200","[c]","41560","40000"
"New entrant CS","2022","Project Delivery","South West (England)","Outside London","Unknown","150","[c]","34580","31500"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","Outside London","G6","10","[c]","68270","66900"
"New entrant CS","2022","Project Delivery","Wales","Outside London","G7","10","[c]","51950","50210"
"New entrant CS","2022","Project Delivery","Wales","Outside London","HEO","10","[c]","33620","31490"
"New entrant CS","2022","Project Delivery","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","Outside London","SEO","20","[c]","39750","39910"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Outside London","EO","20","[c]","23430","24340"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Outside London","HEO","25","[c]","32110","33000"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Outside London","SEO","25","[c]","39380","40000"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","EO","10","[c]","25730","25620"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","G7","10","[c]","50780","49860"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","SEO","20","[c]","38390","38650"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","AA","10","[c]","18870","19010"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","EO","20","[c]","25410","25000"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","HEO","10","[c]","31550","33000"
"New entrant CS","2022","Property","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Outside London","EO","15","[c]","25540","26350"
"New entrant CS","2022","Property","East of England","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Outside London","HEO","25","[c]","32400","33000"
"New entrant CS","2022","Property","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","London","EO","45","[c]","26230","28500"
"New entrant CS","2022","Property","London","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","London","G7","25","[c]","55390","54850"
"New entrant CS","2022","Property","London","London","HEO","50","[c]","32480","32000"
"New entrant CS","2022","Property","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","London","SEO","35","[c]","43680","42300"
"New entrant CS","2022","Property","North East (England)","Outside London","AO","145","[c]","21850","21750"
"New entrant CS","2022","Property","North East (England)","Outside London","EO","25","[c]","25300","25000"
"New entrant CS","2022","Property","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North East (England)","Outside London","HEO","10","[c]","29470","30050"
"New entrant CS","2022","Property","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","North West (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","North West (England)","Outside London","EO","45","[c]","25220","25000"
"New entrant CS","2022","Property","North West (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","North West (England)","Outside London","G7","10","[c]","50640","49860"
"New entrant CS","2022","Property","North West (England)","Outside London","HEO","15","[c]","30520","31000"
"New entrant CS","2022","Property","North West (England)","Outside London","SEO","15","[c]","40770","40180"
"New entrant CS","2022","Property","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Outside London","AO","15","[c]","25320","25420"
"New entrant CS","2022","Property","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Outside London","EO","20","[c]","25010","25000"
"New entrant CS","2022","Property","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Outside London","HEO","15","[c]","32550","33000"
"New entrant CS","2022","Property","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South East (England)","Outside London","SEO","25","[c]","40000","40000"
"New entrant CS","2022","Property","South West (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Outside London","AO","80","[c]","21820","21750"
"New entrant CS","2022","Property","South West (England)","Outside London","EO","30","[c]","25060","25000"
"New entrant CS","2022","Property","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West (England)","Outside London","G7","15","[c]","51640","51710"
"New entrant CS","2022","Property","South West (England)","Outside London","HEO","25","[c]","30770","33000"
"New entrant CS","2022","Property","South West (England)","Outside London","SEO","15","[c]","38690","40000"
"New entrant CS","2022","Property","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","EO","20","[c]","25320","25000"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","G7","15","[c]","53670","52630"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","HEO","25","[c]","30930","31900"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Outside London","SEO","15","[c]","40580","40000"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","EO","30","[c]","25030","25000"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","G7","15","[c]","50390","49860"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","HEO","15","[c]","30840","33000"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","Outside London","SEO","15","[c]","39140","37300"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Outside London","AA","25","[c]","22950","22630"
"New entrant CS","2022","Security","East of England","Outside London","AO","20","[c]","27330","23540"
"New entrant CS","2022","Security","East of England","Outside London","EO","15","[c]","27380","26350"
"New entrant CS","2022","Security","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","London","AO","15","[c]","28630","25640"
"New entrant CS","2022","Security","London","London","EO","75","[c]","28060","28680"
"New entrant CS","2022","Security","London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","London","HEO","30","[c]","34570","34550"
"New entrant CS","2022","Security","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","London","SEO","25","[c]","43040","41750"
"New entrant CS","2022","Security","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
