"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","South Teesside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swindon","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Lothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (South West)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (South West)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (South West)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Sussex (South West)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Westminster","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Westminster","London","EO","75","[c]","28360","28130"
"Leaver Dept.","2022","Declared disabled","Westminster","London","G6","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Westminster","London","G7","100","[c]","56020","54700"
"Leaver Dept.","2022","Declared disabled","Westminster","London","HEO","120","[c]","34600","34550"
"Leaver Dept.","2022","Declared disabled","Westminster","London","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Westminster","London","SEO","80","[c]","41420","40950"
"Leaver Dept.","2022","Declared disabled","Westminster","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wiltshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wolverhampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wolverhampton","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wolverhampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Worcestershire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Angus and Dundee City","Outside London","AO","55","[c]","21250","21260"
"Leaver Dept.","2022","Declared non-disabled","Angus and Dundee City","Outside London","EO","40","[c]","27460","27570"
"Leaver Dept.","2022","Declared non-disabled","Angus and Dundee City","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ards and North Down","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ards and North Down","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ards and North Down","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barking & Dagenham and Havering","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barking & Dagenham and Havering","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barking & Dagenham and Havering","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barking & Dagenham and Havering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barking & Dagenham and Havering","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","AA","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","AO","80","[c]","24420","23780"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","EO","155","[c]","27430","26880"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","G6","35","[c]","68750","67820"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","G7","100","[c]","54750","53540"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","HEO","155","[c]","32900","32330"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","SEO","135","[c]","41060","40130"
"Leaver Dept.","2022","Declared non-disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","80","[c]","24330","25310"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","35","[c]","52490","54270"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","95","[c]","29500","29550"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","85","[c]","39970","40560"
"Leaver Dept.","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedford","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Belfast","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Belfast","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Belfast","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire","Outside London","G7","5","[c]","[c]","[c]"
