"Status","Year","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","15","[c]","35550","27130"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","15","[c]","84540","73070"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","40","[c]","57950","56940"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","25","[c]","38770","38600"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","10","[c]","47330","46610"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","20","[c]","34750","33390"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","200","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","75","[c]","36720","37870"
"Leaver CS","2022","HM Land Registry","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","15","[c]","40290","43730"
"Leaver CS","2022","HM Land Registry","Legal","30","[c]","51900","57000"
"Leaver CS","2022","HM Land Registry","Operational Delivery","260","[c]","28500","27130"
"Leaver CS","2022","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","10","[c]","39950","38550"
"Leaver CS","2022","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","15","[c]","35270","31020"
"Leaver CS","2022","HM Revenue and Customs","Operational Delivery","225","[c]","24210","22040"
"Leaver CS","2022","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","10","[c]","40960","38520"
"Leaver CS","2022","HM Revenue and Customs","Property","115","[c]","35840","30600"
"Leaver CS","2022","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","40","[c]","39780","34690"
"Leaver CS","2022","HM Revenue and Customs","Unknown","4530","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Communications","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","125","[c]","45580","46130"
"Leaver CS","2022","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","20","[c]","40660","41970"
"Leaver CS","2022","Home Office","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","120","[c]","51880","45600"
"Leaver CS","2022","Home Office","Economics","15","[c]","31940","35050"
"Leaver CS","2022","Home Office","Finance","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","40","[c]","42180","35050"
"Leaver CS","2022","Home Office","Intelligence Analysis","70","[c]","28140","27370"
"Leaver CS","2022","Home Office","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","1400","[c]","27680","25310"
"Leaver CS","2022","Home Office","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","145","[c]","32490","26160"
"Leaver CS","2022","Home Office","Policy","120","[c]","48250","41970"
"Leaver CS","2022","Home Office","Project Delivery","65","[c]","47570","41950"
"Leaver CS","2022","Home Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","15","[c]","53440","63280"
"Leaver CS","2022","Home Office","Security","20","[c]","36120","33900"
"Leaver CS","2022","Home Office","Social Research","10","[c]","39730","40820"
"Leaver CS","2022","Home Office","Statistics","10","[c]","26150","22460"
"Leaver CS","2022","Ministry of Defence","Commercial","155","[c]","39520","36290"
"Leaver CS","2022","Ministry of Defence","Communications","50","[c]","36990","36640"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","230","[c]","35150","33300"
"Leaver CS","2022","Ministry of Defence","Finance","285","[c]","35520","33300"
"Leaver CS","2022","Ministry of Defence","Geography","35","[c]","32810","33290"
"Leaver CS","2022","Ministry of Defence","Human Resources","160","[c]","31840","26670"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","60","[c]","34880","33300"
"Leaver CS","2022","Ministry of Defence","Internal Audit","10","[c]","31610","33150"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","25","[c]","32310","30250"
"Leaver CS","2022","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","265","[c]","41480","37280"
"Leaver CS","2022","Ministry of Defence","Operational Delivery","45","[c]","32190","26000"
"Leaver CS","2022","Ministry of Defence","Operational Research","20","[c]","39800","38070"
"Leaver CS","2022","Ministry of Defence","Other","1740","[c]","27480","22330"
"Leaver CS","2022","Ministry of Defence","Policy","60","[c]","42960","41320"
"Leaver CS","2022","Ministry of Defence","Project Delivery","395","[c]","39410","39000"
"Leaver CS","2022","Ministry of Defence","Property","185","[c]","31280","33000"
"Leaver CS","2022","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","700","[c]","34260","32560"
"Leaver CS","2022","Ministry of Defence","Security","600","[c]","31290","26750"
"Leaver CS","2022","Ministry of Defence","Statistics","10","[c]","39240","37000"
"Leaver CS","2022","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","8910","[c]","26920","21410"
"Leaver CS","2022","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","95","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","725","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","20","[c]","48930","45480"
"Leaver CS","2022","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","10","[c]","44480","43160"
"Leaver CS","2022","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","255","[c]","41320","39730"
"Leaver CS","2022","National Crime Agency","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","115","[c]","64820","70500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","10","[c]","22490","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","20","[c]","24640","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","10","[c]","42520","37400"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","25","[c]","57770","52100"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","10","[c]","43820","38660"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","10","[c]","62550","51850"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","15","[c]","39350","38000"
