"Status","Year","Disability","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Bromley","London","75","70","31940","30200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Buckinghamshire","Outside London","445","425","31810","30700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Calderdale and Kirklees","Outside London","115","105","29580","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Cambridgeshire CC","Outside London","780","745","29850","28700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Camden and City of London","London","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","535","510","31890","28010"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Central Hampshire","Outside London","235","230","30740","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Central Valleys","Outside London","90","85","30740","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Cheshire East","Outside London","250","235","30250","27470"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Cheshire West and Chester","Outside London","90","80","30370","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","795","735","29790","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Conwy and Denbighshire","Outside London","60","55","30050","26310"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","50","45","29850","26310"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Coventry","Outside London","65","60","30660","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Croydon","London","520","505","38720","33800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Darlington","Outside London","45","45","26490","24090"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Derby","Outside London","130","120","29100","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Devon CC","Outside London","770","720","29020","26950"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Dorset","Outside London","635","600","28830","27260"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Dudley","Outside London","45","45","29870","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Durham","Outside London","1495","1400","29930","28010"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Ealing","London","50","45","34790","34100"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Cumbria","Outside London","60","55","32070","28540"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Derbyshire","Outside London","40","35","28640","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Kent","Outside London","75","70","32410","33280"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Lancashire","Outside London","75","70","28530","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Merseyside","Outside London","145","140","33340","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","850","790","28450","26950"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Surrey","Outside London","535","510","33810","33890"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","East Sussex CC","Outside London","315","300","29580","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Enfield","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Essex Haven Gateway","Outside London","55","50","35270","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Essex Thames Gateway","Outside London","75","70","28500","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","585","575","27590","25700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Gloucestershire CC","Outside London","90","85","30300","30550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Greater Manchester North East","Outside London","270","260","29040","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Greater Manchester North West","Outside London","360","345","28670","25210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Greater Manchester South East","Outside London","85","80","31730","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Greater Manchester South West","Outside London","185","175","31490","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Gwent Valleys","Outside London","65","60","30500","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Gwynedd","Outside London","45","45","28820","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Hackney and Newham","London","75","70","31630","28340"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Haringey and Islington","London","415","400","35040","35010"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Harrow and Hillingdon","London","40","35","33410","32320"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","595","565","28950","25830"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Heart of Essex","Outside London","345","335","31750","30810"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Herefordshire, County of","Outside London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Hertfordshire CC","Outside London","440","425","31200","30610"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Hounslow and Richmond upon Thames","London","470","450","33610","33890"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Isle of Wight","Outside London","345","335","27800","26610"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","London","435","420","33510","33550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Kent Thames Gateway","Outside London","750","720","30840","31100"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Kingston upon Hull, City of","Outside London","505","475","28750","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Lambeth","London","290","280","36900","33550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Lancaster and Wyre","Outside London","220","205","29700","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Leeds","Outside London","1150","1100","30190","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Leicester","Outside London","385","365","29350","25830"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Leicestershire CC and Rutland","Outside London","630","600","29720","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Lewisham and Southwark","London","295","285","36720","35310"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Lincolnshire CC","Outside London","620","595","28700","26610"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Liverpool","Outside London","490","460","29310","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Luton","Outside London","50","45","29430","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Manchester","Outside London","660","630","30190","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Medway","Outside London","525","505","30700","29750"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","London","45","45","34540","34100"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Mid Kent","Outside London","325","305","30090","28010"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Mid Lancashire","Outside London","580","535","31030","28550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Milton Keynes","Outside London","430","420","30510","29750"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Monmouthshire and Newport","Outside London","295","275","30200","28550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North and North East Lincolnshire","Outside London","85","80","29980","26870"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North and West Norfolk","Outside London","270","250","29720","28370"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North Hampshire","Outside London","55","50","29390","24450"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North Northamptonshire","Outside London","35","30","29270","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North Nottinghamshire","Outside London","440","420","29840","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","North Yorkshire CC","Outside London","65","60","30040","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Northumberland","Outside London","40","35","33440","32690"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","490","470","27030","24260"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Nottingham","Outside London","535","500","28090","26100"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Oxfordshire CC","Outside London","505","475","31200","30700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Peterborough","Outside London","120","115","34720","31180"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Plymouth","Outside London","85","80","30010","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Portsmouth","Outside London","60","55","29650","30210"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Powys","Outside London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Redbridge and Waltham Forest","London","100","95","33870","33900"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Sandwell","Outside London","55","55","28450","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Sefton","Outside London","60","55","31240","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Sheffield","Outside London","145","130","30230","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Shropshire","Outside London","285","275","29210","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Somerset CC","Outside London","90","80","28230","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South and West Derbyshire","Outside London","295","275","29570","26880"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South Hampshire","Outside London","70","65","29530","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South Nottinghamshire","Outside London","340","320","29450","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South Teesside","Outside London","95","85","29170","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","South West Wales","Outside London","75","75","28040","26310"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Southampton","Outside London","80","75","30110","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Southend-on-Sea","Outside London","30","30","28000","24800"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Staffordshire CC","Outside London","1510","1430","29770","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Stoke-on-Trent","Outside London","95","85","29780","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Suffolk CC","Outside London","785","750","30130","29430"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Sunderland","Outside London","55","55","29200","27000"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Swansea","Outside London","280","265","29270","28010"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Swindon","Outside London","50","45","29760","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Telford and Wrekin","Outside London","45","45","32410","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Torbay","Outside London","40","40","34540","31420"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Tower Hamlets","London","60","55","34090","33900"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Tyneside","Outside London","275","260","29640","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","40","35","28210","25470"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Wakefield","Outside London","765","705","29840","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Walsall","Outside London","60","60","29300","28200"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Wandsworth","London","350","345","34210","33550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Warrington","Outside London","395","375","29570","27120"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Warwickshire CC","Outside London","170","155","33900","31180"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Cumbria","Outside London","185","170","28740","27250"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Essex","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Northamptonshire","Outside London","340","325","29210","25700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Surrey","Outside London","455","430","31400","30450"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Sussex (North East)","Outside London","35","35","30330","28900"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","West Sussex (South West)","Outside London","160","150","29500","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Westminster","London","435","425","54070","53080"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Wiltshire","Outside London","305","295","29160","27380"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Wirral","Outside London","70","70","30540","27260"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Wolverhampton","Outside London","90","85","27380","25560"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Worcestershire CC","Outside London","805","780","28710","25700"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","York","Outside London","165","155","31960","30210"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","1340","1270","32270","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Berkshire","Outside London","170","155","36600","33440"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","2125","2025","33770","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","765","675","26700","22080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","865","825","38580","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","2550","2405","31140","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","1330","1265","31790","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Croydon","London","1670","1590","43610","37930"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Durham","Outside London","250","220","25440","22080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Kent","Outside London","125","115","31650","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","1085","1010","33880","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","2480","2365","34100","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Gwynedd","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","2790","2675","43950","37930"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","2175","2060","35940","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","125","115","31650","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","2760","2595","31870","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","1265","1210","36620","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","995","890","30690","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","60","60","24570","21250"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","950","840","27990","26590"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","2310","2190","35690","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","525","465","30910","28740"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","675","625","33920","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","1210","1065","28540","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","425","385","36740","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Suffolk CC","Outside London","310","285","31210","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","1390","1150","26440","22080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","505","475","43100","40520"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","110","105","53350","47240"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","4830","4470","32850","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","370","340","35810","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Westminster","London","775","750","59590","62120"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Darlington","Outside London","65","65","42660","32570"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","50","45","28540","24010"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Westminster","London","1385","1355","49100","52500"
"In post","2022","Declared non-disabled","Home Office","Aberdeen City and Aberdeenshire","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Barnet","London","115","115","46350","44950"
"In post","2022","Declared non-disabled","Home Office","Barnsley, Doncaster and Rotherham","Outside London","35","30","28220","25490"
"In post","2022","Declared non-disabled","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","180","160","28000","25420"
"In post","2022","Declared non-disabled","Home Office","Bedford","Outside London","80","75","30180","26220"
"In post","2022","Declared non-disabled","Home Office","Belfast","Outside London","305","275","25220","24880"
"In post","2022","Declared non-disabled","Home Office","Berkshire","Outside London","35","30","31580","28740"
"In post","2022","Declared non-disabled","Home Office","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Birmingham","Outside London","95","90","30790","26340"
"In post","2022","Declared non-disabled","Home Office","Bournemouth, Christchurch and Poole","Outside London","60","55","27920","27260"
"In post","2022","Declared non-disabled","Home Office","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Camden and City of London","London","220","210","35470","31520"
"In post","2022","Declared non-disabled","Home Office","Cardiff and Vale of Glamorgan","Outside London","255","240","29700","26410"
"In post","2022","Declared non-disabled","Home Office","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","City of Edinburgh","Outside London","125","115","29490","26480"
"In post","2022","Declared non-disabled","Home Office","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Croydon","London","3995","3790","39140","35070"
"In post","2022","Declared non-disabled","Home Office","Darlington","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Dorset","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Durham","Outside London","710","600","24990","21680"
"In post","2022","Declared non-disabled","Home Office","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Kent","Outside London","1775","1630","27770","25690"
"In post","2022","Declared non-disabled","Home Office","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","East Sussex CC","Outside London","40","35","27390","27110"
"In post","2022","Declared non-disabled","Home Office","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Essex Haven Gateway","Outside London","105","100","26580","25310"
"In post","2022","Declared non-disabled","Home Office","Essex Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Glasgow City","Outside London","455","420","27920","25040"
"In post","2022","Declared non-disabled","Home Office","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Greater Manchester South West","Outside London","655","630","33560","30820"
"In post","2022","Declared non-disabled","Home Office","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Hackney and Newham","London","115","105","32090","30460"
"In post","2022","Declared non-disabled","Home Office","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Harrow and Hillingdon","London","1625","1475","31420","29080"
"In post","2022","Declared non-disabled","Home Office","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Hounslow and Richmond upon Thames","London","470","440","31550","29080"
"In post","2022","Declared non-disabled","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","110","105","29040","27370"
"In post","2022","Declared non-disabled","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Isle of Anglesey","Outside London","40","40","26990","25040"
"In post","2022","Declared non-disabled","Home Office","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Kingston upon Hull, City of","Outside London","95","90","27180","25310"
"In post","2022","Declared non-disabled","Home Office","Lambeth","London","50","50","51260","49210"
"In post","2022","Declared non-disabled","Home Office","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Leeds","Outside London","555","525","29460","26160"
"In post","2022","Declared non-disabled","Home Office","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Leicestershire CC and Rutland","Outside London","165","150","28630","26550"
"In post","2022","Declared non-disabled","Home Office","Lewisham and Southwark","London","145","140","34240","29080"
"In post","2022","Declared non-disabled","Home Office","Lincolnshire CC","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Lisburn and Castlereagh","Outside London","70","65","28310","25440"
"In post","2022","Declared non-disabled","Home Office","Liverpool","Outside London","3265","3035","27230","24890"
"In post","2022","Declared non-disabled","Home Office","Luton","Outside London","105","95","29420","27370"
"In post","2022","Declared non-disabled","Home Office","Manchester","Outside London","505","480","28870","26410"
"In post","2022","Declared non-disabled","Home Office","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Mid Kent","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Milton Keynes","Outside London","20","20","[c]","[c]"
