"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Psychology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Psychology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","East Midlands (England)","Lincolnshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","East of England","East Anglia","40","35","31250","29740"
"In post","2022","Declared disabled","Science and Engineering","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","London","Inner London - East","15","15","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","London","Inner London - West","20","20","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","London","Outer London - West and North West","25","25","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North West (England)","Cumbria","15","15","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North West (England)","Greater Manchester","10","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","North West (England)","Merseyside","20","20","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","South East (England)","Hampshire and Isle of Wight","75","70","36220","34360"
"In post","2022","Declared disabled","Science and Engineering","South East (England)","Kent","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","South East (England)","Surrey, East and West Sussex","70","65","31730","28550"
"In post","2022","Declared disabled","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","South West (England)","Devon","50","45","34110","34360"
"In post","2022","Declared disabled","Science and Engineering","South West (England)","Dorset and Somerset","20","20","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","415","405","38750","38300"
"In post","2022","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Wales","East Wales","45","45","39260","32890"
"In post","2022","Declared disabled","Science and Engineering","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","West Midlands (England)","West Midlands","15","15","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","North Yorkshire","25","20","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","East of England","East Anglia","40","40","36050","37390"
"In post","2022","Declared disabled","Security","East of England","Essex","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","London","Inner London - West","100","95","40710","37190"
"In post","2022","Declared disabled","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","London","Outer London - South","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","North East (England)","Northumberland, and Tyne and Wear","20","15","[c]","[c]"
"In post","2022","Declared disabled","Security","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Northern Ireland","Northern Ireland","20","20","[c]","[c]"
"In post","2022","Declared disabled","Security","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","West Central Scotland","50","45","31340","30840"
"In post","2022","Declared disabled","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","65","60","34020","35970"
"In post","2022","Declared disabled","Security","South East (England)","Hampshire and Isle of Wight","65","65","28390","26670"
"In post","2022","Declared disabled","Security","South East (England)","Kent","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","South West (England)","Devon","45","40","26820","23540"
"In post","2022","Declared disabled","Security","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","32670","33300"
"In post","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Wales","West Wales and The Valleys","10","5","[c]","[c]"
"In post","2022","Declared disabled","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","West Midlands (England)","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","West Yorkshire","20","20","[c]","[c]"
"In post","2022","Declared disabled","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","Declared disabled","Social Research","London","Inner London - West","35","30","43590","41950"
"In post","2022","Declared disabled","Social Research","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","South East (England)","Hampshire and Isle of Wight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Social Research","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","Wales","East Wales","40","40","37790","38340"
"In post","2022","Declared disabled","Social Research","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","London","Inner London - East","20","20","[c]","[c]"
"In post","2022","Declared disabled","Statistics","London","Inner London - West","70","65","45800","41240"
"In post","2022","Declared disabled","Statistics","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","North East (England)","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2022","Declared disabled","Statistics","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Declared disabled","Statistics","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South East (England)","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Wales","East Wales","50","45","38420","38340"
"In post","2022","Declared disabled","Statistics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Statistics","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","130","125","34740","33370"
"In post","2022","Declared disabled","Tax","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2022","Declared disabled","Tax","East of England","East Anglia","15","10","[c]","[c]"
"In post","2022","Declared disabled","Tax","East of England","Essex","10","10","[c]","[c]"
"In post","2022","Declared disabled","Tax","London","Inner London - East","140","130","43680","40910"
"In post","2022","Declared disabled","Tax","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Declared disabled","Tax","London","Outer London - South","75","65","42150","40910"
"In post","2022","Declared disabled","Tax","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tax","North East (England)","Northumberland, and Tyne and Wear","155","145","32160","33080"
"In post","2022","Declared disabled","Tax","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Declared disabled","Tax","North West (England)","Greater Manchester","135","125","37370","33370"
"In post","2022","Declared disabled","Tax","North West (England)","Lancashire","15","10","[c]","[c]"
"In post","2022","Declared disabled","Tax","North West (England)","Merseyside","135","125","35000","33370"
"In post","2022","Declared disabled","Tax","Northern Ireland","Northern Ireland","75","70","33380","33080"
"In post","2022","Declared disabled","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tax","Scotland","Eastern Scotland","85","80","33660","33080"
"In post","2022","Declared disabled","Tax","Scotland","Southern Scotland","30","25","[c]","[c]"
"In post","2022","Declared disabled","Tax","Scotland","West Central Scotland","45","45","36610","33370"
"In post","2022","Declared disabled","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Tax","South East (England)","Hampshire and Isle of Wight","40","35","31780","33370"
"In post","2022","Declared disabled","Tax","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tax","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","40860","35980"
"In post","2022","Declared disabled","Tax","Wales","East Wales","145","140","35530","33370"
"In post","2022","Declared disabled","Tax","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tax","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Declared disabled","Tax","West Midlands (England)","West Midlands","115","105","37360","33370"
"In post","2022","Declared disabled","Tax","Yorkshire and The Humber","West Yorkshire","110","105","35390","33370"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","30","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East of England","East Anglia","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","London","Inner London - East","140","135","51220","54700"
"In post","2022","Declared disabled","Unknown","London","Inner London - West","470","460","48150","42200"
"In post","2022","Declared disabled","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","London","Outer London - South","35","35","44210","37930"
"In post","2022","Declared disabled","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North East (England)","Northumberland, and Tyne and Wear","95","90","29390","25550"
"In post","2022","Declared disabled","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North West (England)","Greater Manchester","75","75","36960","33690"
"In post","2022","Declared disabled","Unknown","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North West (England)","Merseyside","45","45","33110","33080"
"In post","2022","Declared disabled","Unknown","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Scotland","Eastern Scotland","810","775","39660","34600"
"In post","2022","Declared disabled","Unknown","Scotland","Highlands and Islands","35","35","29790","28980"
"In post","2022","Declared disabled","Unknown","Scotland","North Eastern Scotland","35","35","37210","33070"
"In post","2022","Declared disabled","Unknown","Scotland","Southern Scotland","60","55","29700","27290"
"In post","2022","Declared disabled","Unknown","Scotland","West Central Scotland","400","385","36510","32540"
"In post","2022","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Wales","East Wales","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","West Midlands","40","40","33370","33080"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","75","75","31580","32000"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","25","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","45","40","37670","33080"
"In post","2022","Declared disabled","Veterinarian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
