"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","White","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office for Standards in Education, Children's Services and Skills","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office for Standards in Education, Children's Services and Skills","Outside London","110","[c]","57730","51360"
"Leaver CS","2022","Declared non-disabled","White","Office of Gas and Electricity Markets","London","80","[c]","51040","46160"
"Leaver CS","2022","Declared non-disabled","White","Office of Gas and Electricity Markets","Outside London","65","[c]","34510","32480"
"Leaver CS","2022","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of Rail and Road","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of Rail and Road","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Government","Outside London","480","[c]","38950","33070"
"Leaver CS","2022","Declared non-disabled","White","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","The National Archives","London","35","[c]","34000","28970"
"Leaver CS","2022","Declared non-disabled","White","UK Export Finance","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Statistics Authority","Outside London","180","[c]","29830","23880"
"Leaver CS","2022","Declared non-disabled","White","UK Supreme Court","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Water Services Regulation Authority","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Welsh Government","Outside London","195","[c]","42720","37410"
"Leaver CS","2022","Undeclared","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Work and Pensions","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
