"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Luton","EO","EO","30","[c]","28350","27570"
"Leaver CS","2022","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","AA/AO","AA","30","[c]","18270","18530"
"Leaver CS","2022","Manchester","AA/AO","AO","185","[c]","20980","21260"
"Leaver CS","2022","Manchester","EO","EO","190","[c]","26700","27370"
"Leaver CS","2022","Manchester","G6/G7","G6","30","[c]","71270","71730"
"Leaver CS","2022","Manchester","G6/G7","G7","60","[c]","53160","50770"
"Leaver CS","2022","Manchester","SCS level","SCS level","20","[c]","90890","87650"
"Leaver CS","2022","Manchester","SEO/HEO","HEO","90","[c]","31790","31050"
"Leaver CS","2022","Manchester","SEO/HEO","SEO","80","[c]","39180","37450"
"Leaver CS","2022","Manchester","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Medway","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Medway","AA/AO","AO","75","[c]","21020","21130"
"Leaver CS","2022","Medway","EO","EO","45","[c]","29320","29290"
"Leaver CS","2022","Medway","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","AO","20","[c]","23040","23720"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","EO","EO","50","[c]","31070","31060"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","AA/AO","AO","45","[c]","20810","20970"
"Leaver CS","2022","Mid Kent","EO","EO","35","[c]","29650","29290"
"Leaver CS","2022","Mid Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","AA/AO","AO","235","[c]","21230","21260"
"Leaver CS","2022","Mid Lancashire","EO","EO","75","[c]","26540","27130"
"Leaver CS","2022","Mid Lancashire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","SEO/HEO","HEO","25","[c]","33560","33840"
"Leaver CS","2022","Mid Lancashire","SEO/HEO","SEO","20","[c]","42420","42290"
"Leaver CS","2022","Mid Lancashire","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","AA/AO","AO","125","[c]","21390","21260"
"Leaver CS","2022","Milton Keynes","EO","EO","65","[c]","27400","27570"
"Leaver CS","2022","Milton Keynes","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","G6/G7","G7","15","[c]","57510","57540"
"Leaver CS","2022","Milton Keynes","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","SEO/HEO","HEO","20","[c]","32880","33390"
"Leaver CS","2022","Milton Keynes","SEO/HEO","SEO","15","[c]","44650","43910"
"Leaver CS","2022","Milton Keynes","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","AA/AO","AO","135","[c]","20370","19610"
"Leaver CS","2022","Monmouthshire and Newport","EO","EO","90","[c]","25310","24030"
"Leaver CS","2022","Monmouthshire and Newport","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","G6/G7","G7","30","[c]","53970","52250"
"Leaver CS","2022","Monmouthshire and Newport","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","SEO/HEO","HEO","60","[c]","31060","30210"
"Leaver CS","2022","Monmouthshire and Newport","SEO/HEO","SEO","45","[c]","38360","36840"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","AA/AO","AO","15","[c]","21300","21260"
"Leaver CS","2022","Na h-Eileanan Siar","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","AA/AO","AO","20","[c]","21420","21260"
"Leaver CS","2022","North and North East Lincolnshire","EO","EO","25","[c]","27090","27570"
"Leaver CS","2022","North and North East Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","AA/AO","AA","20","[c]","19610","19120"
"Leaver CS","2022","North and West Norfolk","AA/AO","AO","35","[c]","23790","21170"
"Leaver CS","2022","North and West Norfolk","EO","EO","15","[c]","28790","27570"
"Leaver CS","2022","North and West Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","SEO/HEO","HEO","10","[c]","31590","31670"
"Leaver CS","2022","North and West Norfolk","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","AA/AO","AO","30","[c]","21540","21170"
"Leaver CS","2022","North Hampshire","EO","EO","30","[c]","27220","27570"
"Leaver CS","2022","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","SEO/HEO","HEO","10","[c]","34300","33450"
"Leaver CS","2022","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","AA/AO","AO","135","[c]","21820","21260"
"Leaver CS","2022","North Lanarkshire","EO","EO","55","[c]","29810","27570"
"Leaver CS","2022","North Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","AA/AO","AO","30","[c]","21140","21260"
"Leaver CS","2022","North Northamptonshire","EO","EO","25","[c]","27460","27570"
"Leaver CS","2022","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","EO","EO","35","[c]","27340","27570"
"Leaver CS","2022","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","AA/AO","AA","25","[c]","19140","19050"
"Leaver CS","2022","North Yorkshire CC","AA/AO","AO","60","[c]","26470","21780"
"Leaver CS","2022","North Yorkshire CC","EO","EO","55","[c]","28580","27570"
"Leaver CS","2022","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","SEO/HEO","HEO","25","[c]","34390","33300"
"Leaver CS","2022","North Yorkshire CC","SEO/HEO","SEO","20","[c]","40630","40580"
"Leaver CS","2022","North Yorkshire CC","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","EO","EO","20","[c]","27330","27570"
"Leaver CS","2022","Northumberland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","AA/AO","AO","95","[c]","21020","21010"
"Leaver CS","2022","Norwich and East Norfolk","EO","EO","35","[c]","27070","27570"
"Leaver CS","2022","Norwich and East Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","SEO/HEO","HEO","15","[c]","32160","32180"
"Leaver CS","2022","Norwich and East Norfolk","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","AA/AO","AA","15","[c]","18110","17620"
"Leaver CS","2022","Nottingham","AA/AO","AO","205","[c]","20800","20970"
"Leaver CS","2022","Nottingham","EO","EO","155","[c]","26550","27130"
"Leaver CS","2022","Nottingham","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","G6/G7","G7","30","[c]","54380","55320"
"Leaver CS","2022","Nottingham","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","SEO/HEO","HEO","65","[c]","32150","31990"
"Leaver CS","2022","Nottingham","SEO/HEO","SEO","50","[c]","42090","40860"
"Leaver CS","2022","Nottingham","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G6","15","[c]","72280","71830"
"Leaver CS","2022","Overseas","G6/G7","G7","20","[c]","59750","54540"
"Leaver CS","2022","Overseas","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","HEO","55","[c]","39560","39030"
"Leaver CS","2022","Overseas","SEO/HEO","SEO","20","[c]","45880","44990"
"Leaver CS","2022","Overseas","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","AA/AO","AA","85","[c]","19280","19050"
"Leaver CS","2022","Oxfordshire CC","AA/AO","AO","220","[c]","21560","20970"
"Leaver CS","2022","Oxfordshire CC","EO","EO","80","[c]","25630","27210"
"Leaver CS","2022","Oxfordshire CC","G6/G7","G6","15","[c]","72690","71550"
"Leaver CS","2022","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","SEO/HEO","HEO","40","[c]","33280","33300"
"Leaver CS","2022","Oxfordshire CC","SEO/HEO","SEO","30","[c]","43070","41210"
"Leaver CS","2022","Oxfordshire CC","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","AA/AO","AO","40","[c]","25040","26830"
"Leaver CS","2022","Perth and Kinross, and Stirling","EO","EO","40","[c]","31690","31620"
"Leaver CS","2022","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","SEO/HEO","HEO","15","[c]","37480","39520"
"Leaver CS","2022","Perth and Kinross, and Stirling","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","AA/AO","AO","40","[c]","21350","21430"
"Leaver CS","2022","Peterborough","EO","EO","45","[c]","27310","27570"
"Leaver CS","2022","Peterborough","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","AA/AO","AA","25","[c]","20530","19810"
"Leaver CS","2022","Plymouth","AA/AO","AO","70","[c]","24800","22040"
"Leaver CS","2022","Plymouth","EO","EO","60","[c]","25520","26670"
"Leaver CS","2022","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","G6/G7","G7","10","[c]","55720","56750"
"Leaver CS","2022","Plymouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","SEO/HEO","HEO","35","[c]","35820","34830"
"Leaver CS","2022","Plymouth","SEO/HEO","SEO","30","[c]","43650","43160"
"Leaver CS","2022","Plymouth","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","AA/AO","AA","30","[c]","19520","19550"
"Leaver CS","2022","Portsmouth","AA/AO","AO","135","[c]","24500","21380"
"Leaver CS","2022","Portsmouth","EO","EO","85","[c]","27940","27570"
"Leaver CS","2022","Portsmouth","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","G6/G7","G7","15","[c]","56840","54650"
"Leaver CS","2022","Portsmouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","SEO/HEO","HEO","50","[c]","35350","33900"
"Leaver CS","2022","Portsmouth","SEO/HEO","SEO","30","[c]","46670","42080"
"Leaver CS","2022","Portsmouth","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Powys","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Powys","AA/AO","AO","10","[c]","22070","21770"
"Leaver CS","2022","Powys","EO","EO","10","[c]","27300","27570"
"Leaver CS","2022","Powys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","AA/AO","AO","35","[c]","24550","25110"
"Leaver CS","2022","Redbridge and Waltham Forest","EO","EO","55","[c]","30240","31060"
"Leaver CS","2022","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","EO","EO","15","[c]","27080","27570"
"Leaver CS","2022","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","AA/AO","AO","15","[c]","25460","25930"
"Leaver CS","2022","Scottish Borders","EO","EO","20","[c]","28010","27570"
"Leaver CS","2022","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","AA/AO","AA","15","[c]","18130","18240"
"Leaver CS","2022","Sefton","AA/AO","AO","125","[c]","21010","21260"
"Leaver CS","2022","Sefton","EO","EO","125","[c]","26460","27380"
"Leaver CS","2022","Sefton","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","G6/G7","G7","20","[c]","58760","58630"
"Leaver CS","2022","Sefton","SEO/HEO","HEO","45","[c]","31730","31660"
"Leaver CS","2022","Sefton","SEO/HEO","SEO","30","[c]","42550","40230"
"Leaver CS","2022","Sefton","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","AA/AO","AA","10","[c]","18360","18240"
"Leaver CS","2022","Sheffield","AA/AO","AO","130","[c]","21170","21260"
"Leaver CS","2022","Sheffield","EO","EO","100","[c]","26860","26950"
"Leaver CS","2022","Sheffield","G6/G7","G6","20","[c]","67020","67270"
"Leaver CS","2022","Sheffield","G6/G7","G7","35","[c]","55140","54560"
"Leaver CS","2022","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","SEO/HEO","HEO","55","[c]","32540","32740"
"Leaver CS","2022","Sheffield","SEO/HEO","SEO","55","[c]","39260","38100"
"Leaver CS","2022","Sheffield","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","AA/AO","AO","20","[c]","22340","21960"
"Leaver CS","2022","Shropshire","EO","EO","45","[c]","28070","27570"
"Leaver CS","2022","Shropshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","EO","EO","35","[c]","27220","27570"
"Leaver CS","2022","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","AA/AO","AA","15","[c]","19330","19010"
"Leaver CS","2022","Somerset CC","AA/AO","AO","65","[c]","21290","21010"
"Leaver CS","2022","Somerset CC","EO","EO","40","[c]","27030","27570"
"Leaver CS","2022","Somerset CC","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","G6/G7","G7","10","[c]","57780","59050"
"Leaver CS","2022","Somerset CC","SEO/HEO","HEO","50","[c]","33460","33300"
"Leaver CS","2022","Somerset CC","SEO/HEO","SEO","25","[c]","43090","42520"
"Leaver CS","2022","Somerset CC","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","EO","EO","35","[c]","27600","27570"
"Leaver CS","2022","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","SEO/HEO","SEO","10","[c]","42150","41550"
"Leaver CS","2022","South and West Derbyshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","EO","EO","25","[c]","27650","27570"
"Leaver CS","2022","South Ayrshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","AA/AO","AA","85","[c]","19490","19050"
"Leaver CS","2022","South Hampshire","AA/AO","AO","135","[c]","20710","19860"
"Leaver CS","2022","South Hampshire","EO","EO","110","[c]","25580","25220"
"Leaver CS","2022","South Hampshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","G6/G7","G7","15","[c]","56090","55010"
"Leaver CS","2022","South Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","SEO/HEO","HEO","60","[c]","31380","30210"
"Leaver CS","2022","South Hampshire","SEO/HEO","SEO","45","[c]","38970","36840"
"Leaver CS","2022","South Hampshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","AA/AO","AO","200","[c]","22670","22080"
"Leaver CS","2022","South Lanarkshire","EO","EO","55","[c]","27720","27570"
"Leaver CS","2022","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","G6/G7","G7","15","[c]","51360","50060"
"Leaver CS","2022","South Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","SEO/HEO","HEO","30","[c]","34010","33930"
"Leaver CS","2022","South Lanarkshire","SEO/HEO","SEO","20","[c]","41190","39190"
"Leaver CS","2022","South Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","AA/AO","AO","45","[c]","22230","21380"
"Leaver CS","2022","South Nottinghamshire","EO","EO","20","[c]","28320","27570"
"Leaver CS","2022","South Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","AA/AO","AO","35","[c]","21240","21260"
"Leaver CS","2022","South Teesside","EO","EO","25","[c]","26960","27570"
"Leaver CS","2022","South Teesside","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","AA/AO","AO","50","[c]","21230","21260"
"Leaver CS","2022","South West Wales","EO","EO","15","[c]","28130","27570"
"Leaver CS","2022","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","SEO/HEO","HEO","15","[c]","34810","34490"
"Leaver CS","2022","South West Wales","SEO/HEO","SEO","15","[c]","41440","39310"
"Leaver CS","2022","South West Wales","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","AA/AO","AO","35","[c]","21360","21540"
