"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Durham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ealing","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Falkirk","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Harrow and Hillingdon","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leicestershire CC and Rutland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Aberdeen City and Aberdeenshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","Outside London","Male","70","[c]","33670","28750"
"Leaver CS","2022","Security","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","55","[c]","36000","39070"
"Leaver CS","2022","Security","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, County of","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","Outside London","Male","25","[c]","[c]","[c]"
