"Status","Year","Disability","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Security","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Leeds","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Lincolnshire CC","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Liverpool","15","10","[c]","[c]"
"In post","2022","Unknown","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Manchester","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Milton Keynes","30","30","31340","33000"
"In post","2022","Unknown","Security","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Newry, Mourne and Down","20","20","[c]","[c]"
"In post","2022","Unknown","Security","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","North and West Norfolk","20","20","[c]","[c]"
"In post","2022","Unknown","Security","North Hampshire","10","10","[c]","[c]"
"In post","2022","Unknown","Security","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","North Yorkshire CC","70","65","29340","26710"
"In post","2022","Unknown","Security","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Nottingham","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Oxfordshire CC","25","25","[c]","[c]"
"In post","2022","Unknown","Security","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Plymouth","105","105","30850","28890"
"In post","2022","Unknown","Security","Portsmouth","85","80","31720","33300"
"In post","2022","Unknown","Security","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Somerset CC","15","10","[c]","[c]"
"In post","2022","Unknown","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","South Hampshire","30","30","[c]","[c]"
"In post","2022","Unknown","Security","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Suffolk CC","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Swansea","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Telford and Wrekin","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Tower Hamlets","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Tyneside","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Security","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Warwickshire CC","10","10","[c]","[c]"
"In post","2022","Unknown","Security","West Cumbria","20","20","[c]","[c]"
"In post","2022","Unknown","Security","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Westminster","255","250","39820","37600"
"In post","2022","Unknown","Security","Wiltshire","55","55","29200","25000"
"In post","2022","Unknown","Security","York","130","120","28850","26350"
"In post","2022","Unknown","Unknown","Aberdeen City and Aberdeenshire","215","200","36540","31540"
"In post","2022","Unknown","Unknown","Angus and Dundee City","345","335","29120","27230"
"In post","2022","Unknown","Unknown","Antrim and Newtownabbey","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Ards and North Down","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Barnet","35","35","34640","33010"
"In post","2022","Unknown","Unknown","Barnsley, Doncaster and Rotherham","10","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","90","85","35560","33300"
"In post","2022","Unknown","Unknown","Bedford","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Belfast","70","70","24930","24880"
"In post","2022","Unknown","Unknown","Berkshire","60","55","33550","31940"
"In post","2022","Unknown","Unknown","Bexley and Greenwich","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Birmingham","45","45","28480","24880"
"In post","2022","Unknown","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Bournemouth, Christchurch and Poole","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Bradford","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Bristol, City of","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Buckinghamshire","40","35","32690","23170"
"In post","2022","Unknown","Unknown","Caithness and Sutherland, and Ross and Cromarty","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Calderdale and Kirklees","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Cambridgeshire CC","65","65","30740","31470"
"In post","2022","Unknown","Unknown","Camden and City of London","40","40","41370","35050"
"In post","2022","Unknown","Unknown","Cardiff and Vale of Glamorgan","265","255","37090","29430"
"In post","2022","Unknown","Unknown","Central Bedfordshire","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Central Hampshire","105","100","30910","26670"
"In post","2022","Unknown","Unknown","Central Valleys","40","40","35620","31210"
"In post","2022","Unknown","Unknown","Cheshire East","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","City of Edinburgh","2600","2490","41990","38670"
"In post","2022","Unknown","Unknown","Clackmannanshire and Fife","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Conwy and Denbighshire","30","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Cornwall and Isles of Scilly","65","60","28790","21260"
"In post","2022","Unknown","Unknown","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Croydon","805","800","39510","35050"
"In post","2022","Unknown","Unknown","Darlington","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Devon CC","95","85","23380","19050"
"In post","2022","Unknown","Unknown","Dorset","45","45","34880","32350"
"In post","2022","Unknown","Unknown","Dudley","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Dumfries and Galloway","30","30","29440","27230"
"In post","2022","Unknown","Unknown","Durham","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","East Ayrshire and North Ayrshire mainland","50","45","31810","27940"
"In post","2022","Unknown","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","45","45","32450","27230"
"In post","2022","Unknown","Unknown","East Kent","385","365","24820","24880"
"In post","2022","Unknown","Unknown","East Lancashire","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East Riding of Yorkshire","55","55","26340","26670"
"In post","2022","Unknown","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","East Sussex CC","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Essex Haven Gateway","40","35","34760","25630"
"In post","2022","Unknown","Unknown","Falkirk","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Glasgow City","1705","1650","37630","31540"
"In post","2022","Unknown","Unknown","Gloucestershire CC","30","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Greater Manchester South West","225","225","37360","30820"
"In post","2022","Unknown","Unknown","Gwent Valleys","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Gwynedd","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Hackney and Newham","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Harrow and Hillingdon","195","185","30420","28650"
"In post","2022","Unknown","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Herefordshire, County of","30","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Hertfordshire CC","30","30","34870","30550"
"In post","2022","Unknown","Unknown","Hounslow and Richmond upon Thames","85","80","28200","28650"
"In post","2022","Unknown","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","50","40","31870","27370"
"In post","2022","Unknown","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","75","70","31680","27940"
"In post","2022","Unknown","Unknown","Isle of Anglesey","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Kensington & Chelsea and Hammersmith & Fulham","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Kingston upon Hull, City of","30","30","25950","24880"
"In post","2022","Unknown","Unknown","Lambeth","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Lancaster and Wyre","35","35","26440","26350"
"In post","2022","Unknown","Unknown","Leeds","185","175","28590","24880"
"In post","2022","Unknown","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Leicestershire CC and Rutland","45","40","27880","24880"
"In post","2022","Unknown","Unknown","Lewisham and Southwark","30","30","31710","28650"
"In post","2022","Unknown","Unknown","Lincolnshire CC","75","75","28270","21380"
"In post","2022","Unknown","Unknown","Lisburn and Castlereagh","60","60","26890","24880"
"In post","2022","Unknown","Unknown","Liverpool","320","315","27040","24880"
"In post","2022","Unknown","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","35","30","30400","30040"
"In post","2022","Unknown","Unknown","Luton","25","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Manchester","135","130","28060","24880"
"In post","2022","Unknown","Unknown","Medway","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Mid Lancashire","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","North and North East Lincolnshire","50","50","22680","21680"
"In post","2022","Unknown","Unknown","North and West Norfolk","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","North Hampshire","55","55","36000","28410"
"In post","2022","Unknown","Unknown","North Lanarkshire","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","North Northamptonshire","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","North Yorkshire CC","115","110","28380","25660"
"In post","2022","Unknown","Unknown","Northumberland","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","415","410","46000","41780"
"In post","2022","Unknown","Unknown","Oxfordshire CC","80","75","37670","33300"
"In post","2022","Unknown","Unknown","Perth and Kinross, and Stirling","105","100","35660","33070"
"In post","2022","Unknown","Unknown","Peterborough","25","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Plymouth","55","50","32470","26670"
"In post","2022","Unknown","Unknown","Portsmouth","125","120","31180","24880"
"In post","2022","Unknown","Unknown","Powys","40","35","27460","20970"
"In post","2022","Unknown","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Sandwell","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Scottish Borders","170","155","28220","25930"
"In post","2022","Unknown","Unknown","Sefton","230","230","24420","24880"
"In post","2022","Unknown","Unknown","Sheffield","440","425","30930","24880"
"In post","2022","Unknown","Unknown","Shetland Islands","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Shropshire","60","55","31150","29350"
"In post","2022","Unknown","Unknown","Solihull","130","125","26590","24880"
"In post","2022","Unknown","Unknown","Somerset CC","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","South Ayrshire","25","20","[c]","[c]"
"In post","2022","Unknown","Unknown","South Hampshire","70","65","34080","32670"
"In post","2022","Unknown","Unknown","South Lanarkshire","35","35","30740","27750"
"In post","2022","Unknown","Unknown","South Nottinghamshire","45","45","34160","31530"
"In post","2022","Unknown","Unknown","South Teesside","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","South West Wales","55","50","31650","25860"
"In post","2022","Unknown","Unknown","Southampton","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Staffordshire CC","55","50","32890","26350"
"In post","2022","Unknown","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Suffolk CC","160","150","26560","23280"
"In post","2022","Unknown","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Swansea","30","30","39660","38160"
"In post","2022","Unknown","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Telford and Wrekin","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Thurrock","50","50","23450","21680"
"In post","2022","Unknown","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Tyneside","155","150","27310","24880"
"In post","2022","Unknown","Unknown","Unknown","1805","1800","37630","34460"
"In post","2022","Unknown","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Wandsworth","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Warwickshire CC","15","10","[c]","[c]"
"In post","2022","Unknown","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","West Essex","35","30","28650","24880"
"In post","2022","Unknown","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","West Lothian","45","45","44260","39660"
"In post","2022","Unknown","Unknown","West Northamptonshire","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","West Surrey","60","60","36190","31530"
"In post","2022","Unknown","Unknown","West Sussex (North East)","125","115","27110","25770"
"In post","2022","Unknown","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Westminster","1370","1360","44760","41950"
"In post","2022","Unknown","Unknown","Wiltshire","170","160","32430","26670"
"In post","2022","Unknown","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","York","10","10","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Westminster","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Darlington","[c]","[c]","[c]","[c]"
