"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","SEO/HEO","30","[c]","37460","35390"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","G6/G7","40","[c]","58790","58200"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","SEO/HEO","55","[c]","39280","38200"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","North West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","East of England","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","London","SEO/HEO","40","[c]","37610","37850"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","North East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","EO","50","[c]","24950","25010"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","45","[c]","34570","35070"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","G6/G7","135","[c]","59390","55000"
"Leaver CS","2022","Declared non-disabled","Legal","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South East (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South West (England)","G6/G7","10","[c]","[c]","[c]"
