"Status","Year","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North West (England)","SEO/HEO","SEO","Female","135","[c]","41090","40060"
"Leaver CS","2022","North West (England)","SEO/HEO","SEO","Male","160","[c]","40890","40090"
"Leaver CS","2022","North West (England)","Unknown","Unknown","Female","140","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Unknown","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","AA/AO","AA","Female","110","[c]","21530","21050"
"Leaver CS","2022","Scotland","AA/AO","AA","Male","140","[c]","21820","21050"
"Leaver CS","2022","Scotland","AA/AO","AO","Female","890","[c]","22400","21260"
"Leaver CS","2022","Scotland","AA/AO","AO","Male","670","[c]","24590","21640"
"Leaver CS","2022","Scotland","EO","EO","Female","470","[c]","28010","27570"
"Leaver CS","2022","Scotland","EO","EO","Male","470","[c]","29650","27570"
"Leaver CS","2022","Scotland","G6/G7","G6","Female","40","[c]","72310","75340"
"Leaver CS","2022","Scotland","G6/G7","G6","Male","55","[c]","75140","75340"
"Leaver CS","2022","Scotland","G6/G7","G7","Female","45","[c]","55790","54580"
"Leaver CS","2022","Scotland","G6/G7","G7","Male","110","[c]","57780","58090"
"Leaver CS","2022","Scotland","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SEO/HEO","HEO","Female","185","[c]","34530","34000"
"Leaver CS","2022","Scotland","SEO/HEO","HEO","Male","205","[c]","35510","35000"
"Leaver CS","2022","Scotland","SEO/HEO","SEO","Female","135","[c]","44770","43350"
"Leaver CS","2022","Scotland","SEO/HEO","SEO","Male","175","[c]","44800","46020"
"Leaver CS","2022","Scotland","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","AA/AO","AA","Female","220","[c]","19170","19150"
"Leaver CS","2022","South East (England)","AA/AO","AA","Male","270","[c]","19450","19050"
"Leaver CS","2022","South East (England)","AA/AO","AO","Female","815","[c]","21940","21260"
"Leaver CS","2022","South East (England)","AA/AO","AO","Male","875","[c]","23730","21260"
"Leaver CS","2022","South East (England)","EO","EO","Female","615","[c]","27500","27570"
"Leaver CS","2022","South East (England)","EO","EO","Male","530","[c]","28020","27570"
"Leaver CS","2022","South East (England)","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G6/G7","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G6/G7","G7","Female","70","[c]","57270","54540"
"Leaver CS","2022","South East (England)","G6/G7","G7","Male","115","[c]","55150","54160"
"Leaver CS","2022","South East (England)","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SEO/HEO","HEO","Female","200","[c]","32890","32560"
"Leaver CS","2022","South East (England)","SEO/HEO","HEO","Male","230","[c]","34150","33300"
"Leaver CS","2022","South East (England)","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SEO/HEO","SEO","Female","125","[c]","41590","40580"
"Leaver CS","2022","South East (England)","SEO/HEO","SEO","Male","180","[c]","43200","40800"
"Leaver CS","2022","South East (England)","Unknown","Unknown","Female","170","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Unknown","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","AA/AO","AA","Female","125","[c]","18820","19100"
"Leaver CS","2022","South West (England)","AA/AO","AA","Male","175","[c]","19510","19050"
"Leaver CS","2022","South West (England)","AA/AO","AO","Female","525","[c]","21190","21170"
"Leaver CS","2022","South West (England)","AA/AO","AO","Male","440","[c]","23520","21260"
"Leaver CS","2022","South West (England)","EO","EO","Female","475","[c]","25960","27130"
"Leaver CS","2022","South West (England)","EO","EO","Male","455","[c]","25680","26670"
"Leaver CS","2022","South West (England)","G6/G7","G6","Female","35","[c]","71290","68330"
"Leaver CS","2022","South West (England)","G6/G7","G6","Male","55","[c]","68920","66530"
"Leaver CS","2022","South West (England)","G6/G7","G7","Female","105","[c]","53920","53480"
"Leaver CS","2022","South West (England)","G6/G7","G7","Male","160","[c]","53990","54540"
"Leaver CS","2022","South West (England)","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SEO/HEO","HEO","Female","245","[c]","31860","32770"
"Leaver CS","2022","South West (England)","SEO/HEO","HEO","Male","415","[c]","32770","33040"
"Leaver CS","2022","South West (England)","SEO/HEO","SEO","Female","220","[c]","40510","40070"
"Leaver CS","2022","South West (England)","SEO/HEO","SEO","Male","340","[c]","41670","40720"
"Leaver CS","2022","South West (England)","Unknown","Unknown","Female","150","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Unknown","Male","115","[c]","38720","39250"
"Leaver CS","2022","Unknown","AA/AO","AA","Female","70","[c]","18350","18310"
"Leaver CS","2022","Unknown","AA/AO","AA","Male","45","[c]","18700","18310"
"Leaver CS","2022","Unknown","AA/AO","AO","Female","170","[c]","21640","21840"
"Leaver CS","2022","Unknown","AA/AO","AO","Male","100","[c]","22160","21840"
"Leaver CS","2022","Unknown","EO","EO","Female","65","[c]","27450","27570"
"Leaver CS","2022","Unknown","EO","EO","Male","60","[c]","27230","27530"
"Leaver CS","2022","Unknown","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","Male","40","[c]","33930","33350"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","210","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","275","[c]","36490","33570"
"Leaver CS","2022","Wales","AA/AO","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA/AO","AO","Female","545","[c]","21150","21260"
"Leaver CS","2022","Wales","AA/AO","AO","Male","425","[c]","21010","21010"
"Leaver CS","2022","Wales","EO","EO","Female","235","[c]","26880","27570"
"Leaver CS","2022","Wales","EO","EO","Male","250","[c]","27030","27470"
"Leaver CS","2022","Wales","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6/G7","G7","Male","65","[c]","56550","58520"
"Leaver CS","2022","Wales","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","HEO","Female","110","[c]","33690","34170"
"Leaver CS","2022","Wales","SEO/HEO","HEO","Male","130","[c]","32810","32730"
"Leaver CS","2022","Wales","SEO/HEO","SEO","Female","60","[c]","41860","41420"
"Leaver CS","2022","Wales","SEO/HEO","SEO","Male","95","[c]","41640","40760"
"Leaver CS","2022","Wales","Unknown","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","AA","Female","65","[c]","18590","19120"
"Leaver CS","2022","West Midlands (England)","AA/AO","AA","Male","85","[c]","19460","19030"
"Leaver CS","2022","West Midlands (England)","AA/AO","AO","Female","575","[c]","20880","21010"
"Leaver CS","2022","West Midlands (England)","AA/AO","AO","Male","465","[c]","22200","21260"
"Leaver CS","2022","West Midlands (England)","EO","EO","Female","445","[c]","26980","27570"
"Leaver CS","2022","West Midlands (England)","EO","EO","Male","325","[c]","27200","27570"
"Leaver CS","2022","West Midlands (England)","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","G6","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","G7","Female","75","[c]","55790","54000"
"Leaver CS","2022","West Midlands (England)","G6/G7","G7","Male","55","[c]","53730","51810"
"Leaver CS","2022","West Midlands (England)","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","HEO","Female","120","[c]","33110","32950"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","HEO","Male","120","[c]","33940","33300"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","SEO","Female","90","[c]","41150","38200"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","SEO","Male","90","[c]","43630","40580"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","Female","95","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","AA","Female","115","[c]","18960","19200"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","AA","Male","125","[c]","18800","19010"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","AO","Female","650","[c]","21200","21260"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","AO","Male","615","[c]","22500","21260"
"Leaver CS","2022","Yorkshire and The Humber","EO","EO","Female","530","[c]","26850","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","EO","Male","405","[c]","27200","27570"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","G6","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","G6","Male","40","[c]","65890","65550"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","G7","Female","90","[c]","54600","52940"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","G7","Male","90","[c]","56580","54620"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","HEO","Female","175","[c]","32500","32330"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","HEO","Male","155","[c]","33560","33300"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","SEO","Female","130","[c]","39170","38420"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","SEO","Male","130","[c]","40260","40000"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","AO","Female","95","[c]","20610","20970"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","AO","Male","65","[c]","20680","20990"
"Leaver Dept.","2022","East Midlands (England)","EO","EO","Female","115","[c]","25810","26370"
"Leaver Dept.","2022","East Midlands (England)","EO","EO","Male","65","[c]","25990","27570"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","HEO","Female","90","[c]","31070","30960"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","HEO","Male","50","[c]","31390","31410"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","SEO","Female","55","[c]","39270","39210"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","AO","Female","70","[c]","21880","21820"
"Leaver Dept.","2022","East of England","AA/AO","AO","Male","50","[c]","21640","21820"
"Leaver Dept.","2022","East of England","EO","EO","Female","100","[c]","26800","26570"
"Leaver Dept.","2022","East of England","EO","EO","Male","75","[c]","27080","27570"
"Leaver Dept.","2022","East of England","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","G7","Female","40","[c]","51510","50730"
"Leaver Dept.","2022","East of England","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","HEO","Female","90","[c]","32270","31990"
"Leaver Dept.","2022","East of England","SEO/HEO","HEO","Male","35","[c]","32510","32960"
"Leaver Dept.","2022","East of England","SEO/HEO","SEO","Female","75","[c]","39700","39690"
"Leaver Dept.","2022","East of England","SEO/HEO","SEO","Male","35","[c]","40150","39310"
"Leaver Dept.","2022","East of England","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","AA","Female","65","[c]","21510","22350"
"Leaver Dept.","2022","London","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","AO","Female","270","[c]","23790","23780"
"Leaver Dept.","2022","London","AA/AO","AO","Male","135","[c]","24090","23780"
"Leaver Dept.","2022","London","EO","EO","Female","1035","[c]","28550","28170"
"Leaver Dept.","2022","London","EO","EO","Male","585","[c]","28720","28320"
"Leaver Dept.","2022","London","G6/G7","G6","Female","460","[c]","68630","66440"
"Leaver Dept.","2022","London","G6/G7","G6","Male","380","[c]","69190","67100"
"Leaver Dept.","2022","London","G6/G7","G7","Female","1170","[c]","54720","54270"
"Leaver Dept.","2022","London","G6/G7","G7","Male","905","[c]","55110","54700"
"Leaver Dept.","2022","London","SCS level","SCS level","Female","290","[c]","97000","93110"
"Leaver Dept.","2022","London","SCS level","SCS level","Male","270","[c]","93820","88790"
"Leaver Dept.","2022","London","SEO/HEO","HEO","Female","1635","[c]","33330","33210"
"Leaver Dept.","2022","London","SEO/HEO","HEO","Male","1140","[c]","33710","33570"
"Leaver Dept.","2022","London","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SEO/HEO","SEO","Female","1070","[c]","40950","40570"
"Leaver Dept.","2022","London","SEO/HEO","SEO","Male","685","[c]","41560","40980"
"Leaver Dept.","2022","London","Unknown","Unknown","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Unknown","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","AA/AO","AO","Female","220","[c]","21130","21260"
"Leaver Dept.","2022","North East (England)","AA/AO","AO","Male","135","[c]","21230","21260"
"Leaver Dept.","2022","North East (England)","EO","EO","Female","165","[c]","26910","27570"
"Leaver Dept.","2022","North East (England)","EO","EO","Male","105","[c]","26910","27570"
"Leaver Dept.","2022","North East (England)","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","G6/G7","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","SEO/HEO","HEO","Female","90","[c]","31110","31990"
"Leaver Dept.","2022","North East (England)","SEO/HEO","HEO","Male","55","[c]","31800","31990"
"Leaver Dept.","2022","North East (England)","SEO/HEO","SEO","Female","65","[c]","38280","37100"
"Leaver Dept.","2022","North East (England)","SEO/HEO","SEO","Male","40","[c]","38420","37460"
"Leaver Dept.","2022","North East (England)","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","AA/AO","AO","Female","275","[c]","21000","21170"
"Leaver Dept.","2022","North West (England)","AA/AO","AO","Male","195","[c]","21240","21260"
"Leaver Dept.","2022","North West (England)","EO","EO","Female","410","[c]","26160","27220"
"Leaver Dept.","2022","North West (England)","EO","EO","Male","275","[c]","26410","27500"
"Leaver Dept.","2022","North West (England)","G6/G7","G6","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","G6","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","G6/G7","G7","Female","90","[c]","50720","49860"
"Leaver Dept.","2022","North West (England)","G6/G7","G7","Male","70","[c]","52360","50790"
"Leaver Dept.","2022","North West (England)","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","SEO/HEO","HEO","Female","195","[c]","31520","31990"
"Leaver Dept.","2022","North West (England)","SEO/HEO","HEO","Male","130","[c]","31270","30820"
"Leaver Dept.","2022","North West (England)","SEO/HEO","SEO","Female","155","[c]","38850","37910"
"Leaver Dept.","2022","North West (England)","SEO/HEO","SEO","Male","105","[c]","38550","37510"
"Leaver Dept.","2022","North West (England)","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","AO","Female","245","[c]","21590","21260"
"Leaver Dept.","2022","Scotland","AA/AO","AO","Male","165","[c]","21780","21260"
"Leaver Dept.","2022","Scotland","EO","EO","Female","320","[c]","27030","27570"
"Leaver Dept.","2022","Scotland","EO","EO","Male","180","[c]","26810","27570"
"Leaver Dept.","2022","Scotland","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","HEO","Female","80","[c]","32850","32670"
"Leaver Dept.","2022","Scotland","SEO/HEO","HEO","Male","70","[c]","32910","32000"
"Leaver Dept.","2022","Scotland","SEO/HEO","SEO","Female","50","[c]","41530","40580"
"Leaver Dept.","2022","Scotland","SEO/HEO","SEO","Male","35","[c]","41530","40580"
"Leaver Dept.","2022","Scotland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","AO","Female","95","[c]","21610","21820"
"Leaver Dept.","2022","South East (England)","AA/AO","AO","Male","70","[c]","22780","21820"
"Leaver Dept.","2022","South East (England)","EO","EO","Female","155","[c]","27140","27570"
"Leaver Dept.","2022","South East (England)","EO","EO","Male","100","[c]","27280","27570"
"Leaver Dept.","2022","South East (England)","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","G7","Female","95","[c]","53710","52470"
"Leaver Dept.","2022","South East (England)","G6/G7","G7","Male","65","[c]","53540","52330"
"Leaver Dept.","2022","South East (England)","SCS level","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS level","SCS level","Male","15","[c]","[c]","[c]"
