"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","West Midlands (England)","Outside London","AA/AO","30","25","21010","21280"
"In post","2022","Human Resources","West Midlands (England)","Outside London","EO","65","60","26720","26900"
"In post","2022","Human Resources","West Midlands (England)","Outside London","G6/G7","85","80","55750","54330"
"In post","2022","Human Resources","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Outside London","SEO/HEO","245","230","35510","33370"
"In post","2022","Human Resources","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","AA/AO","30","30","21450","21340"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","EO","130","115","26230","26750"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","G6/G7","210","205","55130","53260"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","SCS level","15","15","82130","76080"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","SEO/HEO","355","340","34570","33300"
"In post","2022","Human Resources","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Outside London","G6/G7","45","45","75220","75500"
"In post","2022","Inspector of Education and Training","East Midlands (England)","Outside London","SEO/HEO","55","55","50480","51360"
"In post","2022","Inspector of Education and Training","East of England","Outside London","G6/G7","45","45","75880","75500"
"In post","2022","Inspector of Education and Training","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","East of England","Outside London","SEO/HEO","45","40","50550","51360"
"In post","2022","Inspector of Education and Training","London","London","G6/G7","40","40","75100","75500"
"In post","2022","Inspector of Education and Training","London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","London","London","SEO/HEO","45","40","49850","51360"
"In post","2022","Inspector of Education and Training","North East (England)","Outside London","G6/G7","25","25","76760","75500"
"In post","2022","Inspector of Education and Training","North East (England)","Outside London","SEO/HEO","20","20","49860","51360"
"In post","2022","Inspector of Education and Training","North West (England)","Outside London","G6/G7","70","70","73940","75500"
"In post","2022","Inspector of Education and Training","North West (England)","Outside London","SEO/HEO","50","50","50380","51360"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","G6/G7","65","65","75700","75500"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South East (England)","Outside London","SEO/HEO","55","55","50650","51360"
"In post","2022","Inspector of Education and Training","South West (England)","Outside London","G6/G7","65","65","76310","75500"
"In post","2022","Inspector of Education and Training","South West (England)","Outside London","SEO/HEO","35","35","50530","51360"
"In post","2022","Inspector of Education and Training","Wales","Outside London","G6/G7","70","70","75490","75480"
"In post","2022","Inspector of Education and Training","Wales","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","G6/G7","55","55","76060","75500"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Outside London","SEO/HEO","40","40","50720","51360"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","G6/G7","60","55","74390","75500"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","SEO/HEO","35","30","50000","51360"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","EO","105","100","27760","27370"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Outside London","SEO/HEO","25","25","36210","35800"
"In post","2022","Intelligence Analysis","East of England","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","Outside London","EO","180","175","26830","26670"
"In post","2022","Intelligence Analysis","East of England","Outside London","G6/G7","15","15","60130","55300"
"In post","2022","Intelligence Analysis","East of England","Outside London","SEO/HEO","220","215","35310","33300"
"In post","2022","Intelligence Analysis","London","London","AA/AO","50","45","25370","25630"
"In post","2022","Intelligence Analysis","London","London","EO","460","430","30010","29250"
"In post","2022","Intelligence Analysis","London","London","G6/G7","155","155","61240","59730"
"In post","2022","Intelligence Analysis","London","London","SCS level","15","15","82860","78810"
"In post","2022","Intelligence Analysis","London","London","SEO/HEO","560","545","40040","38560"
"In post","2022","Intelligence Analysis","London","London","Unknown","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","EO","40","35","28500","27380"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","SEO/HEO","30","30","36040","33370"
"In post","2022","Intelligence Analysis","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","AA/AO","20","15","22120","21680"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","EO","225","215","26180","25310"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","SEO/HEO","100","95","33620","32450"
"In post","2022","Intelligence Analysis","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","G6/G7","20","20","55770","54700"
"In post","2022","Intelligence Analysis","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Overseas","SEO/HEO","50","50","36520","34770"
"In post","2022","Intelligence Analysis","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Outside London","EO","25","25","26150","26280"
"In post","2022","Intelligence Analysis","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Outside London","SEO/HEO","40","40","34930","33370"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","AA/AO","15","15","22160","21680"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","EO","295","275","26510","26820"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Outside London","SEO/HEO","105","100","33110","31690"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","EO","35","30","26560","26850"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Outside London","SEO/HEO","20","20","37480","36960"
"In post","2022","Intelligence Analysis","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Outside London","EO","25","25","25710","25310"
"In post","2022","Intelligence Analysis","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Outside London","SEO/HEO","30","25","33440","31330"
"In post","2022","Intelligence Analysis","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","EO","55","50","27730","27110"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Outside London","SEO/HEO","25","25","37210","37460"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","AA/AO","15","10","21460","21680"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","EO","140","130","26830","26160"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","SEO/HEO","80","75","33600","31570"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Midlands (England)","Outside London","SEO/HEO","20","15","40180","40520"
"In post","2022","Internal Audit","East of England","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","Outside London","SEO/HEO","20","20","41060","40580"
"In post","2022","Internal Audit","London","London","AA/AO","15","15","30790","35900"
"In post","2022","Internal Audit","London","London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","London","London","G6/G7","70","70","62450","60490"
"In post","2022","Internal Audit","London","London","SCS level","15","15","95090","89390"
"In post","2022","Internal Audit","London","London","SEO/HEO","110","105","43300","43810"
"In post","2022","Internal Audit","North East (England)","Outside London","G6/G7","10","10","54280","53620"
"In post","2022","Internal Audit","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","Outside London","SEO/HEO","30","30","40440","41300"
"In post","2022","Internal Audit","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Outside London","G6/G7","10","10","57710","55210"
"In post","2022","Internal Audit","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","Outside London","SEO/HEO","40","40","39740","40520"
"In post","2022","Internal Audit","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Outside London","G6/G7","15","15","52150","50120"
"In post","2022","Internal Audit","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","Outside London","SEO/HEO","35","35","37200","36460"
"In post","2022","Internal Audit","South East (England)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Internal Audit","South East (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","South East (England)","Outside London","G6/G7","10","10","57760","54560"
"In post","2022","Internal Audit","South East (England)","Outside London","SEO/HEO","45","45","37820","38650"
"In post","2022","Internal Audit","South West (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","South West (England)","Outside London","G6/G7","25","25","56490","55000"
"In post","2022","Internal Audit","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South West (England)","Outside London","SEO/HEO","75","70","40000","40080"
"In post","2022","Internal Audit","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","G6/G7","15","15","58620","59830"
"In post","2022","Internal Audit","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","Outside London","SEO/HEO","30","30","40390","38160"
"In post","2022","Internal Audit","West Midlands (England)","Outside London","G6/G7","20","20","60280","57710"
"In post","2022","Internal Audit","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands (England)","Outside London","SEO/HEO","30","25","41820","43230"
"In post","2022","Internal Audit","Yorkshire and The Humber","Outside London","G6/G7","25","20","55370","51030"
"In post","2022","Internal Audit","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","Outside London","SEO/HEO","25","25","39470","39200"
"In post","2022","International Trade","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Midlands (England)","Outside London","SEO/HEO","15","15","33630","33370"
"In post","2022","International Trade","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","London","EO","85","85","27900","26510"
"In post","2022","International Trade","London","London","G6/G7","505","500","56510","53560"
"In post","2022","International Trade","London","London","SCS level","85","85","82340","75040"
"In post","2022","International Trade","London","London","SEO/HEO","555","550","36650","38160"
"In post","2022","International Trade","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North East (England)","Outside London","G6/G7","10","10","51920","47980"
"In post","2022","International Trade","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North East (England)","Outside London","SEO/HEO","15","15","31160","29620"
"In post","2022","International Trade","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North West (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","International Trade","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North West (England)","Outside London","SEO/HEO","40","40","34850","33370"
"In post","2022","International Trade","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","International Trade","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","Overseas","G6/G7","95","95","57020","54700"
"In post","2022","International Trade","Overseas","Overseas","SCS level","25","25","84030","75570"
"In post","2022","International Trade","Overseas","Overseas","SEO/HEO","45","45","37250","38300"
"In post","2022","International Trade","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Scotland","Outside London","G6/G7","15","15","52930","48220"
"In post","2022","International Trade","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Scotland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","International Trade","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","International Trade","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","International Trade","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Wales","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","International Trade","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Outside London","G6/G7","10","10","51410","48650"
"In post","2022","International Trade","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","Outside London","SEO/HEO","10","10","34120","33370"
"In post","2022","International Trade","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","Outside London","SEO/HEO","20","20","36750","40180"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Outside London","EO","20","20","27020","26670"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Outside London","SEO/HEO","45","45","35420","33350"
"In post","2022","Knowledge and Information Management","East of England","Outside London","AA/AO","30","30","21860","21830"
"In post","2022","Knowledge and Information Management","East of England","Outside London","EO","20","20","27260","26670"
"In post","2022","Knowledge and Information Management","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Outside London","SEO/HEO","30","30","36630","36390"
"In post","2022","Knowledge and Information Management","London","London","AA/AO","70","70","24840","25030"
"In post","2022","Knowledge and Information Management","London","London","EO","140","130","29830","30370"
"In post","2022","Knowledge and Information Management","London","London","G6/G7","170","170","59660","57430"
"In post","2022","Knowledge and Information Management","London","London","SCS level","15","15","87270","81760"
"In post","2022","Knowledge and Information Management","London","London","SEO/HEO","360","355","38530","37910"
"In post","2022","Knowledge and Information Management","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Outside London","EO","15","10","26000","25670"
"In post","2022","Knowledge and Information Management","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Outside London","SEO/HEO","15","15","33620","32820"
"In post","2022","Knowledge and Information Management","North West (England)","Outside London","AA/AO","15","15","21630","21380"
"In post","2022","Knowledge and Information Management","North West (England)","Outside London","EO","95","90","27410","27570"
"In post","2022","Knowledge and Information Management","North West (England)","Outside London","G6/G7","15","15","53840","52050"
"In post","2022","Knowledge and Information Management","North West (England)","Outside London","SEO/HEO","90","90","34210","33000"
"In post","2022","Knowledge and Information Management","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Outside London","AA/AO","20","15","21530","21380"
"In post","2022","Knowledge and Information Management","Scotland","Outside London","EO","30","25","27940","27570"
"In post","2022","Knowledge and Information Management","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Outside London","SEO/HEO","30","25","38780","34720"
"In post","2022","Knowledge and Information Management","South East (England)","Outside London","AA/AO","50","50","21760","21380"
"In post","2022","Knowledge and Information Management","South East (England)","Outside London","EO","75","70","27470","26670"
"In post","2022","Knowledge and Information Management","South East (England)","Outside London","G6/G7","20","20","55510","54540"
"In post","2022","Knowledge and Information Management","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Outside London","SEO/HEO","110","110","35870","33630"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","AA/AO","50","50","21220","21170"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","EO","65","60","25590","26670"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","G6/G7","55","50","54930","54250"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","SEO/HEO","185","180","34540","33300"
"In post","2022","Knowledge and Information Management","South West (England)","Outside London","Unknown","35","30","34710","32500"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Outside London","AA/AO","35","30","23840","24630"
"In post","2022","Knowledge and Information Management","Wales","Outside London","EO","45","40","28030","29430"
"In post","2022","Knowledge and Information Management","Wales","Outside London","G6/G7","15","15","59040","58230"
"In post","2022","Knowledge and Information Management","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Outside London","SEO/HEO","80","75","38290","38160"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Outside London","AA/AO","60","55","20850","20970"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Outside London","EO","30","30","25630","25120"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Outside London","SEO/HEO","30","30","35490","34390"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","AA/AO","15","15","21200","21260"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","EO","45","40","27460","27570"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","G6/G7","20","20","53530","50850"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","SEO/HEO","70","65","36300","35350"
"In post","2022","Legal","East Midlands (England)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Outside London","EO","80","75","26970","26820"
"In post","2022","Legal","East Midlands (England)","Outside London","G6/G7","255","230","54170","55140"
"In post","2022","Legal","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Outside London","SEO/HEO","215","200","36630","34250"
"In post","2022","Legal","East of England","Outside London","AA/AO","95","80","21740","22080"
"In post","2022","Legal","East of England","Outside London","EO","125","120","27180","26820"
"In post","2022","Legal","East of England","Outside London","G6/G7","230","210","58760","58970"
"In post","2022","Legal","East of England","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","East of England","Outside London","SEO/HEO","215","195","37000","36050"
"In post","2022","Legal","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","London","AA/AO","50","45","25050","25860"
"In post","2022","Legal","London","London","EO","535","520","31120","31020"
"In post","2022","Legal","London","London","G6/G7","3055","2840","61410","62120"
"In post","2022","Legal","London","London","SCS level","295","285","88050","82500"
"In post","2022","Legal","London","London","SEO/HEO","980","950","40540","38650"
"In post","2022","Legal","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North East (England)","Outside London","EO","110","105","27010","26820"
"In post","2022","Legal","North East (England)","Outside London","G6/G7","175","165","55380","55610"
"In post","2022","Legal","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North East (England)","Outside London","SEO/HEO","175","160","37130","35980"
"In post","2022","Legal","North West (England)","Outside London","AA/AO","35","35","21640","21400"
"In post","2022","Legal","North West (England)","Outside London","EO","215","205","27050","26820"
"In post","2022","Legal","North West (England)","Outside London","G6/G7","555","515","56160","55610"
"In post","2022","Legal","North West (England)","Outside London","SCS level","10","10","85350","82500"
"In post","2022","Legal","North West (England)","Outside London","SEO/HEO","480","455","36720","34790"
"In post","2022","Legal","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","AA/AO","15","10","21510","21250"
"In post","2022","Legal","Northern Ireland","Outside London","EO","80","80","27160","26820"
"In post","2022","Legal","Northern Ireland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","SEO/HEO","70","70","35570","33370"
"In post","2022","Legal","Overseas","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Outside London","AA/AO","10","10","22300","21480"
"In post","2022","Legal","Scotland","Outside London","EO","165","160","28050","27230"
"In post","2022","Legal","Scotland","Outside London","G6/G7","230","215","67480","69780"
"In post","2022","Legal","Scotland","Outside London","SCS level","25","25","87090","83230"
"In post","2022","Legal","Scotland","Outside London","SEO/HEO","600","565","47030","41750"
"In post","2022","Legal","South East (England)","Outside London","AA/AO","10","10","23040","22600"
"In post","2022","Legal","South East (England)","Outside London","EO","130","125","27640","26820"
"In post","2022","Legal","South East (England)","Outside London","G6/G7","380","340","59310","57540"
"In post","2022","Legal","South East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Outside London","SEO/HEO","250","230","38300","38810"
"In post","2022","Legal","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Outside London","EO","105","100","27020","26820"
"In post","2022","Legal","South West (England)","Outside London","G6/G7","270","250","56310","55610"
"In post","2022","Legal","South West (England)","Outside London","SCS level","10","10","81720","79940"
"In post","2022","Legal","South West (England)","Outside London","SEO/HEO","190","180","37000","34480"
"In post","2022","Legal","Wales","Outside London","AA/AO","30","25","21810","21250"
"In post","2022","Legal","Wales","Outside London","EO","85","80","26820","26820"
"In post","2022","Legal","Wales","Outside London","G6/G7","375","345","57740","58040"
"In post","2022","Legal","Wales","Outside London","SCS level","10","10","87810","81760"
"In post","2022","Legal","Wales","Outside London","SEO/HEO","225","210","37270","36050"
"In post","2022","Legal","West Midlands (England)","Outside London","AA/AO","10","10","21720","22080"
"In post","2022","Legal","West Midlands (England)","Outside London","EO","100","95","26900","26820"
"In post","2022","Legal","West Midlands (England)","Outside London","G6/G7","335","310","55960","55610"
"In post","2022","Legal","West Midlands (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Outside London","SEO/HEO","230","215","37890","38000"
"In post","2022","Legal","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
