"Status","Year","Age","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Mixed","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Inner London - West","Westminster","10","5","[c]","[c]"
"In post","2022","65+","Mixed","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Inner London - West","Westminster","15","10","[c]","[c]"
"In post","2022","65+","Other ethnicity","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
