"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","50","[c]","59920","59590"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","60","[c]","39450","39840"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Health and Safety Executive","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Health and Safety Executive","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","40","[c]","28100","26930"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","45","[c]","37830","37980"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Savings and Investments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Savings and Investments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
