"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Inner London - West","London","65","[c]","35730","30850"
"Leaver Dept.","2022","Asian","Ministry of Justice","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands","Outside London","70","[c]","23780","20970"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Inner London - West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Inner London - West","London","40","[c]","42330","36780"
"Leaver Dept.","2022","Black","Cabinet Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Chancellor's other departments","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Inner London - West","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","[c]","[c]","[c]","[c]"
