"Status","Year","Age","Disability","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Department for Work and Pensions (excl. agencies)","120","[c]","28930","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Education Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Forestry and Land Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","HM Revenue and Customs (excl. agencies)","500","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Home Office","310","[c]","34720","28060"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Ministry of Defence (excl. agencies)","255","[c]","29960","26350"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Scottish Government (excl. agencies)","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","40","[c]","47660","39860"
"Leaver CS","2022","50-59","Undeclared","Analysis","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Commercial","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Commercial","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Communications","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Communications","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Counter Fraud","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Counter Fraud","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Debt","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Finance","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Finance","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Finance","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Human Resources","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Legal","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Department for Work and Pensions (excl. agencies)","45","[c]","25020","25910"
"Leaver CS","2022","50-59","Undeclared","No function","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Health and Safety Executive","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","HM Courts and Tribunals Service","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","HM Prison and Probation Service","175","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","No function","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Project Delivery","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Project Delivery","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Project Delivery","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Project Delivery","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Property","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Property","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Property","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Security","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Security","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Security","Ministry of Defence (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","HM Revenue and Customs (excl. agencies)","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Home Office","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Ministry of Defence (excl. agencies)","35","[c]","33820","27720"
"Leaver CS","2022","50-59","Undeclared","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Analysis","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Analysis","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","Cabinet Office (excl. agencies)","40","[c]","93600","73000"
"Leaver CS","2022","50-59","Unknown","Commercial","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Commercial","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Finance","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Human Resources","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Internal Audit","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Internal Audit","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Crown Prosecution Service","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Advisory, Conciliation and Arbitration Service","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Animal and Plant Health Agency","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Charity Commission","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Defence Equipment and Support","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Department for Work and Pensions (excl. agencies)","45","[c]","25110","27570"
"Leaver CS","2022","50-59","Unknown","No function","Department of Health and Social Care (excl. agencies)","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Driver and Vehicle Licensing Agency","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Driver and Vehicle Standards Agency","40","[c]","27110","26130"
"Leaver CS","2022","50-59","Unknown","No function","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","HM Courts and Tribunals Service","45","[c]","22510","20970"
"Leaver CS","2022","50-59","Unknown","No function","HM Land Registry","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","HM Prison and Probation Service","185","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Maritime and Coastguard Agency","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Medicines and Healthcare Products Regulatory Agency","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","National Crime Agency","45","[c]","47320","40210"
"Leaver CS","2022","50-59","Unknown","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Public Health England","85","[c]","50520","47090"
"Leaver CS","2022","50-59","Unknown","No function","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Scottish Courts and Tribunals Service","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Scottish Prison Service","70","[c]","34410","35000"
"Leaver CS","2022","50-59","Unknown","No function","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","UK Health Security Agency","55","[c]","54950","45620"
"Leaver CS","2022","50-59","Unknown","No function","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","UK Statistics Authority","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","No function","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Submarine Delivery Agency","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","UK Space Agency","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Project Delivery","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
