"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","Inner London - East","30","[c]","42410","33320"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","Inner London - West","70","[c]","44450","40640"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Inner London - West","65","[c]","54640","54700"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","East Midlands (England)","Derbyshire and Nottinghamshire","230","[c]","33520","28590"
"Leaver Dept.","2022","Declared non-disabled","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","40","[c]","26720","24560"
"Leaver Dept.","2022","Declared non-disabled","White","East Midlands (England)","Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","East of England","Bedfordshire and Hertfordshire","30","[c]","39650","37610"
"Leaver Dept.","2022","Declared non-disabled","White","East of England","East Anglia","240","[c]","37360","30460"
"Leaver Dept.","2022","Declared non-disabled","White","East of England","Essex","55","[c]","33270","29350"
"Leaver Dept.","2022","Declared non-disabled","White","London","Inner London - East","1075","[c]","47120","41000"
"Leaver Dept.","2022","Declared non-disabled","White","London","Inner London - West","2210","[c]","48230","42470"
"Leaver Dept.","2022","Declared non-disabled","White","London","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","London","Outer London - South","105","[c]","43460","37890"
"Leaver Dept.","2022","Declared non-disabled","White","London","Outer London - West and North West","395","[c]","40580","34030"
"Leaver Dept.","2022","Declared non-disabled","White","North East (England)","Northumberland, and Tyne and Wear","445","[c]","31490","27570"
"Leaver Dept.","2022","Declared non-disabled","White","North East (England)","Tees Valley and Durham","130","[c]","30620","27570"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","Cheshire","45","[c]","34030","27570"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","Cumbria","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","Greater Manchester","430","[c]","35160","27570"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","Lancashire","120","[c]","35520","31990"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","Merseyside","430","[c]","28890","25380"
"Leaver Dept.","2022","Declared non-disabled","White","Northern Ireland","Northern Ireland","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","Eastern Scotland","255","[c]","28870","27570"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","Southern Scotland","100","[c]","36130","33930"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","West Central Scotland","365","[c]","28830","27570"
"Leaver Dept.","2022","Declared non-disabled","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","180","[c]","39580","37000"
"Leaver Dept.","2022","Declared non-disabled","White","South East (England)","Hampshire and Isle of Wight","145","[c]","37650","30210"
"Leaver Dept.","2022","Declared non-disabled","White","South East (England)","Kent","105","[c]","36530","29920"
"Leaver Dept.","2022","Declared non-disabled","White","South East (England)","Surrey, East and West Sussex","95","[c]","36430","30460"
"Leaver Dept.","2022","Declared non-disabled","White","South West (England)","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","South West (England)","Devon","105","[c]","33990","29370"
"Leaver Dept.","2022","Declared non-disabled","White","South West (England)","Dorset and Somerset","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1085","[c]","35550","30000"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Unknown","235","[c]","38460","33250"
"Leaver Dept.","2022","Declared non-disabled","White","Wales","East Wales","295","[c]","34480","30450"
"Leaver Dept.","2022","Declared non-disabled","White","Wales","West Wales and The Valleys","100","[c]","32270","27570"
"Leaver Dept.","2022","Declared non-disabled","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","[c]","27700","25120"
"Leaver Dept.","2022","Declared non-disabled","White","West Midlands (England)","Shropshire and Staffordshire","90","[c]","31570","27570"
"Leaver Dept.","2022","Declared non-disabled","White","West Midlands (England)","West Midlands","325","[c]","37210","30580"
"Leaver Dept.","2022","Declared non-disabled","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Yorkshire and The Humber","North Yorkshire","125","[c]","38090","33300"
"Leaver Dept.","2022","Declared non-disabled","White","Yorkshire and The Humber","South Yorkshire","170","[c]","36980","32740"
"Leaver Dept.","2022","Declared non-disabled","White","Yorkshire and The Humber","West Yorkshire","360","[c]","37320","31990"
"Leaver Dept.","2022","Undeclared","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
