"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","North and West Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and West Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Hampshire","AA/AO","Female","90","80","21560","21380"
"In post","2022","Unknown","North Hampshire","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","North Hampshire","EO","Female","40","40","27480","26670"
"In post","2022","Unknown","North Hampshire","EO","Male","30","30","[c]","[c]"
"In post","2022","Unknown","North Hampshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","North Hampshire","G6/G7","Male","15","10","[c]","[c]"
"In post","2022","Unknown","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Hampshire","SEO/HEO","Female","85","80","37150","34810"
"In post","2022","Unknown","North Hampshire","SEO/HEO","Male","60","60","36670","33300"
"In post","2022","Unknown","North Lanarkshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","EO","Female","25","20","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","AA/AO","Female","205","190","21460","21170"
"In post","2022","Unknown","North Yorkshire CC","AA/AO","Male","205","200","20750","20770"
"In post","2022","Unknown","North Yorkshire CC","EO","Female","60","60","28300","26670"
"In post","2022","Unknown","North Yorkshire CC","EO","Male","105","105","28620","28190"
"In post","2022","Unknown","North Yorkshire CC","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","SEO/HEO","Female","60","55","36100","34170"
"In post","2022","Unknown","North Yorkshire CC","SEO/HEO","Male","60","60","37040","36300"
"In post","2022","Unknown","Northumberland","AA/AO","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Northumberland","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Northumberland","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northumberland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","EO","Male","10","5","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Nottingham","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Overseas","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Female","75","75","27990","27370"
"In post","2022","Unknown","Overseas","EO","Male","85","85","27330","26670"
"In post","2022","Unknown","Overseas","G6/G7","Female","50","50","66450","62370"
"In post","2022","Unknown","Overseas","G6/G7","Male","50","50","66820","64220"
"In post","2022","Unknown","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","Female","180","180","41730","41600"
"In post","2022","Unknown","Overseas","SEO/HEO","Male","120","120","41910","41600"
"In post","2022","Unknown","Overseas","Unknown","Female","70","70","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","Male","105","105","[c]","[c]"
"In post","2022","Unknown","Oxfordshire CC","AA/AO","Female","145","140","21130","21170"
"In post","2022","Unknown","Oxfordshire CC","AA/AO","Male","60","60","20410","20770"
"In post","2022","Unknown","Oxfordshire CC","EO","Female","55","55","27400","26670"
"In post","2022","Unknown","Oxfordshire CC","EO","Male","40","40","29180","26670"
"In post","2022","Unknown","Oxfordshire CC","G6/G7","Female","30","25","71300","68400"
"In post","2022","Unknown","Oxfordshire CC","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Oxfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Oxfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Oxfordshire CC","SEO/HEO","Female","115","115","37600","35970"
"In post","2022","Unknown","Oxfordshire CC","SEO/HEO","Male","75","75","37540","36130"
"In post","2022","Unknown","Perth and Kinross, and Stirling","AA/AO","Female","60","55","23840","24020"
"In post","2022","Unknown","Perth and Kinross, and Stirling","AA/AO","Male","60","55","24740","24020"
"In post","2022","Unknown","Perth and Kinross, and Stirling","EO","Female","50","45","30090","30040"
"In post","2022","Unknown","Perth and Kinross, and Stirling","EO","Male","65","60","30220","30040"
"In post","2022","Unknown","Perth and Kinross, and Stirling","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Perth and Kinross, and Stirling","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Perth and Kinross, and Stirling","SEO/HEO","Female","35","35","39460","39520"
"In post","2022","Unknown","Perth and Kinross, and Stirling","SEO/HEO","Male","80","80","40460","39520"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Peterborough","AA/AO","Female","265","220","21160","21680"
"In post","2022","Unknown","Peterborough","AA/AO","Male","150","140","20920","21680"
"In post","2022","Unknown","Peterborough","EO","Female","70","65","26230","25310"
"In post","2022","Unknown","Peterborough","EO","Male","55","50","25560","25310"
"In post","2022","Unknown","Peterborough","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Peterborough","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Peterborough","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Peterborough","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Peterborough","SEO/HEO","Female","40","40","34190","33300"
"In post","2022","Unknown","Peterborough","SEO/HEO","Male","45","45","34490","33000"
"In post","2022","Unknown","Plymouth","AA/AO","Female","75","70","21370","21380"
"In post","2022","Unknown","Plymouth","AA/AO","Male","65","65","20420","20770"
"In post","2022","Unknown","Plymouth","EO","Female","45","45","26470","26670"
"In post","2022","Unknown","Plymouth","EO","Male","80","75","27340","26670"
"In post","2022","Unknown","Plymouth","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Plymouth","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Plymouth","SEO/HEO","Female","50","45","35930","34040"
"In post","2022","Unknown","Plymouth","SEO/HEO","Male","95","90","40460","40000"
"In post","2022","Unknown","Portsmouth","AA/AO","Female","135","125","21300","21280"
"In post","2022","Unknown","Portsmouth","AA/AO","Male","85","80","20530","21170"
"In post","2022","Unknown","Portsmouth","EO","Female","155","150","26540","26350"
"In post","2022","Unknown","Portsmouth","EO","Male","300","295","27900","26600"
"In post","2022","Unknown","Portsmouth","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Portsmouth","G6/G7","Male","30","25","[c]","[c]"
"In post","2022","Unknown","Portsmouth","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Portsmouth","SCS level","Male","10","5","[c]","[c]"
"In post","2022","Unknown","Portsmouth","SEO/HEO","Female","115","110","35730","33300"
"In post","2022","Unknown","Portsmouth","SEO/HEO","Male","220","215","38140","33900"
"In post","2022","Unknown","Portsmouth","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Portsmouth","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Powys","AA/AO","Female","70","65","22640","21830"
"In post","2022","Unknown","Powys","AA/AO","Male","85","85","21280","20970"
"In post","2022","Unknown","Powys","EO","Female","55","50","28780","29430"
"In post","2022","Unknown","Powys","EO","Male","30","30","28290","29430"
"In post","2022","Unknown","Powys","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Powys","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Powys","SEO/HEO","Female","55","55","40180","38160"
"In post","2022","Unknown","Powys","SEO/HEO","Male","30","30","41690","38590"
"In post","2022","Unknown","Redbridge and Waltham Forest","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Sandwell","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","AA/AO","Female","105","90","25340","25930"
"In post","2022","Unknown","Scottish Borders","AA/AO","Male","85","85","25380","25930"
"In post","2022","Unknown","Scottish Borders","EO","Female","65","55","29270","30040"
"In post","2022","Unknown","Scottish Borders","EO","Male","45","45","29940","30040"
"In post","2022","Unknown","Scottish Borders","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","SEO/HEO","Female","40","35","35290","33070"
"In post","2022","Unknown","Scottish Borders","SEO/HEO","Male","40","40","38890","37070"
"In post","2022","Unknown","Sefton","AA/AO","Female","430","360","20890","21680"
"In post","2022","Unknown","Sefton","AA/AO","Male","250","240","20750","21680"
"In post","2022","Unknown","Sefton","EO","Female","275","245","25160","24890"
"In post","2022","Unknown","Sefton","EO","Male","215","210","25260","24890"
"In post","2022","Unknown","Sefton","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Sefton","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Sefton","SEO/HEO","Female","125","120","33420","30980"
"In post","2022","Unknown","Sefton","SEO/HEO","Male","135","135","34030","30980"
"In post","2022","Unknown","Sefton","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sefton","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sheffield","AA/AO","Female","480","395","21550","21680"
"In post","2022","Unknown","Sheffield","AA/AO","Male","435","415","21430","21680"
"In post","2022","Unknown","Sheffield","EO","Female","490","435","25350","24970"
"In post","2022","Unknown","Sheffield","EO","Male","420","410","25310","25040"
"In post","2022","Unknown","Sheffield","G6/G7","Female","135","130","55940","52280"
"In post","2022","Unknown","Sheffield","G6/G7","Male","150","150","56540","54070"
"In post","2022","Unknown","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sheffield","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Sheffield","SEO/HEO","Female","370","345","33800","31990"
"In post","2022","Unknown","Sheffield","SEO/HEO","Male","335","330","34350","32330"
"In post","2022","Unknown","Sheffield","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sheffield","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","AA/AO","Female","95","90","21230","21170"
"In post","2022","Unknown","Shropshire","AA/AO","Male","50","50","20800","20970"
"In post","2022","Unknown","Shropshire","EO","Female","40","40","27810","26670"
"In post","2022","Unknown","Shropshire","EO","Male","165","165","29530","29670"
"In post","2022","Unknown","Shropshire","G6/G7","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Shropshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","SEO/HEO","Female","30","30","37550","37660"
"In post","2022","Unknown","Shropshire","SEO/HEO","Male","90","85","36590","34330"
"In post","2022","Unknown","Solihull","AA/AO","Female","110","95","21490","21680"
"In post","2022","Unknown","Solihull","AA/AO","Male","65","65","21310","21680"
"In post","2022","Unknown","Solihull","EO","Female","220","200","25790","25120"
"In post","2022","Unknown","Solihull","EO","Male","170","160","26270","25310"
"In post","2022","Unknown","Solihull","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Solihull","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Solihull","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Solihull","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Solihull","SEO/HEO","Female","120","110","34190","31760"
"In post","2022","Unknown","Solihull","SEO/HEO","Male","115","110","33590","31970"
"In post","2022","Unknown","Solihull","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Solihull","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Somerset CC","AA/AO","Female","65","55","21020","21280"
"In post","2022","Unknown","Somerset CC","AA/AO","Male","70","70","20250","20750"
"In post","2022","Unknown","Somerset CC","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Somerset CC","EO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Somerset CC","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Somerset CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Somerset CC","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Somerset CC","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","EO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","EO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","South Hampshire","AA/AO","Female","40","35","21190","21180"
"In post","2022","Unknown","South Hampshire","AA/AO","Male","30","30","21310","21170"
"In post","2022","Unknown","South Hampshire","EO","Female","30","25","[c]","[c]"
"In post","2022","Unknown","South Hampshire","EO","Male","120","120","31670","32670"
"In post","2022","Unknown","South Hampshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","South Hampshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","South Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Hampshire","SEO/HEO","Female","30","30","39240","39030"
"In post","2022","Unknown","South Hampshire","SEO/HEO","Male","95","95","39130","39300"
"In post","2022","Unknown","South Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","EO","Female","40","35","27840","27230"
"In post","2022","Unknown","South Lanarkshire","EO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","AA/AO","Female","75","65","21550","21170"
"In post","2022","Unknown","South Nottinghamshire","AA/AO","Male","45","45","20450","20970"
"In post","2022","Unknown","South Nottinghamshire","EO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","EO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","SEO/HEO","Female","60","55","40710","40060"
"In post","2022","Unknown","South Nottinghamshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","South Teesside","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Unknown","South Teesside","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","South Teesside","EO","Female","35","35","25770","25220"
"In post","2022","Unknown","South Teesside","EO","Male","30","30","[c]","[c]"
"In post","2022","Unknown","South Teesside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Teesside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Teesside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Teesside","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","South West Wales","AA/AO","Female","95","90","23930","24630"
"In post","2022","Unknown","South West Wales","AA/AO","Male","60","55","23680","24630"
"In post","2022","Unknown","South West Wales","EO","Female","80","70","28380","29430"
"In post","2022","Unknown","South West Wales","EO","Male","85","80","28730","29430"
"In post","2022","Unknown","South West Wales","G6/G7","Female","30","30","[c]","[c]"
"In post","2022","Unknown","South West Wales","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","South West Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West Wales","SEO/HEO","Female","195","185","40530","38160"
"In post","2022","Unknown","South West Wales","SEO/HEO","Male","100","95","40610","38160"
"In post","2022","Unknown","Southampton","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Southampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southampton","EO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Southampton","EO","Male","50","50","25860","25310"
"In post","2022","Unknown","Southampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southampton","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Southampton","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Southend-on-Sea","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southend-on-Sea","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","AA/AO","Female","95","85","21230","21170"
"In post","2022","Unknown","Staffordshire CC","AA/AO","Male","35","30","20540","20770"
"In post","2022","Unknown","Staffordshire CC","EO","Female","55","50","27220","26670"
"In post","2022","Unknown","Staffordshire CC","EO","Male","30","30","27000","26670"
"In post","2022","Unknown","Staffordshire CC","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","SEO/HEO","Female","90","85","35950","33300"
"In post","2022","Unknown","Staffordshire CC","SEO/HEO","Male","45","45","37800","39030"
"In post","2022","Unknown","Stoke-on-Trent","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","AA/AO","Female","190","175","21240","21380"
"In post","2022","Unknown","Suffolk CC","AA/AO","Male","180","180","21300","21380"
"In post","2022","Unknown","Suffolk CC","EO","Female","90","90","26650","26350"
"In post","2022","Unknown","Suffolk CC","EO","Male","155","150","27080","26920"
"In post","2022","Unknown","Suffolk CC","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","SEO/HEO","Female","30","30","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","SEO/HEO","Male","60","55","33890","33010"
"In post","2022","Unknown","Suffolk CC","Unknown","Female","[c]","[c]","[c]","[c]"
