"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","70","[c]","54760","46360"
"New entrant CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","80","[c]","47780","42910"
"New entrant CS","2022","40-49","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scottish Government","Heterosexual / straight","435","[c]","33490","31540"
"New entrant CS","2022","40-49","Scottish Government","LGBO","30","[c]","36460","31540"
"New entrant CS","2022","40-49","Scottish Government","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scottish Government","Unknown","335","[c]","33010","27230"
"New entrant CS","2022","40-49","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","The National Archives","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Export Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Statistics Authority","Heterosexual / straight","130","[c]","35510","30710"
"New entrant CS","2022","40-49","UK Statistics Authority","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Statistics Authority","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Welsh Government","Heterosexual / straight","75","[c]","42090","40100"
"New entrant CS","2022","40-49","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Welsh Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Attorney General's Departments","Heterosexual / straight","65","[c]","45680","48080"
"New entrant CS","2022","50-59","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cabinet Office","Heterosexual / straight","100","[c]","43550","32000"
"New entrant CS","2022","50-59","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cabinet Office","Unknown","65","[c]","77050","71500"
"New entrant CS","2022","50-59","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","90","[c]","37440","33950"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education","Heterosexual / straight","60","[c]","42330","36500"
"New entrant CS","2022","50-59","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Heterosexual / straight","225","[c]","34800","32560"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","70","[c]","27420","21300"
"New entrant CS","2022","50-59","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Heterosexual / straight","190","[c]","31040","26130"
"New entrant CS","2022","50-59","Department for Transport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Unknown","150","[c]","29440","26130"
"New entrant CS","2022","50-59","Department for Work and Pensions","Heterosexual / straight","1225","[c]","26550","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions","LGBO","55","[c]","25760","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions","Undeclared","65","[c]","27270","25910"
"New entrant CS","2022","50-59","Department for Work and Pensions","Unknown","215","[c]","26570","26370"
"New entrant CS","2022","50-59","Department of Health and Social Care","Heterosexual / straight","230","[c]","40890","36820"
"New entrant CS","2022","50-59","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Undeclared","90","[c]","46990","45840"
"New entrant CS","2022","50-59","Department of Health and Social Care","Unknown","95","[c]","50970","44310"
"New entrant CS","2022","50-59","Estyn","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Heterosexual / straight","50","[c]","27090","22600"
"New entrant CS","2022","50-59","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Heterosexual / straight","370","[c]","28800","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Unknown","315","[c]","26810","21750"
"New entrant CS","2022","50-59","HM Treasury","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Heterosexual / straight","105","[c]","34590","28650"
"New entrant CS","2022","50-59","Home Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Unknown","300","[c]","32200","31060"
"New entrant CS","2022","50-59","Ministry of Defence","Heterosexual / straight","535","[c]","34080","33000"
"New entrant CS","2022","50-59","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Unknown","250","[c]","35040","33000"
"New entrant CS","2022","50-59","Ministry of Justice","Heterosexual / straight","1745","[c]","29500","26990"
"New entrant CS","2022","50-59","Ministry of Justice","LGBO","85","[c]","32170","28200"
"New entrant CS","2022","50-59","Ministry of Justice","Undeclared","130","[c]","30960","28620"
"New entrant CS","2022","50-59","Ministry of Justice","Unknown","990","[c]","28430","27420"
"New entrant CS","2022","50-59","National Crime Agency","Heterosexual / straight","110","[c]","38680","36410"
"New entrant CS","2022","50-59","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","60","[c]","56770","48860"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Heterosexual / straight","30","[c]","47670","46160"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
