"Status","Year","Region_ITL1","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Midlands (England)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","SEO/HEO","Heterosexual / straight","245","[c]","37380","36330"
"Leaver CS","2022","West Midlands (England)","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","SEO/HEO","Unknown","130","[c]","38370","36780"
"Leaver CS","2022","West Midlands (England)","Outside London","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","AA/AO","Heterosexual / straight","790","[c]","21430","21260"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","AA/AO","LGBO","80","[c]","21180","21260"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","AA/AO","Undeclared","90","[c]","22630","21260"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","AA/AO","Unknown","545","[c]","21060","21170"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","EO","Heterosexual / straight","545","[c]","27080","27570"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","EO","LGBO","40","[c]","26750","27570"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","EO","Undeclared","80","[c]","26730","26780"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","EO","Unknown","270","[c]","26880","27570"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","G6/G7","Heterosexual / straight","135","[c]","59580","58250"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","G6/G7","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","G6/G7","Unknown","85","[c]","59140","56600"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SEO/HEO","Heterosexual / straight","350","[c]","36290","36330"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SEO/HEO","Undeclared","85","[c]","36460","33800"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","SEO/HEO","Unknown","140","[c]","35080","34700"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","Unknown","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Outside London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","AA/AO","Heterosexual / straight","110","[c]","20560","20970"
"Leaver Dept.","2022","East Midlands (England)","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","EO","Heterosexual / straight","125","[c]","25920","27570"
"Leaver Dept.","2022","East Midlands (England)","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SEO/HEO","Heterosexual / straight","140","[c]","34340","33340"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","AA/AO","Heterosexual / straight","90","[c]","21600","21820"
"Leaver Dept.","2022","East of England","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","EO","Heterosexual / straight","135","[c]","26990","27370"
"Leaver Dept.","2022","East of England","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","G6/G7","Heterosexual / straight","55","[c]","59220","55190"
"Leaver Dept.","2022","East of England","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SEO/HEO","Heterosexual / straight","165","[c]","35790","36060"
"Leaver Dept.","2022","East of England","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","SEO/HEO","Unknown","40","[c]","36320","36060"
"Leaver Dept.","2022","East of England","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","London","AA/AO","Heterosexual / straight","325","[c]","23610","23780"
"Leaver Dept.","2022","London","London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","London","AA/AO","Undeclared","40","[c]","23030","23280"
"Leaver Dept.","2022","London","London","AA/AO","Unknown","125","[c]","22790","22680"
"Leaver Dept.","2022","London","London","EO","Heterosexual / straight","1050","[c]","28620","28310"
"Leaver Dept.","2022","London","London","EO","LGBO","105","[c]","28630","27690"
"Leaver Dept.","2022","London","London","EO","Undeclared","195","[c]","27980","27520"
"Leaver Dept.","2022","London","London","EO","Unknown","270","[c]","28860","28650"
"Leaver Dept.","2022","London","London","G6/G7","Heterosexual / straight","1595","[c]","58700","55130"
"Leaver Dept.","2022","London","London","G6/G7","LGBO","175","[c]","57300","54700"
"Leaver Dept.","2022","London","London","G6/G7","Undeclared","430","[c]","59460","55590"
"Leaver Dept.","2022","London","London","G6/G7","Unknown","720","[c]","59430","56340"
"Leaver Dept.","2022","London","London","SCS level","Heterosexual / straight","325","[c]","93200","89980"
"Leaver Dept.","2022","London","London","SCS level","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","London","SCS level","Undeclared","80","[c]","93340","89680"
"Leaver Dept.","2022","London","London","SCS level","Unknown","135","[c]","102580","94870"
"Leaver Dept.","2022","London","London","SEO/HEO","Heterosexual / straight","2475","[c]","37100","36500"
"Leaver Dept.","2022","London","London","SEO/HEO","LGBO","315","[c]","36540","35420"
"Leaver Dept.","2022","London","London","SEO/HEO","Undeclared","565","[c]","37000","36670"
"Leaver Dept.","2022","London","London","SEO/HEO","Unknown","1180","[c]","35380","34260"
"Leaver Dept.","2022","London","London","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2022","London","London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","London","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","London","London","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","AA/AO","Heterosexual / straight","175","[c]","21220","21260"
"Leaver Dept.","2022","North East (England)","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","AA/AO","Unknown","160","[c]","21020","21190"
"Leaver Dept.","2022","North East (England)","Outside London","EO","Heterosexual / straight","160","[c]","26970","27570"
"Leaver Dept.","2022","North East (England)","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","EO","Unknown","85","[c]","26540","27570"
"Leaver Dept.","2022","North East (England)","Outside London","G6/G7","Heterosexual / straight","50","[c]","54190","51370"
"Leaver Dept.","2022","North East (England)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SEO/HEO","Heterosexual / straight","150","[c]","34120","32960"
"Leaver Dept.","2022","North East (England)","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","SEO/HEO","Unknown","70","[c]","35360","35310"
"Leaver Dept.","2022","North East (England)","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","AA/AO","Heterosexual / straight","285","[c]","20950","21260"
"Leaver Dept.","2022","North West (England)","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","AA/AO","Unknown","175","[c]","20770","21070"
"Leaver Dept.","2022","North West (England)","Outside London","EO","Heterosexual / straight","475","[c]","26100","26370"
"Leaver Dept.","2022","North West (England)","Outside London","EO","LGBO","35","[c]","26180","26410"
"Leaver Dept.","2022","North West (England)","Outside London","EO","Undeclared","45","[c]","26800","27570"
"Leaver Dept.","2022","North West (England)","Outside London","EO","Unknown","130","[c]","26880","27570"
"Leaver Dept.","2022","North West (England)","Outside London","G6/G7","Heterosexual / straight","130","[c]","56120","52580"
"Leaver Dept.","2022","North West (England)","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","G6/G7","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","SEO/HEO","Heterosexual / straight","380","[c]","34830","35310"
"Leaver Dept.","2022","North West (England)","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","SEO/HEO","Undeclared","35","[c]","35080","35310"
"Leaver Dept.","2022","North West (England)","Outside London","SEO/HEO","Unknown","145","[c]","33970","33320"
"Leaver Dept.","2022","North West (England)","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","AA/AO","Heterosexual / straight","170","[c]","21480","21260"
"Leaver Dept.","2022","Scotland","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","AA/AO","Unknown","225","[c]","21850","21260"
"Leaver Dept.","2022","Scotland","Outside London","EO","Heterosexual / straight","315","[c]","26860","27570"
"Leaver Dept.","2022","Scotland","Outside London","EO","LGBO","35","[c]","27100","27570"
"Leaver Dept.","2022","Scotland","Outside London","EO","Undeclared","40","[c]","26640","27570"
"Leaver Dept.","2022","Scotland","Outside London","EO","Unknown","110","[c]","27470","27570"
"Leaver Dept.","2022","Scotland","Outside London","G6/G7","Heterosexual / straight","40","[c]","55390","53600"
"Leaver Dept.","2022","Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","SEO/HEO","Heterosexual / straight","120","[c]","36180","34020"
"Leaver Dept.","2022","Scotland","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","SEO/HEO","Unknown","95","[c]","35880","33930"
"Leaver Dept.","2022","Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","AA/AO","Heterosexual / straight","125","[c]","21590","21820"
"Leaver Dept.","2022","South East (England)","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","EO","Heterosexual / straight","185","[c]","26950","26970"
"Leaver Dept.","2022","South East (England)","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","G6/G7","Heterosexual / straight","125","[c]","57760","54720"
"Leaver Dept.","2022","South East (England)","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","G6/G7","Unknown","55","[c]","58180","54680"
"Leaver Dept.","2022","South East (England)","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","SEO/HEO","Heterosexual / straight","245","[c]","36490","37830"
"Leaver Dept.","2022","South East (England)","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","SEO/HEO","Unknown","70","[c]","36840","37760"
"Leaver Dept.","2022","South East (England)","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","AA/AO","Heterosexual / straight","225","[c]","20810","20480"
"Leaver Dept.","2022","South West (England)","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","AA/AO","Undeclared","35","[c]","20320","19880"
"Leaver Dept.","2022","South West (England)","Outside London","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","EO","Heterosexual / straight","290","[c]","24980","24830"
"Leaver Dept.","2022","South West (England)","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","EO","Undeclared","45","[c]","25020","25160"
"Leaver Dept.","2022","South West (England)","Outside London","EO","Unknown","40","[c]","26310","26880"
"Leaver Dept.","2022","South West (England)","Outside London","G6/G7","Heterosexual / straight","260","[c]","56510","53610"
"Leaver Dept.","2022","South West (England)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","G6/G7","Undeclared","70","[c]","57930","55400"
"Leaver Dept.","2022","South West (England)","Outside London","G6/G7","Unknown","70","[c]","56690","53930"
"Leaver Dept.","2022","South West (England)","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","SEO/HEO","Heterosexual / straight","690","[c]","34550","34610"
"Leaver Dept.","2022","South West (England)","Outside London","SEO/HEO","LGBO","45","[c]","34230","34290"
"Leaver Dept.","2022","South West (England)","Outside London","SEO/HEO","Undeclared","100","[c]","35700","36330"
"Leaver Dept.","2022","South West (England)","Outside London","SEO/HEO","Unknown","120","[c]","36640","37210"
"Leaver Dept.","2022","South West (England)","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","45","[c]","21300","21840"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Heterosexual / straight","50","[c]","27240","27500"
"Leaver Dept.","2022","Unknown","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Heterosexual / straight","65","[c]","57940","56300"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","115","[c]","35040","33350"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Unknown","150","[c]","32010","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
