"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Counter Fraud","West Yorkshire","G7","15","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","West Yorkshire","HEO","60","60","33200","33370"
"In post","2022","Unknown","Counter Fraud","West Yorkshire","SEO","15","15","[c]","[c]"
"In post","2022","Unknown","Debt","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Derbyshire and Nottinghamshire","AO","100","95","21710","21250"
"In post","2022","Unknown","Debt","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","East Wales","AO","85","80","21300","21250"
"In post","2022","Unknown","Debt","East Wales","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Debt","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Eastern Scotland","AO","170","160","21340","21250"
"In post","2022","Unknown","Debt","Eastern Scotland","EO","30","25","[c]","[c]"
"In post","2022","Unknown","Debt","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Essex","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","Essex","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - East","AO","35","30","26010","26400"
"In post","2022","Unknown","Debt","Inner London - East","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Leicestershire, Rutland and Northamptonshire","AO","15","15","[c]","[c]"
"In post","2022","Unknown","Debt","Merseyside","AO","100","90","21420","21250"
"In post","2022","Unknown","Debt","Merseyside","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Northumberland, and Tyne and Wear","AO","210","195","21320","21250"
"In post","2022","Unknown","Debt","Northumberland, and Tyne and Wear","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Debt","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Outer London - South","AO","40","35","25470","25330"
"In post","2022","Unknown","Debt","Outer London - South","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","South Yorkshire","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","Southern Scotland","AO","90","85","21260","21250"
"In post","2022","Unknown","Debt","Southern Scotland","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Surrey, East and West Sussex","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Central Scotland","AO","70","60","21450","21250"
"In post","2022","Unknown","Debt","West Central Scotland","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands","AO","95","85","21270","21250"
"In post","2022","Unknown","Debt","West Midlands","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Yorkshire","AO","115","105","21300","21250"
"In post","2022","Unknown","Debt","West Yorkshire","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Debt","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cheshire","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cheshire","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cheshire","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Devon","AA","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Devon","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Devon","EO","55","55","29000","27130"
"In post","2022","Unknown","Digital, Data & Technology","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Devon","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Devon","HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Devon","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Dorset and Somerset","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Anglia","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Anglia","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Anglia","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Anglia","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","EO","55","55","26810","24250"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","G6","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","G7","90","90","53260","51210"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","HEO","85","85","32710","31840"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Wales","SEO","110","110","40290","38000"
"In post","2022","Unknown","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","EO","40","40","30050","30450"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","G7","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","HEO","30","30","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Eastern Scotland","SEO","35","35","43670","43310"
"In post","2022","Unknown","Digital, Data & Technology","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","HEO","25","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Essex","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","40","26370","26670"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","40","40","53360","53500"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","50","45","32930","33300"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","70","70","40300","40580"
"In post","2022","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Greater Manchester","EO","45","45","26890","27570"
"In post","2022","Unknown","Digital, Data & Technology","Greater Manchester","G6","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Greater Manchester","G7","60","55","53730","52080"
"In post","2022","Unknown","Digital, Data & Technology","Greater Manchester","HEO","55","55","32010","33000"
"In post","2022","Unknown","Digital, Data & Technology","Greater Manchester","SEO","60","60","38860","39300"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","EO","40","35","26780","26350"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","G7","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","HEO","35","35","32740","32640"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","SEO","30","30","37960","36840"
"In post","2022","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","AO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","EO","55","55","30000","30750"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","G6","35","30","72780","71700"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","G7","115","115","57360","56160"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","HEO","70","70","36660","36360"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - East","SEO","70","70","43900","43430"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","AO","10","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","EO","60","55","29280","29500"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","G6","55","55","69130","66800"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","G7","190","190","57590","55130"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","HEO","145","145","34350","33210"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Inner London - West","SEO","145","140","43050","41750"
"In post","2022","Unknown","Digital, Data & Technology","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lancashire","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lancashire","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lancashire","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lancashire","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","G7","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","HEO","30","30","32000","33080"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Merseyside","SEO","30","30","39420","38770"
"In post","2022","Unknown","Digital, Data & Technology","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North Yorkshire","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northern Ireland","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","EO","40","40","27060","27270"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","G6","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","G7","75","75","55680","55210"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","HEO","105","100","32660","33370"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Northumberland, and Tyne and Wear","SEO","110","110","40580","40220"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - West and North West","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - West and North West","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outer London - West and North West","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","G7","35","35","55250","55210"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Shropshire and Staffordshire","SEO","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South Yorkshire","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South Yorkshire","G7","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South Yorkshire","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South Yorkshire","SEO","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","G7","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","HEO","30","30","33770","33930"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Southern Scotland","SEO","35","35","39950","39630"
"In post","2022","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","EO","15","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","G7","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tees Valley and Durham","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
