"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Wiltshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Chancellor's other departments","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Budget Responsibility","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Registers of Scotland","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Security Scotland","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Student Awards Agency for Scotland","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Transport Scotland","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","45","[c]","30390","27330"
"Leaver CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","South Hampshire","55","[c]","27490","23620"
"Leaver CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Scottish Government","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Office","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","55","[c]","52690","49700"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","160","[c]","53950","51030"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","York","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Charity Commission","Sefton","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Charity Commission","Somerset CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Charity Commission","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","30","[c]","29320","22740"
"Leaver CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Liverpool","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Birmingham","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Westminster","40","[c]","41830","53050"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","120","[c]","29240","26890"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
