"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Transport","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AO","Heterosexual / straight","65","[c]","22320","21840"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","EO","Heterosexual / straight","35","[c]","27080","26470"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Planning","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G7","Heterosexual / straight","40","[c]","55580","54760"
"Leaver Dept.","2022","Department for Transport","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","HEO","Heterosexual / straight","40","[c]","34350","34710"
"Leaver Dept.","2022","Department for Transport","Unknown","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SEO","Heterosexual / straight","45","[c]","42160","42890"
"Leaver Dept.","2022","Department for Transport","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Digital, Data and Technology","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
