"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Riding of Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Surrey","AA/AO","25","20","[c]","[c]"
"In post","2022","Asian","East Surrey","EO","20","20","[c]","[c]"
"In post","2022","Asian","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Sussex CC","AA/AO","10","5","[c]","[c]"
"In post","2022","Asian","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Enfield","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Enfield","EO","55","50","30920","31060"
"In post","2022","Asian","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Enfield","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","EO","5","5","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","AA/AO","25","25","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","EO","15","10","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Falkirk","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Fermanagh and Omagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Glasgow City","AA/AO","95","85","21550","21260"
"In post","2022","Asian","Glasgow City","EO","90","85","26850","27230"
"In post","2022","Asian","Glasgow City","G6/G7","25","25","[c]","[c]"
"In post","2022","Asian","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Glasgow City","SEO/HEO","95","95","36330","33370"
"In post","2022","Asian","Gloucestershire CC","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","EO","15","10","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North East","AA/AO","25","20","[c]","[c]"
"In post","2022","Asian","Greater Manchester North East","EO","70","65","27620","27570"
"In post","2022","Asian","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Greater Manchester North East","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Greater Manchester North West","AA/AO","55","50","21160","21260"
"In post","2022","Asian","Greater Manchester North West","EO","45","40","27290","27570"
"In post","2022","Asian","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester South East","AA/AO","35","30","21190","21260"
"In post","2022","Asian","Greater Manchester South East","EO","25","25","[c]","[c]"
"In post","2022","Asian","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester South East","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Greater Manchester South West","AA/AO","235","205","21220","21250"
"In post","2022","Asian","Greater Manchester South West","EO","195","190","26450","26590"
"In post","2022","Asian","Greater Manchester South West","G6/G7","50","50","55790","55210"
"In post","2022","Asian","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Greater Manchester South West","SEO/HEO","250","250","34720","33370"
"In post","2022","Asian","Greater Manchester South West","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hackney and Newham","AA/AO","260","210","24900","25110"
"In post","2022","Asian","Hackney and Newham","EO","500","465","31190","31060"
"In post","2022","Asian","Hackney and Newham","G6/G7","145","140","63940","62120"
"In post","2022","Asian","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hackney and Newham","SEO/HEO","465","450","39640","37930"
"In post","2022","Asian","Hackney and Newham","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Haringey and Islington","AA/AO","75","70","26920","25110"
"In post","2022","Asian","Haringey and Islington","EO","75","65","30990","31060"
"In post","2022","Asian","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Haringey and Islington","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Asian","Haringey and Islington","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Harrow and Hillingdon","AA/AO","230","205","25170","25630"
"In post","2022","Asian","Harrow and Hillingdon","EO","745","680","29260","29080"
"In post","2022","Asian","Harrow and Hillingdon","G6/G7","20","15","[c]","[c]"
"In post","2022","Asian","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Harrow and Hillingdon","SEO/HEO","190","185","37500","35590"
"In post","2022","Asian","Harrow and Hillingdon","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","EO","10","10","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Heart of Essex","EO","15","15","[c]","[c]"
"In post","2022","Asian","Heart of Essex","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Heart of Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hertfordshire CC","AA/AO","80","75","25250","24590"
"In post","2022","Asian","Hertfordshire CC","EO","140","130","29850","29290"
"In post","2022","Asian","Hertfordshire CC","G6/G7","40","40","63350","62140"
"In post","2022","Asian","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hertfordshire CC","SEO/HEO","95","95","38800","37640"
"In post","2022","Asian","Hertfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Hounslow and Richmond upon Thames","AA/AO","220","195","25510","24690"
"In post","2022","Asian","Hounslow and Richmond upon Thames","EO","275","250","29870","29080"
"In post","2022","Asian","Hounslow and Richmond upon Thames","G6/G7","15","15","[c]","[c]"
"In post","2022","Asian","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hounslow and Richmond upon Thames","SEO/HEO","135","130","37970","35770"
"In post","2022","Asian","Hounslow and Richmond upon Thames","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","50","50","31200","31850"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","EO","40","40","31220","31060"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","AA/AO","20","20","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","EO","20","20","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lambeth","AA/AO","35","30","26180","25110"
"In post","2022","Asian","Lambeth","EO","145","135","32160","31880"
"In post","2022","Asian","Lambeth","G6/G7","45","40","63830","59160"
"In post","2022","Asian","Lambeth","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Lambeth","SEO/HEO","135","130","40030","40170"
"In post","2022","Asian","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","EO","5","5","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leeds","AA/AO","225","200","21710","21260"
"In post","2022","Asian","Leeds","EO","470","445","26670","26820"
"In post","2022","Asian","Leeds","G6/G7","115","115","55320","55210"
"In post","2022","Asian","Leeds","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Leeds","SEO/HEO","445","435","34490","33370"
"In post","2022","Asian","Leeds","Unknown","20","20","[c]","[c]"
"In post","2022","Asian","Leicester","AA/AO","420","365","21200","21260"
"In post","2022","Asian","Leicester","EO","265","245","27230","27570"
"In post","2022","Asian","Leicester","G6/G7","25","25","[c]","[c]"
"In post","2022","Asian","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicester","SEO/HEO","70","65","35480","33840"
"In post","2022","Asian","Leicester","Unknown","40","40","27590","24800"
"In post","2022","Asian","Leicestershire CC and Rutland","AA/AO","50","45","21600","20970"
"In post","2022","Asian","Leicestershire CC and Rutland","EO","45","45","26790","27370"
"In post","2022","Asian","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicestershire CC and Rutland","SEO/HEO","25","20","[c]","[c]"
"In post","2022","Asian","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lewisham and Southwark","AA/AO","20","20","[c]","[c]"
"In post","2022","Asian","Lewisham and Southwark","EO","65","65","29910","29080"
"In post","2022","Asian","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lewisham and Southwark","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Asian","Lewisham and Southwark","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","EO","5","5","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
