"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Policy","Yorkshire and The Humber","Outside London","10","[c]","37310","35310"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","North West (England)","Outside London","20","[c]","34890","34800"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","South East (England)","Outside London","15","[c]","21190","21010"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","Outside London","15","[c]","39260","34290"
"Leaver CS","2022","Department for Work and Pensions","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Science and Engineering","East Midlands (England)","Outside London","15","[c]","40340","39390"
"Leaver CS","2022","Department for Work and Pensions","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Security","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","East Midlands (England)","Outside London","95","[c]","24050","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","East of England","Outside London","70","[c]","27610","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","London","London","150","[c]","31350","31060"
"Leaver CS","2022","Department for Work and Pensions","Unknown","North East (England)","Outside London","125","[c]","25470","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","North West (England)","Outside London","225","[c]","26110","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Scotland","Outside London","100","[c]","24010","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","South East (England)","Outside London","80","[c]","27110","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","South West (England)","Outside London","55","[c]","24440","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","Unknown","20","[c]","31360","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Wales","Outside London","65","[c]","24350","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Midlands (England)","Outside London","105","[c]","24640","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","Outside London","200","[c]","25680","21260"
"Leaver CS","2022","Department of Health and Social Care","Commercial","London","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","London","London","60","[c]","42080","40470"
"Leaver CS","2022","Department of Health and Social Care","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","London","55","[c]","40750","40010"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","Outside London","15","[c]","41710","39110"
"Leaver CS","2022","Department of Health and Social Care","Economics","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","London","London","50","[c]","37250","32640"
"Leaver CS","2022","Department of Health and Social Care","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","South West (England)","Outside London","10","[c]","43690","44660"
"Leaver CS","2022","Department of Health and Social Care","Finance","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","London","London","75","[c]","41380","36330"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","East of England","Outside London","50","[c]","40490","37460"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","London","75","[c]","43340","39100"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","North East (England)","Outside London","35","[c]","29930","26480"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","Outside London","170","[c]","30240","27860"
"Leaver CS","2022","Department of Health and Social Care","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","London","London","90","[c]","82560","87080"
"Leaver CS","2022","Department of Health and Social Care","Medicine","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","North West (England)","Outside London","10","[c]","89730","101430"
"Leaver CS","2022","Department of Health and Social Care","Medicine","South East (England)","Outside London","10","[c]","96900","95140"
"Leaver CS","2022","Department of Health and Social Care","Medicine","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Medicine","West Midlands (England)","Outside London","10","[c]","100890","101430"
"Leaver CS","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","East of England","Outside London","90","[c]","39110","34530"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","London","London","815","[c]","42280","38200"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","North East (England)","Outside London","70","[c]","43400","40060"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","North West (England)","Outside London","55","[c]","36930","37190"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","South East (England)","Outside London","30","[c]","38900","34530"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","South West (England)","Outside London","115","[c]","30570","23460"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","West Midlands (England)","Outside London","95","[c]","38500","36330"
"Leaver CS","2022","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","Outside London","50","[c]","29400","22700"
"Leaver CS","2022","Department of Health and Social Care","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Other","London","London","65","[c]","51210","46460"
"Leaver CS","2022","Department of Health and Social Care","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","London","London","140","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Policy","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","East Midlands (England)","Outside London","30","[c]","50690","40560"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","East of England","Outside London","70","[c]","42990","40060"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","London","London","240","[c]","42590","40060"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","North West (England)","Outside London","40","[c]","36470","36330"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","South East (England)","Outside London","45","[c]","46840","40060"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","South West (England)","Outside London","90","[c]","34120","28730"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","West Midlands (England)","Outside London","20","[c]","37650","36330"
"Leaver CS","2022","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","Outside London","25","[c]","42790","41900"
"Leaver CS","2022","Department of Health and Social Care","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","London","London","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Inspector of Education and Training","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South West (England)","Outside London","15","[c]","26360","26750"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","Outside London","15","[c]","39210","38850"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","Outside London","10","[c]","41820","29700"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","London","London","25","[c]","58050","58030"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","London","15","[c]","41660","38600"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","Outside London","15","[c]","34570","33390"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","London","London","185","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","South West (England)","Outside London","45","[c]","37160","38450"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","East Midlands (England)","Outside London","35","[c]","28030","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","East of England","Outside London","10","[c]","28540","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","London","London","20","[c]","28530","25850"
"Leaver CS","2022","HM Land Registry","Operational Delivery","North East (England)","Outside London","35","[c]","27450","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","North West (England)","Outside London","40","[c]","28390","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","South West (England)","Outside London","55","[c]","28900","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Wales","Outside London","20","[c]","28870","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","West Midlands (England)","Outside London","30","[c]","29160","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","London","London","[c]","[c]","[c]","[c]"
