"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","AO","Female","60","[c]","22970","21260"
"New entrant CS","2022","Other ethnicity","No function","AO","Male","40","[c]","24810","23140"
"New entrant CS","2022","Other ethnicity","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","EO","Female","45","[c]","28020","27570"
"New entrant CS","2022","Other ethnicity","No function","EO","Male","30","[c]","28070","27570"
"New entrant CS","2022","Other ethnicity","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","EO","Unknown","[c]","[c]","[c]","[c]"
