"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","EO","50","50","25280","24650"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","165","155","51720","48610"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","200","190","37400","37420"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","30","25","58940","57970"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","45","45","37790","39730"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","10","10","36820","39040"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","10","10","37710","39620"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","London","G6/G7","15","15","57950","54320"
"In post","2022","Project Delivery","Department for Education","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Yorkshire and The Humber","G6/G7","10","10","53260","49860"
"In post","2022","Project Delivery","Department for Education","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","AA/AO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","EO","10","10","24970","25010"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","G6/G7","10","10","50780","48080"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","25","25","32160","29750"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","15","15","51930","49370"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","15","15","34220","35900"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","35","30","21370","21300"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","EO","20","20","25010","24920"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","40","40","32830","31920"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","EO","10","10","25220","25010"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","20","20","34270","35900"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","20","15","33880","35900"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","15","15","32600","31180"
"In post","2022","Project Delivery","Department for International Trade","London","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","London","G6/G7","30","30","55300","51970"
"In post","2022","Project Delivery","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","London","SEO/HEO","15","15","36890","38160"
"In post","2022","Project Delivery","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
