"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","AA/AO","80","[c]","20510","20970"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","EO","65","[c]","27210","27570"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East of England","AA/AO","100","[c]","21520","21260"
"Leaver CS","2022","Declared disabled","No function","East of England","EO","75","[c]","28230","27570"
"Leaver CS","2022","Declared disabled","No function","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East of England","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East of England","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","London","AA/AO","110","[c]","23210","23720"
"Leaver CS","2022","Declared disabled","No function","London","EO","140","[c]","30000","31060"
"Leaver CS","2022","Declared disabled","No function","London","G6/G7","55","[c]","58540","57400"
"Leaver CS","2022","Declared disabled","No function","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","London","SEO/HEO","120","[c]","38010","36330"
"Leaver CS","2022","Declared disabled","No function","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North East (England)","AA/AO","85","[c]","20970","21260"
"Leaver CS","2022","Declared disabled","No function","North East (England)","EO","40","[c]","26770","27570"
"Leaver CS","2022","Declared disabled","No function","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North West (England)","AA/AO","170","[c]","20790","21010"
"Leaver CS","2022","Declared disabled","No function","North West (England)","EO","105","[c]","27280","27570"
"Leaver CS","2022","Declared disabled","No function","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Scotland","AA/AO","75","[c]","21460","21260"
"Leaver CS","2022","Declared disabled","No function","Scotland","EO","70","[c]","29150","27570"
"Leaver CS","2022","Declared disabled","No function","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South East (England)","AA/AO","135","[c]","21450","21260"
"Leaver CS","2022","Declared disabled","No function","South East (England)","EO","95","[c]","28080","27570"
"Leaver CS","2022","Declared disabled","No function","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South East (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South West (England)","AA/AO","100","[c]","20590","21010"
"Leaver CS","2022","Declared disabled","No function","South West (England)","EO","75","[c]","26340","27570"
"Leaver CS","2022","Declared disabled","No function","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South West (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Wales","AA/AO","65","[c]","21000","21160"
"Leaver CS","2022","Declared disabled","No function","Wales","EO","45","[c]","27140","27570"
"Leaver CS","2022","Declared disabled","No function","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","AA/AO","95","[c]","20670","20970"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","EO","70","[c]","27160","27570"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","AA/AO","80","[c]","21050","21090"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","EO","65","[c]","27070","27570"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
