"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Internal Audit","Central Hampshire","10","10","29420","26670"
"In post","2022","Internal Audit","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","City of Edinburgh","15","10","45720","46020"
"In post","2022","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Coventry","10","10","63980","53940"
"In post","2022","Internal Audit","Croydon","10","10","53060","50340"
"In post","2022","Internal Audit","Darlington","5","5","[c]","[c]"
"In post","2022","Internal Audit","Devon CC","10","10","[c]","[c]"
"In post","2022","Internal Audit","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Glasgow City","20","20","40340","36460"
"In post","2022","Internal Audit","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","Internal Audit","Hackney and Newham","10","10","44450","43620"
"In post","2022","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2022","Internal Audit","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leeds","30","30","46560","45390"
"In post","2022","Internal Audit","Leicester","5","5","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Liverpool","10","10","[c]","[c]"
"In post","2022","Internal Audit","Manchester","15","15","33800","33820"
"In post","2022","Internal Audit","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Milton Keynes","5","5","[c]","[c]"
"In post","2022","Internal Audit","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2022","Internal Audit","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Nottingham","15","15","44850","43710"
"In post","2022","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Portsmouth","10","10","[c]","[c]"
"In post","2022","Internal Audit","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Sefton","5","5","[c]","[c]"
"In post","2022","Internal Audit","Sheffield","10","10","50870","49750"
"In post","2022","Internal Audit","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Somerset CC","10","10","39960","42510"
"In post","2022","Internal Audit","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Lanarkshire","30","30","42530","38500"
"In post","2022","Internal Audit","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southampton","20","20","38290","38650"
"In post","2022","Internal Audit","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","Internal Audit","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Swansea","15","15","48340","48780"
"In post","2022","Internal Audit","Swindon","15","15","50540","46220"
"In post","2022","Internal Audit","Telford and Wrekin","10","5","[c]","[c]"
"In post","2022","Internal Audit","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tyneside","35","35","46280","43690"
"In post","2022","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Westminster","190","180","53140","50890"
"In post","2022","Internal Audit","Wiltshire","25","25","39560","37920"
"In post","2022","Internal Audit","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","York","10","10","43500","44450"
"In post","2022","Legal","Aberdeen City and Aberdeenshire","40","35","50750","53000"
"In post","2022","Legal","Angus and Dundee City","35","30","53410","53490"
"In post","2022","Legal","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","50","45","56430","53850"
"In post","2022","Legal","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Belfast","35","35","33660","33220"
"In post","2022","Legal","Berkshire","125","115","43110","40000"
"In post","2022","Legal","Bexley and Greenwich","10","10","37230","24590"
"In post","2022","Legal","Birmingham","555","520","40240","38000"
"In post","2022","Legal","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bradford","5","5","[c]","[c]"
"In post","2022","Legal","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Brighton and Hove","120","110","41420","30110"
"In post","2022","Legal","Bristol, City of","235","220","44020","48080"
"In post","2022","Legal","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Legal","Cambridgeshire CC","15","15","41840","38000"
"In post","2022","Legal","Camden and City of London","15","15","61390","65000"
"In post","2022","Legal","Cardiff and Vale of Glamorgan","270","250","39970","36880"
"In post","2022","Legal","Central Hampshire","5","5","[c]","[c]"
"In post","2022","Legal","Cheshire East","5","5","[c]","[c]"
"In post","2022","Legal","City of Edinburgh","215","205","53180","53490"
"In post","2022","Legal","Clackmannanshire and Fife","25","25","50730","41750"
"In post","2022","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","30","25","38460","34480"
"In post","2022","Legal","Coventry","40","35","53100","56870"
"In post","2022","Legal","Croydon","140","130","51690","48610"
"In post","2022","Legal","Darlington","20","20","46020","49860"
"In post","2022","Legal","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Devon CC","105","100","40580","39030"
"In post","2022","Legal","Dorset","15","10","50860","60520"
"In post","2022","Legal","Dumfries and Galloway","10","10","[c]","[c]"
"In post","2022","Legal","Durham","35","30","46600","46590"
"In post","2022","Legal","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Ayrshire and North Ayrshire mainland","25","25","48980","41750"
"In post","2022","Legal","East Cumbria","30","25","37670","31460"
"In post","2022","Legal","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","10","46130","41750"
"In post","2022","Legal","East Kent","125","115","39420","30110"
"In post","2022","Legal","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Falkirk","25","25","49210","41750"
"In post","2022","Legal","Flintshire and Wrexham","70","65","40530","43130"
"In post","2022","Legal","Glasgow City","250","235","53430","53490"
"In post","2022","Legal","Gloucestershire CC","40","35","39500","33840"
"In post","2022","Legal","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester South West","165","155","44380","40520"
"In post","2022","Legal","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hackney and Newham","450","430","52170","55260"
"In post","2022","Legal","Haringey and Islington","10","10","[c]","[c]"
"In post","2022","Legal","Harrow and Hillingdon","20","15","51150","60190"
"In post","2022","Legal","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Heart of Essex","195","180","41800","39750"
"In post","2022","Legal","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hertfordshire CC","180","160","43360","40000"
"In post","2022","Legal","Hounslow and Richmond upon Thames","15","15","37220","24590"
"In post","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","70","65","51600","47620"
"In post","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","25","53590","53490"
"In post","2022","Legal","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kingston upon Hull, City of","85","75","42000","48080"
"In post","2022","Legal","Lambeth","50","50","55400","60960"
"In post","2022","Legal","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leeds","620","575","40920","35980"
"In post","2022","Legal","Leicester","140","130","40090","38000"
"In post","2022","Legal","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Legal","Lewisham and Southwark","15","15","31230","24590"
"In post","2022","Legal","Lincolnshire CC","20","20","46480","54910"
"In post","2022","Legal","Liverpool","330","310","37890","30930"
"In post","2022","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Manchester","450","415","40640","38000"
"In post","2022","Legal","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2022","Legal","Mid Kent","10","10","[c]","[c]"
"In post","2022","Legal","Mid Lancashire","280","255","37580","29970"
"In post","2022","Legal","Milton Keynes","50","35","48370","53430"
"In post","2022","Legal","Monmouthshire and Newport","50","45","47810","41950"
"In post","2022","Legal","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Lanarkshire","50","45","53610","53490"
"In post","2022","Legal","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Norwich and East Norfolk","75","65","34140","26090"
"In post","2022","Legal","Nottingham","380","350","37300","33370"
"In post","2022","Legal","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","10","10","60240","64330"
"In post","2022","Legal","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Perth and Kinross, and Stirling","20","20","47690","46100"
"In post","2022","Legal","Peterborough","15","15","48510","48830"
"In post","2022","Legal","Plymouth","15","15","46250","38550"
"In post","2022","Legal","Portsmouth","130","125","40810","33430"
"In post","2022","Legal","Redbridge and Waltham Forest","15","15","34400","24590"
"In post","2022","Legal","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Sefton","30","25","48110","51070"
"In post","2022","Legal","Sheffield","135","120","35520","28430"
"In post","2022","Legal","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Hampshire","150","140","43660","39750"
"In post","2022","Legal","South Lanarkshire","70","70","54670","53490"
"In post","2022","Legal","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Teesside","85","75","38950","32520"
"In post","2022","Legal","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southampton","5","5","[c]","[c]"
"In post","2022","Legal","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Legal","Stoke-on-Trent","60","55","42790","48080"
"In post","2022","Legal","Suffolk CC","35","30","39670","34050"
"In post","2022","Legal","Sunderland","40","40","35240","33370"
"In post","2022","Legal","Swansea","90","80","44300","48080"
"In post","2022","Legal","Swindon","10","10","35850","34480"
"In post","2022","Legal","Telford and Wrekin","10","10","51150","60520"
"In post","2022","Legal","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tower Hamlets","245","235","65080","64500"
"In post","2022","Legal","Tyneside","240","225","38760","33370"
"In post","2022","Legal","Wakefield","10","10","[c]","[c]"
"In post","2022","Legal","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Warrington","25","20","50770","54790"
"In post","2022","Legal","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Lothian","10","10","42180","41750"
"In post","2022","Legal","West Northamptonshire","15","15","43510","48080"
"In post","2022","Legal","West Surrey","65","60","45200","40400"
"In post","2022","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Sussex (South West)","10","10","46300","40950"
"In post","2022","Legal","Westminster","4150","3885","52130","52390"
"In post","2022","Legal","Wiltshire","15","15","52740","46650"
"In post","2022","Legal","Wirral","25","25","46190","33840"
"In post","2022","Legal","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Worcestershire CC","10","10","[c]","[c]"
"In post","2022","Legal","York","70","65","47810","52530"
"In post","2022","No function","Aberdeen City and Aberdeenshire","980","910","36600","27570"
"In post","2022","No function","Angus and Dundee City","1015","920","24350","21260"
"In post","2022","No function","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","No function","Ards and North Down","50","45","39290","35730"
"In post","2022","No function","Armagh City, Banbridge and Craigavon","10","10","36100","38160"
"In post","2022","No function","Barking & Dagenham and Havering","605","550","31240","31060"
"In post","2022","No function","Barnet","1450","1345","39150","32330"
"In post","2022","No function","Barnsley, Doncaster and Rotherham","2535","2280","27620","27570"
"In post","2022","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","1480","1365","31980","28800"
"In post","2022","No function","Bedford","655","610","30650","28140"
"In post","2022","No function","Belfast","1940","1825","30270","26820"
"In post","2022","No function","Berkshire","1150","1075","32360","29290"
"In post","2022","No function","Bexley and Greenwich","1600","1530","31940","31060"
"In post","2022","No function","Birmingham","8590","8010","30100","27570"
"In post","2022","No function","Blackburn with Darwen","425","380","26970","27570"
"In post","2022","No function","Blackpool","3630","3310","25290","27570"
"In post","2022","No function","Bournemouth, Christchurch and Poole","560","500","28140","27570"
"In post","2022","No function","Bradford","1835","1640","26590","26590"
"In post","2022","No function","Breckland and South Norfolk","485","455","29150","27120"
"In post","2022","No function","Brent","455","425","30610","31060"
"In post","2022","No function","Bridgend and Neath Port Talbot","700","620","27330","27570"
"In post","2022","No function","Brighton and Hove","540","480","30670","27570"
"In post","2022","No function","Bristol, City of","4380","4070","32850","28550"
"In post","2022","No function","Bromley","465","430","31440","31060"
"In post","2022","No function","Buckinghamshire","895","840","31130","28930"
"In post","2022","No function","Caithness and Sutherland, and Ross and Cromarty","60","55","27050","27570"
"In post","2022","No function","Calderdale and Kirklees","960","860","27830","27570"
"In post","2022","No function","Cambridgeshire CC","1930","1810","31890","28700"
"In post","2022","No function","Camden and City of London","1185","1130","31710","26970"
"In post","2022","No function","Cardiff and Vale of Glamorgan","4995","4645","29790","26820"
"In post","2022","No function","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","No function","Central Bedfordshire","75","70","32170","27570"
"In post","2022","No function","Central Hampshire","1370","1305","37630","34130"
"In post","2022","No function","Central Valleys","1435","1320","27390","27570"
"In post","2022","No function","Cheshire East","680","630","31360","27570"
"In post","2022","No function","Cheshire West and Chester","455","415","27470","27570"
"In post","2022","No function","Chorley and West Lancashire","1370","1265","29890","27380"
"In post","2022","No function","City of Edinburgh","3815","3625","31790","29180"
"In post","2022","No function","Clackmannanshire and Fife","820","740","28820","27570"
"In post","2022","No function","Conwy and Denbighshire","255","240","28480","27570"
"In post","2022","No function","Cornwall and Isles of Scilly","1125","1020","27360","27570"
"In post","2022","No function","Coventry","1625","1520","35400","30450"
"In post","2022","No function","Croydon","2755","2630","37750","33900"
"In post","2022","No function","Darlington","780","740","36140","30450"
"In post","2022","No function","Derby","1020","905","26470","24090"
"In post","2022","No function","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","No function","Devon CC","2880","2565","28410","26700"
"In post","2022","No function","Dorset","1345","1240","28910","27130"
"In post","2022","No function","Dudley","890","760","25840","27570"
"In post","2022","No function","Dumfries and Galloway","280","250","29990","27570"
"In post","2022","No function","Durham","4165","3770","28030","27120"
"In post","2022","No function","Ealing","445","415","32830","31060"
"In post","2022","No function","East Ayrshire and North Ayrshire mainland","360","320","26670","27570"
"In post","2022","No function","East Cumbria","480","445","29580","26830"
"In post","2022","No function","East Derbyshire","350","310","27780","27570"
"In post","2022","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","735","675","28280","27570"
"In post","2022","No function","East Kent","1215","1135","29560","29290"
"In post","2022","No function","East Lancashire","500","450","26910","27570"
"In post","2022","No function","East Lothian and Midlothian","95","85","28850","27570"
"In post","2022","No function","East Merseyside","925","835","28630","27570"
"In post","2022","No function","East Riding of Yorkshire","1450","1350","29300","27380"
"In post","2022","No function","East Surrey","1010","955","33440","32660"
"In post","2022","No function","East Sussex CC","1725","1550","26760","26830"
"In post","2022","No function","Enfield","340","315","31300","31060"
"In post","2022","No function","Essex Haven Gateway","430","400","32170","29290"
"In post","2022","No function","Essex Thames Gateway","850","765","27500","25110"
"In post","2022","No function","Falkirk","1615","1415","27030","26900"
"In post","2022","No function","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","No function","Flintshire and Wrexham","1870","1770","26900","25830"
"In post","2022","No function","Glasgow City","5890","5425","29060","27570"
"In post","2022","No function","Gloucestershire CC","1025","905","29750","27570"
"In post","2022","No function","Greater Manchester North East","1140","1055","28080","27570"
"In post","2022","No function","Greater Manchester North West","2010","1815","25710","24260"
"In post","2022","No function","Greater Manchester South East","980","895","25510","23170"
"In post","2022","No function","Greater Manchester South West","3595","3370","29110","26820"
"In post","2022","No function","Gwent Valleys","710","640","26520","27570"
"In post","2022","No function","Gwynedd","615","565","24610","21260"
"In post","2022","No function","Hackney and Newham","2770","2620","36910","31880"
"In post","2022","No function","Haringey and Islington","1545","1470","32150","31060"
"In post","2022","No function","Harrow and Hillingdon","655","610","32570","31060"
"In post","2022","No function","Hartlepool and Stockton-on-Tees","1505","1385","27880","27570"
"In post","2022","No function","Heart of Essex","975","930","30350","29290"
"In post","2022","No function","Herefordshire, County of","135","125","32060","27570"
"In post","2022","No function","Hertfordshire CC","1895","1795","33960","30000"
"In post","2022","No function","Hounslow and Richmond upon Thames","1730","1645","33010","31060"
"In post","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","790","710","29170","27570"
"In post","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","445","405","28750","27570"
"In post","2022","No function","Isle of Anglesey","105","95","29670","27570"
"In post","2022","No function","Isle of Wight","745","690","28340","27120"
"In post","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","830","795","32820","31060"
"In post","2022","No function","Kent Thames Gateway","1540","1455","30210","30610"
"In post","2022","No function","Kingston upon Hull, City of","1700","1520","27440","27130"
"In post","2022","No function","Lambeth","2780","2675","41930","37560"
"In post","2022","No function","Lancaster and Wyre","585","540","27440","27380"
"In post","2022","No function","Leeds","6470","6095","32070","27570"
"In post","2022","No function","Leicester","2300","2090","26400","24800"
"In post","2022","No function","Leicestershire CC and Rutland","1480","1380","29700","27380"
"In post","2022","No function","Lewisham and Southwark","1115","1060","33980","31060"
"In post","2022","No function","Lincolnshire CC","1695","1570","28600","27570"
"In post","2022","No function","Lisburn and Castlereagh","10","10","35670","35060"
"In post","2022","No function","Liverpool","5630","5190","28290","26590"
"In post","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","80","70","27910","27570"
"In post","2022","No function","Luton","390","355","26920","27570"
"In post","2022","No function","Manchester","5155","4870","31250","27570"
"In post","2022","No function","Medway","1280","1220","31120","29290"
"In post","2022","No function","Merton, Kingston upon Thames and Sutton","625","590","32740","31060"
"In post","2022","No function","Mid and East Antrim","10","10","34440","37350"
"In post","2022","No function","Mid Kent","840","785","30910","29290"
"In post","2022","No function","Mid Lancashire","4440","3960","26710","22600"
"In post","2022","No function","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","No function","Milton Keynes","1265","1205","29150","27570"
"In post","2022","No function","Monmouthshire and Newport","3030","2800","31710","27570"
"In post","2022","No function","Na h-Eileanan Siar","55","50","30210","27570"
"In post","2022","No function","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","No function","North and North East Lincolnshire","620","545","26530","27570"
"In post","2022","No function","North and West Norfolk","525","470","28710","27570"
"In post","2022","No function","North Hampshire","455","420","36080","27570"
"In post","2022","No function","North Lanarkshire","1255","1120","27000","26820"
"In post","2022","No function","North Northamptonshire","285","265","28390","27570"
"In post","2022","No function","North Nottinghamshire","990","920","29460","27570"
"In post","2022","No function","North Yorkshire CC","590","545","33190","27570"
"In post","2022","No function","Northumberland","325","290","30680","27570"
"In post","2022","No function","Norwich and East Norfolk","1505","1375","27330","26780"
"In post","2022","No function","Nottingham","5140","4790","30820","27570"
"In post","2022","No function","Orkney Islands","15","10","29770","27570"
"In post","2022","No function","Overseas","1755","1745","53070","53580"
"In post","2022","No function","Oxfordshire CC","1500","1385","33170","29530"
"In post","2022","No function","Perth and Kinross, and Stirling","875","820","31030","29550"
"In post","2022","No function","Peterborough","755","680","29630","27570"
"In post","2022","No function","Plymouth","1035","925","29260","27570"
"In post","2022","No function","Portsmouth","1110","965","27600","26820"
"In post","2022","No function","Powys","140","130","29690","27570"
"In post","2022","No function","Redbridge and Waltham Forest","740","685","31380","31060"
"In post","2022","No function","Sandwell","450","410","27740","27570"
"In post","2022","No function","Scottish Borders","100","95","27270","27570"
"In post","2022","No function","Sefton","2565","2350","31170","27570"
"In post","2022","No function","Sheffield","2425","2205","33660","29360"
"In post","2022","No function","Shetland Islands","35","30","28780","27570"
"In post","2022","No function","Shropshire","620","580","30100","27570"
"In post","2022","No function","Solihull","190","175","28930","27570"
"In post","2022","No function","Somerset CC","1195","1105","30590","27570"
"In post","2022","No function","South and West Derbyshire","1000","910","33630","27570"
"In post","2022","No function","South Ayrshire","190","175","27050","27570"
"In post","2022","No function","South Hampshire","2135","1675","26710","23470"
"In post","2022","No function","South Lanarkshire","2140","1865","26610","23780"
"In post","2022","No function","South Nottinghamshire","665","625","32220","28010"
"In post","2022","No function","South Teesside","885","790","25840","25120"
"In post","2022","No function","South West Wales","800","730","27280","26820"
"In post","2022","No function","Southampton","800","745","33460","27570"
"In post","2022","No function","Southend-on-Sea","550","485","29350","29290"
"In post","2022","No function","Staffordshire CC","3115","2915","29180","27380"
"In post","2022","No function","Stoke-on-Trent","1085","970","25070","21440"
"In post","2022","No function","Suffolk CC","2290","2110","29710","27570"
"In post","2022","No function","Sunderland","3470","2935","25620","22080"
"In post","2022","No function","Swansea","6695","5850","24350","21840"
"In post","2022","No function","Swindon","325","300","27720","27570"
"In post","2022","No function","Telford and Wrekin","925","820","27880","27130"
"In post","2022","No function","Thurrock","105","95","30670","29290"
"In post","2022","No function","Torbay","325","275","26780","24800"
"In post","2022","No function","Tower Hamlets","2045","1960","44260","37100"
"In post","2022","No function","Tyneside","9240","8210","26880","22080"
"In post","2022","No function","Unknown","890","850","31540","29250"
"In post","2022","No function","Wakefield","1605","1475","30430","27570"
"In post","2022","No function","Walsall","640","555","25690","25650"
"In post","2022","No function","Wandsworth","870","835","33080","31850"
"In post","2022","No function","Warrington","2250","2130","32200","31060"
"In post","2022","No function","Warwickshire CC","630","575","30460","27570"
"In post","2022","No function","West Cumbria","455","410","28460","27570"
"In post","2022","No function","West Essex","220","200","35880","29290"
"In post","2022","No function","West Kent","235","220","36600","32830"
"In post","2022","No function","West Lothian","220","200","27210","27570"
"In post","2022","No function","West Northamptonshire","980","905","27280","25210"
"In post","2022","No function","West Surrey","1615","1505","32300","29290"
"In post","2022","No function","West Sussex (North East)","385","355","33270","27570"
"In post","2022","No function","West Sussex (South West)","635","580","27950","27570"
"In post","2022","No function","Westminster","27915","27295","47200","41750"
"In post","2022","No function","Wiltshire","3150","3030","37590","36330"
"In post","2022","No function","Wirral","2005","1760","26130","24800"
"In post","2022","No function","Wolverhampton","1005","895","26900","26780"
"In post","2022","No function","Worcestershire CC","1930","1815","28960","26780"
"In post","2022","No function","York","1245","1170","34160","30350"
"In post","2022","Project Delivery","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Project Delivery","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Project Delivery","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","Project Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","8325","8045","39240","37400"
"In post","2022","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Belfast","80","80","42230","40180"
"In post","2022","Project Delivery","Berkshire","90","85","44560","40440"
"In post","2022","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Birmingham","350","335","41570","40180"
"In post","2022","Project Delivery","Blackpool","310","285","33730","32170"
