"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Counter Fraud","Department for Work and Pensions","EO","65","[c]","28020","27570"
"New entrant CS","2022","40-49","Counter Fraud","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Department for Work and Pensions","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","HM Revenue and Customs","AA/AO","15","[c]","21830","21250"
"New entrant CS","2022","40-49","Counter Fraud","HM Revenue and Customs","EO","55","[c]","27760","26590"
"New entrant CS","2022","40-49","Counter Fraud","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","HM Revenue and Customs","SEO/HEO","30","[c]","35780","33080"
"New entrant CS","2022","40-49","Debt","Department for Work and Pensions","AA/AO","50","[c]","21380","21260"
"New entrant CS","2022","40-49","Debt","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","HM Revenue and Customs","AA/AO","85","[c]","21250","21250"
"New entrant CS","2022","40-49","Debt","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Cabinet Office","G6/G7","25","[c]","56120","54700"
"New entrant CS","2022","40-49","Digital, Data & Technology","Cabinet Office","SEO/HEO","15","[c]","36210","34550"
"New entrant CS","2022","40-49","Digital, Data & Technology","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","20","[c]","37910","36240"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Education","G6/G7","10","[c]","51050","49860"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Education","SEO/HEO","10","[c]","34240","36500"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","40","[c]","50980","49300"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","30","[c]","34680","35900"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Transport","SEO/HEO","10","[c]","38380","38650"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Work and Pensions","EO","15","[c]","27530","27570"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Work and Pensions","G6/G7","35","[c]","57660","57030"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","35","[c]","38960","40000"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Land Registry","SEO/HEO","10","[c]","37230","37290"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Revenue and Customs","G6/G7","20","[c]","54450","52080"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Revenue and Customs","SEO/HEO","35","[c]","36020","33370"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Defence","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Defence","EO","10","[c]","26230","26350"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Defence","SEO/HEO","25","[c]","35320","33000"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Justice","G6/G7","20","[c]","58810","58500"
"New entrant CS","2022","40-49","Digital, Data & Technology","Ministry of Justice","SEO/HEO","25","[c]","38550","36050"
"New entrant CS","2022","40-49","Digital, Data & Technology","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Statistics Authority","G6/G7","15","[c]","52370","50210"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Education","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Environment, Food and Rural Affairs","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department for Work and Pensions","SEO/HEO","20","[c]","35680","35310"
"New entrant CS","2022","40-49","Finance","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","HM Revenue and Customs","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","HM Revenue and Customs","SEO/HEO","15","[c]","37780","39210"
"New entrant CS","2022","40-49","Finance","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Defence","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Ministry of Justice","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","UK Export Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","75","[c]","21270","21300"
"New entrant CS","2022","40-49","Grants Management","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Cabinet Office","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Cabinet Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Environment, Food and Rural Affairs","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Work and Pensions","EO","15","[c]","27570","27570"
"New entrant CS","2022","40-49","Human Resources","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Department of Health and Social Care","EO","15","[c]","27400","26880"
"New entrant CS","2022","40-49","Human Resources","Department of Health and Social Care","G6/G7","15","[c]","55730","54540"
"New entrant CS","2022","40-49","Human Resources","Department of Health and Social Care","SEO/HEO","10","[c]","35800","36330"
"New entrant CS","2022","40-49","Human Resources","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Revenue and Customs","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Defence","AA/AO","15","[c]","21410","21170"
"New entrant CS","2022","40-49","Human Resources","Ministry of Defence","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Defence","SEO/HEO","10","[c]","35070","35500"
"New entrant CS","2022","40-49","Human Resources","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Ministry of Justice","SEO/HEO","20","[c]","34930","33120"
"New entrant CS","2022","40-49","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Attorney General's Departments","AA/AO","10","[c]","20460","20500"
"New entrant CS","2022","40-49","Legal","Attorney General's Departments","EO","15","[c]","26770","26950"
"New entrant CS","2022","40-49","Legal","Attorney General's Departments","G6/G7","100","[c]","52820","50500"
"New entrant CS","2022","40-49","Legal","Attorney General's Departments","SEO/HEO","15","[c]","38620","38090"
"New entrant CS","2022","40-49","Legal","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
