"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","AA/AO","Heterosexual / straight","265","[c]","21540","21260"
"Leaver Dept.","2022","Asian","No function","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","EO","Heterosexual / straight","485","[c]","27630","27570"
"Leaver Dept.","2022","Asian","No function","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","G6/G7","Heterosexual / straight","155","[c]","58510","54650"
"Leaver Dept.","2022","Asian","No function","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","SCS level","Heterosexual / straight","55","[c]","101480","103890"
"Leaver Dept.","2022","Asian","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","SEO/HEO","Heterosexual / straight","410","[c]","35580","34630"
"Leaver Dept.","2022","Asian","No function","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","SEO/HEO","Undeclared","35","[c]","36660","36670"
"Leaver Dept.","2022","Asian","No function","SEO/HEO","Unknown","30","[c]","38100","39220"
"Leaver Dept.","2022","Asian","No function","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Heterosexual / straight","105","[c]","27400","27570"
"Leaver Dept.","2022","Asian","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","Heterosexual / straight","65","[c]","38010","36650"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
