"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Forestry and Land Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Forestry and Land Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Actuary's Department","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Internal Audit Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Legal Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Government Property Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Health and Safety Executive","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","AA/AO","Heterosexual / straight","205","[c]","20640","20970"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","AA/AO","Unknown","295","[c]","20830","20970"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","EO","Heterosexual / straight","30","[c]","25620","25120"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Courts and Tribunals Service","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Land Registry","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","AA/AO","Heterosexual / straight","950","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","AA/AO","LGBO","120","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","AA/AO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","AA/AO","Unknown","515","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","EO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","Unknown","Heterosexual / straight","225","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Prison and Probation Service","Unknown","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","685","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","EO","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","AA/AO","Heterosexual / straight","85","[c]","21910","21680"
"Leaver CS","2022","20-29","Home Office","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","AA/AO","Unknown","55","[c]","22500","21680"
"Leaver CS","2022","20-29","Home Office","EO","Heterosexual / straight","70","[c]","26440","25040"
"Leaver CS","2022","20-29","Home Office","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","EO","Unknown","55","[c]","27630","28650"
"Leaver CS","2022","20-29","Home Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","SEO/HEO","Heterosexual / straight","55","[c]","37740","37320"
"Leaver CS","2022","20-29","Home Office","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","SEO/HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Intellectual Property Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal Aid Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal Aid Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal Aid Agency","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal Aid Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal Aid Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Met Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","125","[c]","22330","21170"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","AA/AO","Unknown","65","[c]","23790","23280"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","55","[c]","26040","26670"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","55","[c]","37690","37000"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Infrastructure Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Infrastructure Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Infrastructure Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Infrastructure Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Records of Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Records of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Records of Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Records of Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Records of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Records of Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Savings and Investments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Savings and Investments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Savings and Investments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","National Savings and Investments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Budget Responsibility","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Budget Responsibility","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
