"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","Sandwell","5","5","[c]","[c]"
"In post","2022","Home Office","Sefton","1455","1340","25770","24880"
"In post","2022","Home Office","Sheffield","2645","2450","28910","24890"
"In post","2022","Home Office","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Solihull","835","775","28550","25310"
"In post","2022","Home Office","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South Ayrshire","10","10","28220","27370"
"In post","2022","Home Office","South Hampshire","10","10","[c]","[c]"
"In post","2022","Home Office","South Lanarkshire","15","15","26850","24880"
"In post","2022","Home Office","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Home Office","South Teesside","105","100","26270","25220"
"In post","2022","Home Office","South West Wales","50","45","27920","25310"
"In post","2022","Home Office","Southampton","85","85","27940","25310"
"In post","2022","Home Office","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Home Office","Stoke-on-Trent","25","25","37520","31290"
"In post","2022","Home Office","Suffolk CC","265","250","26850","25350"
"In post","2022","Home Office","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Swansea","25","25","35520","30820"
"In post","2022","Home Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Thurrock","260","250","25740","25040"
"In post","2022","Home Office","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Tyneside","385","370","28380","25220"
"In post","2022","Home Office","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wandsworth","10","10","29870","30220"
"In post","2022","Home Office","Warrington","15","10","30280","26910"
"In post","2022","Home Office","Warwickshire CC","95","85","25470","24880"
"In post","2022","Home Office","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Essex","415","365","29790","27370"
"In post","2022","Home Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Sussex (North East)","785","695","28970","27030"
"In post","2022","Home Office","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Westminster","4235","4120","48430","42310"
"In post","2022","Home Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wirral","5","5","[c]","[c]"
"In post","2022","Home Office","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Worcestershire CC","10","10","30220","27370"
"In post","2022","Home Office","York","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Bristol, City of","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Coventry","115","115","45230","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Darlington","20","20","43350","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Manchester","15","15","45600","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Sheffield","10","10","42410","36570"
"In post","2022","Institute for Apprenticeships and Technical Education","Westminster","110","105","55090","53950"
"In post","2022","Intellectual Property Office","Monmouthshire and Newport","1655","1565","37990","31300"
"In post","2022","Intellectual Property Office","Westminster","55","55","49960","43760"
"In post","2022","Legal Aid Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Birmingham","115","110","26040","21490"
"In post","2022","Legal Aid Agency","Brighton and Hove","20","20","43280","41100"
"In post","2022","Legal Aid Agency","Bristol, City of","60","55","26770","25120"
"In post","2022","Legal Aid Agency","Cambridgeshire CC","15","15","34540","36050"
"In post","2022","Legal Aid Agency","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","35","35","32400","26010"
"In post","2022","Legal Aid Agency","Central Valleys","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Darlington","15","15","43720","41100"
"In post","2022","Legal Aid Agency","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Gloucestershire CC","15","15","44100","41250"
"In post","2022","Legal Aid Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Leeds","50","45","28470","25120"
"In post","2022","Legal Aid Agency","Liverpool","185","175","25810","25120"
"In post","2022","Legal Aid Agency","Manchester","65","60","31000","25120"
"In post","2022","Legal Aid Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Nottingham","170","155","25620","23040"
"In post","2022","Legal Aid Agency","Swansea","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Tyneside","250","230","25960","25120"
"In post","2022","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Westminster","155","145","44660","41750"
"In post","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","55","55","36100","31780"
"In post","2022","Maritime and Coastguard Agency","Ards and North Down","40","40","37890","34040"
"In post","2022","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","35","35","35270","26780"
"In post","2022","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","35","35","30510","26840"
"In post","2022","Maritime and Coastguard Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Kent","50","50","30520","26840"
"In post","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","70","70","38420","31780"
"In post","2022","Maritime and Coastguard Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Essex Haven Gateway","15","15","45290","38650"
"In post","2022","Maritime and Coastguard Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","40","40","48700","50360"
"In post","2022","Maritime and Coastguard Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Isle of Anglesey","25","25","31370","31740"
"In post","2022","Maritime and Coastguard Agency","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Na h-Eileanan Siar","30","30","33300","32480"
"In post","2022","Maritime and Coastguard Agency","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Plymouth","20","15","50030","53920"
"In post","2022","Maritime and Coastguard Agency","Sefton","20","20","46150","42370"
"In post","2022","Maritime and Coastguard Agency","Shetland Islands","20","20","30500","27540"
"In post","2022","Maritime and Coastguard Agency","South Hampshire","160","160","33170","31350"
"In post","2022","Maritime and Coastguard Agency","South West Wales","25","25","30350","31470"
"In post","2022","Maritime and Coastguard Agency","Southampton","520","500","38590","38030"
"In post","2022","Maritime and Coastguard Agency","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Swansea","10","10","37210","35380"
"In post","2022","Maritime and Coastguard Agency","Torbay","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Tyneside","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","300","290","46220","41080"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","770","740","50150","42800"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","York","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Aberdeen City and Aberdeenshire","35","35","35900","37420"
"In post","2022","Met Office","Antrim and Newtownabbey","20","20","34600","32930"
"In post","2022","Met Office","Bedford","10","10","36430","36190"
"In post","2022","Met Office","Berkshire","25","20","44350","39840"
"In post","2022","Met Office","Birmingham","5","5","[c]","[c]"
"In post","2022","Met Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","Met Office","City of Edinburgh","20","20","38080","38930"
"In post","2022","Met Office","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Met Office","Devon CC","1765","1675","40550","39650"
"In post","2022","Met Office","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Harrow and Hillingdon","25","25","35890","34260"
"In post","2022","Met Office","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","33600","32730"
"In post","2022","Met Office","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","Met Office","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Lincolnshire CC","35","35","33920","32930"
"In post","2022","Met Office","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","North Hampshire","15","15","35590","34420"
"In post","2022","Met Office","North Yorkshire CC","10","10","32820","32730"
"In post","2022","Met Office","Overseas","30","30","36040","37420"
"In post","2022","Met Office","Oxfordshire CC","30","25","32530","32730"
"In post","2022","Met Office","Shetland Islands","5","5","[c]","[c]"
"In post","2022","Met Office","Shropshire","5","5","[c]","[c]"
"In post","2022","Met Office","South Hampshire","10","10","[c]","[c]"
"In post","2022","Met Office","South Nottinghamshire","10","10","35020","35010"
"In post","2022","Met Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Southampton","10","10","[c]","[c]"
"In post","2022","Met Office","Suffolk CC","10","10","31480","32730"
"In post","2022","Met Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Westminster","10","10","[c]","[c]"
"In post","2022","Met Office","Wiltshire","15","15","32880","32770"
"In post","2022","Met Office","York","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","100","95","39420","44070"
"In post","2022","Ministry of Defence (excl. agencies)","Angus and Dundee City","45","45","23960","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","175","170","24350","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Ards and North Down","175","170","23520","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Barnet","20","20","27300","25180"
"In post","2022","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","2155","2075","39130","40000"
"In post","2022","Ministry of Defence (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Belfast","50","50","22210","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Berkshire","995","980","34770","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Bexley and Greenwich","115","110","33620","33950"
"In post","2022","Ministry of Defence (excl. agencies)","Birmingham","90","85","25920","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","100","95","24480","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","15","15","29970","33000"
"In post","2022","Ministry of Defence (excl. agencies)","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Bristol, City of","40","40","21960","21300"
"In post","2022","Ministry of Defence (excl. agencies)","Buckinghamshire","745","720","35160","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","20","20","32210","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Cambridgeshire CC","1285","1255","35310","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Camden and City of London","135","135","35790","34000"
"In post","2022","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","260","250","26760","22750"
"In post","2022","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","65","65","20940","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Central Bedfordshire","300","290","29930","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Central Hampshire","2085","2030","34440","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Cheshire East","355","335","27850","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Cheshire West and Chester","20","20","31690","27770"
"In post","2022","Ministry of Defence (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","City of Edinburgh","220","215","28250","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","305","295","31770","32450"
"In post","2022","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","15","15","22770","20770"
"In post","2022","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","435","410","25760","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Coventry","10","10","20870","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Croydon","15","10","22800","22640"
"In post","2022","Ministry of Defence (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Derby","50","50","33860","39070"
"In post","2022","Ministry of Defence (excl. agencies)","Derry City and Strabane","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Devon CC","385","365","25360","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Dorset","570","555","29720","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Dumfries and Galloway","15","15","22020","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Durham","15","15","20940","20960"
"In post","2022","Ministry of Defence (excl. agencies)","Ealing","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","50","45","29110","22750"
"In post","2022","Ministry of Defence (excl. agencies)","East Cumbria","70","65","26090","21380"
"In post","2022","Ministry of Defence (excl. agencies)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1465","1420","32040","28890"
"In post","2022","Ministry of Defence (excl. agencies)","East Kent","115","110","27400","25000"
"In post","2022","Ministry of Defence (excl. agencies)","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","East Merseyside","15","10","21710","22330"
"In post","2022","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","470","450","27360","26670"
"In post","2022","Ministry of Defence (excl. agencies)","East Surrey","15","15","28620","24360"
"In post","2022","Ministry of Defence (excl. agencies)","East Sussex CC","10","10","21880","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Essex Haven Gateway","255","245","32230","26850"
"In post","2022","Ministry of Defence (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","20","20","20580","20560"
"In post","2022","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","60","60","30580","26800"
"In post","2022","Ministry of Defence (excl. agencies)","Glasgow City","820","780","26330","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Gloucestershire CC","345","330","30650","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Greater Manchester North East","15","15","19860","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Greater Manchester South West","15","15","20080","20760"
"In post","2022","Ministry of Defence (excl. agencies)","Gwent Valleys","10","10","25880","21600"
"In post","2022","Ministry of Defence (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Hackney and Newham","10","10","24490","24890"
"In post","2022","Ministry of Defence (excl. agencies)","Haringey and Islington","10","10","23090","22200"
"In post","2022","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","160","155","34560","29990"
"In post","2022","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Heart of Essex","10","10","21610","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Herefordshire, County of","315","310","27620","25190"
"In post","2022","Ministry of Defence (excl. agencies)","Hertfordshire CC","450","445","41480","37640"
"In post","2022","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","295","280","32370","29250"
"In post","2022","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","300","290","25770","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Isle of Anglesey","80","75","27020","22800"
"In post","2022","Ministry of Defence (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","25","25","36820","37640"
"In post","2022","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","20","15","21530","21270"
"In post","2022","Ministry of Defence (excl. agencies)","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Lancaster and Wyre","435","395","29680","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Leeds","30","30","21830","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Leicester","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","175","170","25440","21270"
"In post","2022","Ministry of Defence (excl. agencies)","Lewisham and Southwark","20","20","24140","24060"
"In post","2022","Ministry of Defence (excl. agencies)","Lincolnshire CC","935","900","26570","21580"
"In post","2022","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","320","305","27480","22580"
"In post","2022","Ministry of Defence (excl. agencies)","Liverpool","320","300","27520","26350"
"In post","2022","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","15","15","21380","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Manchester","70","65","33220","33000"
"In post","2022","Ministry of Defence (excl. agencies)","Medway","100","95","27130","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Mid Kent","15","15","30640","26510"
"In post","2022","Ministry of Defence (excl. agencies)","Mid Lancashire","130","125","27650","22330"
"In post","2022","Ministry of Defence (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","30","25","22730","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","70","70","21360","20560"
"In post","2022","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","North and West Norfolk","305","295","25820","21170"
"In post","2022","Ministry of Defence (excl. agencies)","North Hampshire","505","485","31780","29200"
"In post","2022","Ministry of Defence (excl. agencies)","North Lanarkshire","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","North Nottinghamshire","35","35","30590","21170"
"In post","2022","Ministry of Defence (excl. agencies)","North Yorkshire CC","1220","1175","29470","26440"
"In post","2022","Ministry of Defence (excl. agencies)","Northumberland","110","100","27580","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Nottingham","10","10","21990","21500"
"In post","2022","Ministry of Defence (excl. agencies)","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Overseas","695","690","42310","40580"
