"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","London","Female","135","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","London","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","London","Female","70","[c]","44890","39990"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","London","Male","60","[c]","46110","42000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Westminster","London","Female","90","[c]","44500","42470"
"Leaver CS","2022","Department for Transport (excl. agencies)","Westminster","London","Male","110","[c]","46160","43360"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","Outside London","Female","50","[c]","23580","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Barnet","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Barnet","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Female","80","[c]","24440","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Male","45","[c]","24120","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bedford","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bedford","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Berkshire","Outside London","Female","40","[c]","29240","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Berkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","Female","35","[c]","31020","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","Female","95","[c]","27300","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","Male","60","[c]","26740","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","Female","220","[c]","26190","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","Male","180","[c]","26250","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bradford","Outside London","Female","45","[c]","25960","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bradford","Outside London","Male","40","[c]","25440","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Brent","London","Female","30","[c]","31150","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Brent","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","Female","55","[c]","25250","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","Male","30","[c]","25860","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bromley","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bromley","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Buckinghamshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Buckinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","Outside London","Female","50","[c]","28950","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Camden and City of London","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Camden and City of London","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Female","35","[c]","25950","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","Female","45","[c]","25100","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire East","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","City of Edinburgh","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","City of Edinburgh","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","Outside London","Female","55","[c]","24670","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","60","[c]","24230","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Coventry","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Coventry","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Croydon","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Croydon","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derby","Outside London","Female","45","[c]","25880","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derby","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","Female","80","[c]","24240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","Male","40","[c]","25450","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dudley","Outside London","Female","55","[c]","23240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dudley","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Durham","Outside London","Female","40","[c]","27260","24350"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Ealing","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Ealing","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Derbyshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Derbyshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Kent","Outside London","Female","40","[c]","27750","25110"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Kent","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Merseyside","Outside London","Female","30","[c]","26710","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Merseyside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Surrey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","Female","80","[c]","23730","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","Male","45","[c]","23610","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Enfield","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Enfield","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","Female","55","[c]","27490","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Falkirk","Outside London","Female","45","[c]","23020","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Falkirk","Outside London","Male","35","[c]","22480","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","Female","45","[c]","22930","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","Female","105","[c]","24870","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","Male","80","[c]","24070","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","Female","35","[c]","27960","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","Female","70","[c]","24510","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","Male","30","[c]","23510","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","Female","75","[c]","22910","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","Male","30","[c]","25120","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","Female","50","[c]","30750","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Haringey and Islington","London","Female","40","[c]","30690","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Haringey and Islington","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","Female","35","[c]","30380","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","Female","35","[c]","25690","26840"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Heart of Essex","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Heart of Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","Outside London","Male","5","[c]","[c]","[c]"
