"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Tax","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Barnsley, Doncaster and Rotherham","25","[c]","21510","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Bradford","15","[c]","22280","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Central Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Dudley","15","[c]","21170","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Greater Manchester South West","20","[c]","22910","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Hertfordshire CC","15","[c]","25140","24250"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Na h-Eileanan Siar","15","[c]","22030","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","North Northamptonshire","20","[c]","21070","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Somerset CC","15","[c]","21910","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Sunderland","30","[c]","23580","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Warwickshire CC","20","[c]","21680","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Other","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Tax","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Tower Hamlets","95","[c]","54780","54700"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Westminster","15","[c]","42280","40600"
"Leaver CS","2022","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Sefton","10","[c]","31780","29160"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Cardiff and Vale of Glamorgan","20","[c]","41750","37260"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon CC","50","[c]","30800","27810"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Monmouthshire and Newport","15","[c]","40540","35190"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Westminster","10","[c]","42680","40050"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Devon CC","25","[c]","39080","39650"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Coventry","15","[c]","42650","45080"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Manchester","10","[c]","40180","36500"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Westminster","25","[c]","45890","39540"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Policy","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Berkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Warrington","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","York","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Westminster","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Nottingham","15","[c]","35750","35330"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Southampton","15","[c]","46790","39040"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Swansea","10","[c]","35300","31040"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Unknown","40","[c]","39060","36850"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Blackpool","30","[c]","44570","42100"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Leeds","35","[c]","46550","42160"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Manchester","35","[c]","52240","51250"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Sheffield","15","[c]","50900","48950"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Tyneside","65","[c]","44730","40730"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Westminster","15","[c]","51700","54450"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Leeds","15","[c]","41710","39110"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Tower Hamlets","15","[c]","42610","36720"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Westminster","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South Lanarkshire","15","[c]","39210","38850"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Statistics","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Plymouth","45","[c]","37160","38450"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","36180","33300"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
