"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Operational Delivery","Inner London - East","SEO","15","15","42480","41750"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","AO","15","15","25540","25680"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","EO","35","35","29500","30630"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","G6","10","10","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","G7","25","25","54590","54070"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","HEO","40","40","36690","38300"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","SEO","30","30","43170","41750"
"In post","2022","Project Delivery","Operational Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Kent","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Kent","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Kent","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Lancashire","AO","35","30","21370","21300"
"In post","2022","Project Delivery","Operational Delivery","Lancashire","EO","15","15","24900","24920"
"In post","2022","Project Delivery","Operational Delivery","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Lancashire","HEO","20","15","31550","31840"
"In post","2022","Project Delivery","Operational Delivery","Lancashire","SEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Merseyside","EO","15","15","26730","26820"
"In post","2022","Project Delivery","Operational Delivery","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Merseyside","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Merseyside","HEO","15","15","33060","33270"
"In post","2022","Project Delivery","Operational Delivery","Merseyside","SEO","10","10","40010","40520"
"In post","2022","Project Delivery","Operational Delivery","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","AO","30","30","21290","21260"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","EO","25","25","26600","26820"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","HEO","40","40","32820","33270"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","SEO","15","15","39460","40180"
"In post","2022","Project Delivery","Operational Delivery","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","South Yorkshire","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","South Yorkshire","SEO","10","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Southern Scotland","AO","10","10","21710","21740"
"In post","2022","Project Delivery","Operational Delivery","Southern Scotland","EO","25","20","25880","26120"
"In post","2022","Project Delivery","Operational Delivery","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Southern Scotland","HEO","10","10","33880","33930"
"In post","2022","Project Delivery","Operational Delivery","Southern Scotland","SEO","10","10","40970","43110"
"In post","2022","Project Delivery","Operational Delivery","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Central Scotland","AO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Central Scotland","HEO","15","15","33450","33220"
"In post","2022","Project Delivery","Operational Delivery","West Central Scotland","SEO","10","10","39640","40320"
"In post","2022","Project Delivery","Operational Delivery","West Central Scotland","Unknown","25","25","25390","21270"
"In post","2022","Project Delivery","Operational Delivery","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Midlands","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Wales and The Valleys","HEO","10","10","32520","31990"
"In post","2022","Project Delivery","Operational Delivery","West Wales and The Valleys","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Yorkshire","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Operational Delivery","West Yorkshire","HEO","15","15","31820","31640"
"In post","2022","Project Delivery","Operational Delivery","West Yorkshire","SEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Operational Research","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Bedfordshire and Hertfordshire","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Other","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","10","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","15","29730","30210"
"In post","2022","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","39290","40920"
"In post","2022","Project Delivery","Other","Cumbria","EO","60","60","21030","20690"
"In post","2022","Project Delivery","Other","Cumbria","HEO","10","10","27690","27370"
"In post","2022","Project Delivery","Other","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Devon","EO","25","25","20960","20790"
"In post","2022","Project Delivery","Other","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Devon","HEO","10","10","27300","27150"
"In post","2022","Project Delivery","Other","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Dorset and Somerset","EO","50","45","21250","19960"
"In post","2022","Project Delivery","Other","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Dorset and Somerset","HEO","35","35","28620","28650"
"In post","2022","Project Delivery","Other","Dorset and Somerset","SEO","20","20","38470","37830"
"In post","2022","Project Delivery","Other","East Anglia","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","East Anglia","HEO","20","20","28340","27610"
"In post","2022","Project Delivery","Other","East Anglia","SEO","15","15","38480","38860"
"In post","2022","Project Delivery","Other","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Eastern Scotland","EO","15","15","21970","22400"
"In post","2022","Project Delivery","Other","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Other","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","400","365","22240","21210"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6","75","75","67440","65880"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G7","240","235","49680","48650"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","615","575","28730","28670"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","20","119880","102240"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","575","560","38030","37920"
"In post","2022","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Greater Manchester","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Hampshire and Isle of Wight","EO","140","135","21140","20800"
"In post","2022","Project Delivery","Other","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Hampshire and Isle of Wight","HEO","50","50","28500","28840"
"In post","2022","Project Delivery","Other","Hampshire and Isle of Wight","SEO","15","15","38440","39010"
"In post","2022","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","EO","80","80","20600","19920"
"In post","2022","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","HEO","20","20","27700","27370"
"In post","2022","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","SEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Other","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - East","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - West","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Inner London - West","G6","50","45","68140","67370"
"In post","2022","Project Delivery","Other","Inner London - West","G7","40","40","52890","53000"
"In post","2022","Project Delivery","Other","Inner London - West","HEO","15","15","35220","35710"
"In post","2022","Project Delivery","Other","Inner London - West","SCS level","40","35","86900","79310"
"In post","2022","Project Delivery","Other","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Lincolnshire","EO","10","10","23370","24100"
"In post","2022","Project Delivery","Other","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Lincolnshire","HEO","30","30","27990","28000"
"In post","2022","Project Delivery","Other","Lincolnshire","SEO","20","20","38490","37500"
"In post","2022","Project Delivery","Other","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Merseyside","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Northumberland, and Tyne and Wear","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Other","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Outer London - South","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Overseas","G6","55","55","66940","66680"
"In post","2022","Project Delivery","Other","Overseas","G7","25","25","54290","55060"
"In post","2022","Project Delivery","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Overseas","SCS level","25","25","77330","76370"
"In post","2022","Project Delivery","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Shropshire and Staffordshire","EO","15","10","20880","21050"
"In post","2022","Project Delivery","Other","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Shropshire and Staffordshire","HEO","15","10","27150","27150"
"In post","2022","Project Delivery","Other","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Southern Scotland","EO","135","130","22070","22540"
"In post","2022","Project Delivery","Other","Southern Scotland","G6","15","15","67700","70060"
"In post","2022","Project Delivery","Other","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Southern Scotland","HEO","50","50","28600","28970"
"In post","2022","Project Delivery","Other","Southern Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","Southern Scotland","SEO","15","10","36300","36710"
"In post","2022","Project Delivery","Other","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Central Scotland","EO","45","40","21200","20840"
"In post","2022","Project Delivery","Other","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Other","West Central Scotland","HEO","25","25","28980","27960"
"In post","2022","Project Delivery","Other","West Central Scotland","SEO","15","15","37310","37460"
"In post","2022","Project Delivery","Other","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Other","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Derbyshire and Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Policy","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Essex","G6","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Essex","G7","15","15","54880","55210"
"In post","2022","Project Delivery","Policy","Essex","HEO","10","10","34560","34130"
"In post","2022","Project Delivery","Policy","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Essex","SEO","20","15","41010","40520"
"In post","2022","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","10","64310","64700"
"In post","2022","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G7","30","30","50770","49310"
"In post","2022","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","15","30910","31160"
"In post","2022","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","40","40","38510","38000"
"In post","2022","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Policy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Greater Manchester","G6","15","15","67560","67910"
"In post","2022","Project Delivery","Policy","Greater Manchester","G7","40","40","54730","55210"
"In post","2022","Project Delivery","Policy","Greater Manchester","HEO","20","15","33620","33370"
"In post","2022","Project Delivery","Policy","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Greater Manchester","SEO","30","30","40850","40520"
"In post","2022","Project Delivery","Policy","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Inner London - East","EO","15","15","31130","31020"
"In post","2022","Project Delivery","Policy","Inner London - East","G6","60","60","75580","74850"
"In post","2022","Project Delivery","Policy","Inner London - East","G7","80","75","61660","62120"
"In post","2022","Project Delivery","Policy","Inner London - East","HEO","40","40","37790","37930"
"In post","2022","Project Delivery","Policy","Inner London - East","SCS level","15","15","82130","82340"
"In post","2022","Project Delivery","Policy","Inner London - East","SEO","55","50","44370","43810"
"In post","2022","Project Delivery","Policy","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Inner London - West","EO","20","20","31460","30820"
"In post","2022","Project Delivery","Policy","Inner London - West","G6","220","210","68720","69300"
"In post","2022","Project Delivery","Policy","Inner London - West","G7","365","350","56470","55620"
"In post","2022","Project Delivery","Policy","Inner London - West","HEO","100","95","37460","38600"
"In post","2022","Project Delivery","Policy","Inner London - West","SCS level","35","35","88250","79930"
"In post","2022","Project Delivery","Policy","Inner London - West","SEO","95","90","43060","43430"
"In post","2022","Project Delivery","Policy","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Lancashire","G7","15","15","55210","55210"
"In post","2022","Project Delivery","Policy","Lancashire","HEO","10","10","33460","33370"
"In post","2022","Project Delivery","Policy","Lancashire","SEO","15","15","40000","40520"
"In post","2022","Project Delivery","Policy","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Policy","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Merseyside","G6","5","5","[c]","[c]"
"In post","2022","Project Delivery","Policy","Merseyside","G7","25","25","53880","55210"
"In post","2022","Project Delivery","Policy","Merseyside","HEO","15","15","33960","34060"
"In post","2022","Project Delivery","Policy","Merseyside","SCS level","[c]","[c]","[c]","[c]"
