"Status","Year","Age","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Undeclared","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Home Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Defence","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","AO","70","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Statistics Authority","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Transport","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","AO","120","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","EO","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Home Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","AO","35","[c]","28710","23260"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Defence","Unknown","50","[c]","44460","39040"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","EO","45","[c]","33330","35000"
"Leaver CS","2022","60-64","Unknown","Scottish Government","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scottish Government","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","AO","140","[c]","21120","21260"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","EO","120","[c]","27830","27570"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","AO","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","SEO","[c]","[c]","[c]","[c]"
