"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Essex","EO","15","[c]","26750","26480"
"Leaver Dept.","2022","Unknown","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","[c]","21250","21170"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","26360","26200"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","EO","65","[c]","26110","25410"
"Leaver Dept.","2022","Unknown","Greater Manchester","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","SEO/HEO","60","[c]","34230","32700"
"Leaver Dept.","2022","Unknown","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","EO","25","[c]","28950","28740"
"Leaver Dept.","2022","Unknown","Inner London - East","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","SEO/HEO","50","[c]","36930","35070"
"Leaver Dept.","2022","Unknown","Inner London - East","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","AA/AO","30","[c]","25160","25630"
"Leaver Dept.","2022","Unknown","Inner London - West","EO","95","[c]","29530","28670"
"Leaver Dept.","2022","Unknown","Inner London - West","G6/G7","285","[c]","61500","57740"
"Leaver Dept.","2022","Unknown","Inner London - West","SCS level","55","[c]","94020","88330"
"Leaver Dept.","2022","Unknown","Inner London - West","SEO/HEO","410","[c]","39350","39960"
"Leaver Dept.","2022","Unknown","Inner London - West","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","EO","15","[c]","25730","25310"
"Leaver Dept.","2022","Unknown","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","AA/AO","90","[c]","21470","21680"
"Leaver Dept.","2022","Unknown","Merseyside","EO","145","[c]","25230","24890"
"Leaver Dept.","2022","Unknown","Merseyside","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","SEO/HEO","50","[c]","32810","30830"
"Leaver Dept.","2022","Unknown","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","EO","20","[c]","25370","25040"
"Leaver Dept.","2022","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","AA/AO","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","EO","65","[c]","26370","24890"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","45","[c]","34950","31990"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","EO","55","[c]","29380","28810"
"Leaver Dept.","2022","Unknown","Outer London - South","G6/G7","35","[c]","62650","60720"
"Leaver Dept.","2022","Unknown","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","SEO/HEO","100","[c]","38730","37460"
"Leaver Dept.","2022","Unknown","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","EO","35","[c]","29390","28810"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","SEO/HEO","10","[c]","38390","36440"
"Leaver Dept.","2022","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","AA/AO","15","[c]","21550","21680"
"Leaver Dept.","2022","Unknown","South Yorkshire","EO","30","[c]","25780","25040"
"Leaver Dept.","2022","Unknown","South Yorkshire","G6/G7","15","[c]","55470","52280"
"Leaver Dept.","2022","Unknown","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","SEO/HEO","15","[c]","35470","35310"
"Leaver Dept.","2022","Unknown","Southern Scotland","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","AA/AO","40","[c]","21600","21680"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","AA/AO","80","[c]","21980","21680"
"Leaver Dept.","2022","Unknown","West Central Scotland","EO","65","[c]","25720","25040"
"Leaver Dept.","2022","Unknown","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","SEO/HEO","40","[c]","36750","36130"
"Leaver Dept.","2022","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","EO","60","[c]","25490","24890"
"Leaver Dept.","2022","Unknown","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","EO","65","[c]","25700","24890"
"Leaver Dept.","2022","Unknown","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","SEO/HEO","35","[c]","31930","31990"
"Leaver Dept.","2022","Unknown","West Yorkshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset and Somerset","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","AA/AO","10","[c]","20430","20430"
"New entrant CS","2022","Analysis","East Anglia","EO","10","[c]","25770","25460"
"New entrant CS","2022","Analysis","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","SEO/HEO","20","[c]","31000","29750"
"New entrant CS","2022","Analysis","East Wales","AA/AO","45","[c]","19820","19860"
"New entrant CS","2022","Analysis","East Wales","EO","25","[c]","23910","23880"
"New entrant CS","2022","Analysis","East Wales","G6/G7","15","[c]","52320","50210"
"New entrant CS","2022","Analysis","East Wales","SEO/HEO","200","[c]","33010","30710"
"New entrant CS","2022","Analysis","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","SEO/HEO","10","[c]","38630","37590"
"New entrant CS","2022","Analysis","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","20850","21250"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","26610","26350"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","33700","33000"
"New entrant CS","2022","Analysis","Greater Manchester","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","Analysis","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","SEO/HEO","45","[c]","33300","33080"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","EO","10","[c]","24420","23880"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","G6/G7","10","[c]","49160","47010"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","115","[c]","30650","30710"
"New entrant CS","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","AA/AO","10","[c]","23640","22770"
"New entrant CS","2022","Analysis","Inner London - East","EO","45","[c]","28350","28310"
"New entrant CS","2022","Analysis","Inner London - East","G6/G7","15","[c]","66340","66000"
"New entrant CS","2022","Analysis","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","SEO/HEO","75","[c]","36010","34610"
"New entrant CS","2022","Analysis","Inner London - West","AA/AO","55","[c]","23770","24150"
"New entrant CS","2022","Analysis","Inner London - West","EO","90","[c]","27950","27680"
"New entrant CS","2022","Analysis","Inner London - West","G6/G7","75","[c]","60330","55210"
"New entrant CS","2022","Analysis","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SEO/HEO","220","[c]","36120","35000"
"New entrant CS","2022","Analysis","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SEO/HEO","15","[c]","33600","33080"
"New entrant CS","2022","Analysis","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","20","[c]","32310","31990"
"New entrant CS","2022","Analysis","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","SEO/HEO","10","[c]","33930","32870"
"New entrant CS","2022","Analysis","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","SEO/HEO","10","[c]","30630","30710"
"New entrant CS","2022","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","EO","15","[c]","25710","25000"
"New entrant CS","2022","Analysis","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","SEO/HEO","10","[c]","36690","36340"
"New entrant CS","2022","Analysis","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","EO","20","[c]","25220","25120"
"New entrant CS","2022","Analysis","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","SEO/HEO","25","[c]","32590","30450"
"New entrant CS","2022","Commercial","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","36750","35000"
"New entrant CS","2022","Commercial","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","SEO/HEO","10","[c]","33650","33000"
"New entrant CS","2022","Commercial","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","SEO/HEO","15","[c]","32800","30600"
"New entrant CS","2022","Commercial","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","19970","21170"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","24740","26350"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","66610","65310"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","[c]","34830","35450"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","32980","27500"
"New entrant CS","2022","Commercial","Greater Manchester","EO","10","[c]","25320","25120"
"New entrant CS","2022","Commercial","Greater Manchester","G6/G7","20","[c]","65940","64000"
"New entrant CS","2022","Commercial","Greater Manchester","SEO/HEO","20","[c]","34620","36500"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","EO","15","[c]","25070","26350"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
