"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Midlands (England)","AO","30","[c]","20360","18990"
"New entrant CS","2022","Legal","East Midlands (England)","EO","15","[c]","25550","25480"
"New entrant CS","2022","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Midlands (England)","G7","15","[c]","48590","48080"
"New entrant CS","2022","Legal","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East of England","AO","30","[c]","21570","21250"
"New entrant CS","2022","Legal","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East of England","G7","10","[c]","55230","53050"
"New entrant CS","2022","Legal","East of England","HEO","10","[c]","39400","40000"
"New entrant CS","2022","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AO","100","[c]","22160","21250"
"New entrant CS","2022","Legal","London","EO","175","[c]","27830","26950"
"New entrant CS","2022","Legal","London","G6","30","[c]","68320","63730"
"New entrant CS","2022","Legal","London","G7","195","[c]","53330","50500"
"New entrant CS","2022","Legal","London","HEO","75","[c]","40680","43920"
"New entrant CS","2022","Legal","London","SCS level","10","[c]","92990","98000"
"New entrant CS","2022","Legal","London","SEO","15","[c]","39100","37910"
"New entrant CS","2022","Legal","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North West (England)","AO","35","[c]","20460","20500"
"New entrant CS","2022","Legal","North West (England)","EO","20","[c]","26180","26590"
"New entrant CS","2022","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North West (England)","G7","30","[c]","50590","52080"
"New entrant CS","2022","Legal","North West (England)","HEO","15","[c]","36560","38000"
"New entrant CS","2022","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","EO","25","[c]","27060","27230"
"New entrant CS","2022","Legal","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","SEO","65","[c]","41840","41750"
"New entrant CS","2022","Legal","South East (England)","AO","40","[c]","22370","23770"
"New entrant CS","2022","Legal","South East (England)","EO","15","[c]","27200","26970"
"New entrant CS","2022","Legal","South East (England)","G7","15","[c]","53650","53050"
"New entrant CS","2022","Legal","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West (England)","AO","15","[c]","20930","22200"
"New entrant CS","2022","Legal","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West (England)","G7","15","[c]","50760","48080"
"New entrant CS","2022","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Wales","AO","15","[c]","20090","18990"
"New entrant CS","2022","Legal","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Wales","G7","10","[c]","52610","51380"
"New entrant CS","2022","Legal","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands (England)","AO","15","[c]","20890","21250"
"New entrant CS","2022","Legal","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands (England)","G7","15","[c]","48770","48080"
"New entrant CS","2022","Legal","West Midlands (England)","HEO","10","[c]","37820","38000"
"New entrant CS","2022","Legal","Yorkshire and The Humber","AO","35","[c]","21050","22200"
"New entrant CS","2022","Legal","Yorkshire and The Humber","EO","15","[c]","26080","25480"
"New entrant CS","2022","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Yorkshire and The Humber","G7","15","[c]","49030","48080"
"New entrant CS","2022","Legal","Yorkshire and The Humber","HEO","15","[c]","39020","38000"
"New entrant CS","2022","No function","East Midlands (England)","AA","160","[c]","20690","20890"
"New entrant CS","2022","No function","East Midlands (England)","AO","1065","[c]","21880","21260"
"New entrant CS","2022","No function","East Midlands (England)","EO","415","[c]","26870","27570"
"New entrant CS","2022","No function","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Midlands (England)","G7","20","[c]","56290","50430"
"New entrant CS","2022","No function","East Midlands (England)","HEO","180","[c]","31450","32310"
"New entrant CS","2022","No function","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Midlands (England)","SEO","65","[c]","39560","36340"
"New entrant CS","2022","No function","East Midlands (England)","Unknown","670","[c]","28110","25480"
"New entrant CS","2022","No function","East of England","AA","220","[c]","20760","20890"
"New entrant CS","2022","No function","East of England","AO","780","[c]","24300","24250"
"New entrant CS","2022","No function","East of England","EO","440","[c]","27750","27570"
"New entrant CS","2022","No function","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East of England","G7","30","[c]","56480","52610"
"New entrant CS","2022","No function","East of England","HEO","70","[c]","30930","30460"
"New entrant CS","2022","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East of England","SEO","75","[c]","41490","40060"
"New entrant CS","2022","No function","East of England","Unknown","895","[c]","27260","24800"
"New entrant CS","2022","No function","London","AA","210","[c]","23220","24080"
"New entrant CS","2022","No function","London","AO","1100","[c]","26490","25110"
"New entrant CS","2022","No function","London","EO","2100","[c]","29170","29290"
"New entrant CS","2022","No function","London","G6","175","[c]","67040","65440"
"New entrant CS","2022","No function","London","G7","570","[c]","54120","53380"
"New entrant CS","2022","No function","London","HEO","2200","[c]","32580","32790"
"New entrant CS","2022","No function","London","SCS level","115","[c]","98840","90000"
"New entrant CS","2022","No function","London","SEO","745","[c]","40940","40190"
"New entrant CS","2022","No function","London","Unknown","1075","[c]","34270","32090"
"New entrant CS","2022","No function","North East (England)","AA","110","[c]","20640","20890"
"New entrant CS","2022","No function","North East (England)","AO","1205","[c]","21560","21260"
"New entrant CS","2022","No function","North East (England)","EO","420","[c]","26740","27130"
"New entrant CS","2022","No function","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North East (England)","G7","50","[c]","50480","49500"
"New entrant CS","2022","No function","North East (England)","HEO","185","[c]","30810","30450"
"New entrant CS","2022","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North East (England)","SEO","70","[c]","37730","36570"
"New entrant CS","2022","No function","North East (England)","Unknown","520","[c]","28170","26980"
"New entrant CS","2022","No function","North West (England)","AA","195","[c]","20110","20890"
"New entrant CS","2022","No function","North West (England)","AO","2445","[c]","21510","21260"
"New entrant CS","2022","No function","North West (England)","EO","1165","[c]","27050","27570"
"New entrant CS","2022","No function","North West (England)","G6","15","[c]","65300","62440"
"New entrant CS","2022","No function","North West (England)","G7","80","[c]","51510","49170"
"New entrant CS","2022","No function","North West (England)","HEO","445","[c]","31730","32000"
"New entrant CS","2022","No function","North West (England)","SCS level","10","[c]","85660","84560"
"New entrant CS","2022","No function","North West (England)","SEO","165","[c]","38720","36740"
"New entrant CS","2022","No function","North West (England)","Unknown","1385","[c]","27410","24800"
"New entrant CS","2022","No function","Northern Ireland","AO","180","[c]","21250","21250"
"New entrant CS","2022","No function","Northern Ireland","EO","90","[c]","26370","26590"
"New entrant CS","2022","No function","Northern Ireland","G7","10","[c]","52300","52080"
"New entrant CS","2022","No function","Northern Ireland","HEO","90","[c]","32950","33080"
"New entrant CS","2022","No function","Northern Ireland","SEO","15","[c]","39400","38760"
"New entrant CS","2022","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scotland","AA","150","[c]","21010","20950"
"New entrant CS","2022","No function","Scotland","AO","1445","[c]","21400","21260"
"New entrant CS","2022","No function","Scotland","EO","695","[c]","26790","27570"
"New entrant CS","2022","No function","Scotland","G6","10","[c]","61160","60500"
"New entrant CS","2022","No function","Scotland","G7","45","[c]","52280","49700"
"New entrant CS","2022","No function","Scotland","HEO","250","[c]","32080","33080"
"New entrant CS","2022","No function","Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scotland","SEO","65","[c]","46580","40260"
"New entrant CS","2022","No function","South East (England)","AA","390","[c]","20550","20890"
"New entrant CS","2022","No function","South East (England)","AO","1355","[c]","24870","24370"
"New entrant CS","2022","No function","South East (England)","EO","460","[c]","27590","27570"
"New entrant CS","2022","No function","South East (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","South East (England)","G7","65","[c]","55120","50850"
"New entrant CS","2022","No function","South East (England)","HEO","220","[c]","30200","30210"
"New entrant CS","2022","No function","South East (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","South East (England)","SEO","100","[c]","39250","38200"
"New entrant CS","2022","No function","South East (England)","Unknown","1090","[c]","28580","25480"
"New entrant CS","2022","No function","South West (England)","AA","235","[c]","19570","19200"
"New entrant CS","2022","No function","South West (England)","AO","900","[c]","21870","21260"
"New entrant CS","2022","No function","South West (England)","EO","335","[c]","25580","26130"
"New entrant CS","2022","No function","South West (England)","G6","20","[c]","62830","61380"
"New entrant CS","2022","No function","South West (England)","G7","120","[c]","52310","49860"
"New entrant CS","2022","No function","South West (England)","HEO","415","[c]","29920","29230"
"New entrant CS","2022","No function","South West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West (England)","SEO","210","[c]","38710","37350"
"New entrant CS","2022","No function","South West (England)","Unknown","770","[c]","27350","24800"
"New entrant CS","2022","No function","Unknown","AA","30","[c]","19140","18310"
"New entrant CS","2022","No function","Unknown","AO","70","[c]","21680","21300"
"New entrant CS","2022","No function","Unknown","EO","60","[c]","28780","29290"
"New entrant CS","2022","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","80","[c]","29280","28000"
"New entrant CS","2022","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","245","[c]","32880","28200"
"New entrant CS","2022","No function","Wales","AA","325","[c]","18740","18310"
"New entrant CS","2022","No function","Wales","AO","1140","[c]","21520","21260"
"New entrant CS","2022","No function","Wales","EO","400","[c]","26880","27570"
"New entrant CS","2022","No function","Wales","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","G7","30","[c]","50900","50210"
"New entrant CS","2022","No function","Wales","HEO","145","[c]","31860","31960"
"New entrant CS","2022","No function","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wales","SEO","60","[c]","39330","38150"
"New entrant CS","2022","No function","Wales","Unknown","425","[c]","26190","23170"
"New entrant CS","2022","No function","West Midlands (England)","AA","145","[c]","20340","20890"
"New entrant CS","2022","No function","West Midlands (England)","AO","1235","[c]","21710","21260"
"New entrant CS","2022","No function","West Midlands (England)","EO","805","[c]","26970","27570"
"New entrant CS","2022","No function","West Midlands (England)","G6","25","[c]","67220","64160"
"New entrant CS","2022","No function","West Midlands (England)","G7","90","[c]","52320","49080"
"New entrant CS","2022","No function","West Midlands (England)","HEO","285","[c]","31270","30450"
"New entrant CS","2022","No function","West Midlands (England)","SCS level","10","[c]","98730","100360"
