"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Grants Management","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","60","55","32000","30360"
"In post","2022","Grants Management","Operational Delivery","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Yorkshire","AA/AO","40","40","21300","21300"
"In post","2022","Grants Management","Operational Delivery","West Yorkshire","EO","20","20","25310","24920"
"In post","2022","Grants Management","Operational Delivery","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Yorkshire","SEO/HEO","10","10","33510","32970"
"In post","2022","Grants Management","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Communications","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Bedfordshire and Hertfordshire","AA/AO","10","10","22350","21840"
"In post","2022","Human Resources","Human Resources","Bedfordshire and Hertfordshire","EO","20","20","30350","30750"
"In post","2022","Human Resources","Human Resources","Bedfordshire and Hertfordshire","G6/G7","10","10","59040","58550"
"In post","2022","Human Resources","Human Resources","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Bedfordshire and Hertfordshire","SEO/HEO","30","30","39450","37000"
"In post","2022","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","30","30","22960","23170"
"In post","2022","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","35","30","28140","26630"
"In post","2022","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","30","30","60200","59400"
"In post","2022","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","45","45","38780","38650"
"In post","2022","Human Resources","Human Resources","Cheshire","AA/AO","105","95","21340","21170"
"In post","2022","Human Resources","Human Resources","Cheshire","EO","30","30","26860","26670"
"In post","2022","Human Resources","Human Resources","Cheshire","G6/G7","25","25","55130","55740"
"In post","2022","Human Resources","Human Resources","Cheshire","SEO/HEO","90","85","37210","36740"
"In post","2022","Human Resources","Human Resources","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Derbyshire and Nottinghamshire","AA/AO","15","15","21250","21710"
"In post","2022","Human Resources","Human Resources","Derbyshire and Nottinghamshire","EO","60","55","27030","27130"
"In post","2022","Human Resources","Human Resources","Derbyshire and Nottinghamshire","G6/G7","75","70","58200","55210"
"In post","2022","Human Resources","Human Resources","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","185","180","36160","33840"
"In post","2022","Human Resources","Human Resources","Devon","AA/AO","10","10","21550","21300"
"In post","2022","Human Resources","Human Resources","Devon","EO","20","20","26160","25750"
"In post","2022","Human Resources","Human Resources","Devon","G6/G7","35","35","51550","48770"
"In post","2022","Human Resources","Human Resources","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Devon","SEO/HEO","70","65","35140","33120"
"In post","2022","Human Resources","Human Resources","Dorset and Somerset","AA/AO","20","20","21190","21170"
"In post","2022","Human Resources","Human Resources","Dorset and Somerset","EO","10","10","26640","26700"
"In post","2022","Human Resources","Human Resources","Dorset and Somerset","G6/G7","10","10","57260","56670"
"In post","2022","Human Resources","Human Resources","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Dorset and Somerset","SEO/HEO","35","35","36130","33300"
"In post","2022","Human Resources","Human Resources","East Anglia","AA/AO","25","25","21150","21170"
"In post","2022","Human Resources","Human Resources","East Anglia","EO","25","20","26420","26350"
"In post","2022","Human Resources","Human Resources","East Anglia","G6/G7","25","25","54960","54540"
"In post","2022","Human Resources","Human Resources","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Anglia","SEO/HEO","95","90","36190","34430"
"In post","2022","Human Resources","Human Resources","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Wales","AA/AO","30","25","21430","21630"
"In post","2022","Human Resources","Human Resources","East Wales","EO","70","65","25690","24730"
"In post","2022","Human Resources","Human Resources","East Wales","G6/G7","90","85","55380","53990"
"In post","2022","Human Resources","Human Resources","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Wales","SEO/HEO","210","195","34620","33030"
"In post","2022","Human Resources","Human Resources","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","SEO/HEO","15","15","36190","34850"
"In post","2022","Human Resources","Human Resources","Eastern Scotland","AA/AO","50","50","23330","22790"
"In post","2022","Human Resources","Human Resources","Eastern Scotland","EO","50","50","30590","30450"
"In post","2022","Human Resources","Human Resources","Eastern Scotland","G6/G7","25","25","58840","55210"
"In post","2022","Human Resources","Human Resources","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Eastern Scotland","SEO/HEO","85","80","39040","37710"
"In post","2022","Human Resources","Human Resources","Essex","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Essex","SEO/HEO","10","10","33310","31820"
"In post","2022","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","115","100","21380","21170"
"In post","2022","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","145","135","25010","26130"
"In post","2022","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","135","130","56240","54540"
"In post","2022","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","20","88890","80710"
"In post","2022","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","345","320","34930","33770"
"In post","2022","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","25","43030","43470"
"In post","2022","Human Resources","Human Resources","Greater Manchester","AA/AO","15","15","21210","21410"
"In post","2022","Human Resources","Human Resources","Greater Manchester","EO","75","70","26670","26820"
"In post","2022","Human Resources","Human Resources","Greater Manchester","G6/G7","80","75","56900","55210"
"In post","2022","Human Resources","Human Resources","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Greater Manchester","SEO/HEO","165","155","36040","33910"
"In post","2022","Human Resources","Human Resources","Hampshire and Isle of Wight","AA/AO","60","55","21340","21170"
"In post","2022","Human Resources","Human Resources","Hampshire and Isle of Wight","EO","45","45","26710","26670"
"In post","2022","Human Resources","Human Resources","Hampshire and Isle of Wight","G6/G7","40","35","56980","54540"
"In post","2022","Human Resources","Human Resources","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Hampshire and Isle of Wight","SEO/HEO","105","100","35670","33300"
"In post","2022","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","15","10","20900","21310"
"In post","2022","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","10","10","27060","26680"
"In post","2022","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","G6/G7","15","15","57480","57010"
"In post","2022","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","65","60","35060","31740"
"In post","2022","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Inner London - East","AA/AO","15","10","24780","24740"
"In post","2022","Human Resources","Human Resources","Inner London - East","EO","70","65","29290","28210"
"In post","2022","Human Resources","Human Resources","Inner London - East","G6/G7","100","100","62380","62120"
"In post","2022","Human Resources","Human Resources","Inner London - East","SCS level","15","15","98230","95000"
"In post","2022","Human Resources","Human Resources","Inner London - East","SEO/HEO","160","155","39940","40170"
"In post","2022","Human Resources","Human Resources","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Inner London - West","AA/AO","50","50","24500","24050"
"In post","2022","Human Resources","Human Resources","Inner London - West","EO","235","230","28750","28310"
"In post","2022","Human Resources","Human Resources","Inner London - West","G6/G7","540","520","60490","58700"
"In post","2022","Human Resources","Human Resources","Inner London - West","SCS level","90","90","85420","77940"
"In post","2022","Human Resources","Human Resources","Inner London - West","SEO/HEO","715","695","38640","37900"
"In post","2022","Human Resources","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Kent","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Kent","EO","10","10","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Kent","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Kent","SEO/HEO","45","45","36600","34000"
"In post","2022","Human Resources","Human Resources","Lancashire","AA/AO","90","80","21270","21260"
"In post","2022","Human Resources","Human Resources","Lancashire","EO","120","110","27150","26930"
"In post","2022","Human Resources","Human Resources","Lancashire","G6/G7","40","40","53440","49700"
"In post","2022","Human Resources","Human Resources","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Lancashire","SEO/HEO","70","65","35400","34290"
"In post","2022","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","15","15","27230","26920"
"In post","2022","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","SEO/HEO","25","25","36030","36330"
"In post","2022","Human Resources","Human Resources","Lincolnshire","AA/AO","15","15","21560","21380"
"In post","2022","Human Resources","Human Resources","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Lincolnshire","SEO/HEO","15","10","33630","32730"
"In post","2022","Human Resources","Human Resources","Merseyside","AA/AO","25","20","22150","22200"
"In post","2022","Human Resources","Human Resources","Merseyside","EO","50","45","26560","26210"
"In post","2022","Human Resources","Human Resources","Merseyside","G6/G7","65","60","56400","55210"
"In post","2022","Human Resources","Human Resources","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Merseyside","SEO/HEO","130","125","34860","33830"
"In post","2022","Human Resources","Human Resources","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North Yorkshire","EO","15","15","26310","26670"
"In post","2022","Human Resources","Human Resources","North Yorkshire","G6/G7","30","25","54100","52070"
"In post","2022","Human Resources","Human Resources","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","North Yorkshire","SEO/HEO","45","45","34190","33300"
"In post","2022","Human Resources","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Northumberland, and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Northumberland, and Tyne and Wear","EO","40","40","27180","27570"
"In post","2022","Human Resources","Human Resources","Northumberland, and Tyne and Wear","G6/G7","55","50","54010","54950"
"In post","2022","Human Resources","Human Resources","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","125","120","34820","33820"
"In post","2022","Human Resources","Human Resources","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - East and North East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - South","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - South","G6/G7","40","40","65420","63500"
"In post","2022","Human Resources","Human Resources","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - South","SEO/HEO","55","55","41560","40910"
"In post","2022","Human Resources","Human Resources","Outer London - West and North West","AA/AO","10","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - West and North West","EO","15","15","27750","27150"
"In post","2022","Human Resources","Human Resources","Outer London - West and North West","G6/G7","20","20","56340","53330"
"In post","2022","Human Resources","Human Resources","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Outer London - West and North West","SEO/HEO","25","20","38430","37890"
"In post","2022","Human Resources","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Overseas","G6/G7","10","10","55920","54070"
"In post","2022","Human Resources","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Overseas","SEO/HEO","20","20","34880","33460"
"In post","2022","Human Resources","Human Resources","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Shropshire and Staffordshire","EO","20","20","27060","27470"
"In post","2022","Human Resources","Human Resources","Shropshire and Staffordshire","G6/G7","20","20","56770","54540"
"In post","2022","Human Resources","Human Resources","Shropshire and Staffordshire","SEO/HEO","65","65","36050","34000"
"In post","2022","Human Resources","Human Resources","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","South Yorkshire","EO","40","35","26810","27570"
"In post","2022","Human Resources","Human Resources","South Yorkshire","G6/G7","40","35","54330","51600"
"In post","2022","Human Resources","Human Resources","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","South Yorkshire","SEO/HEO","80","75","34070","33060"
"In post","2022","Human Resources","Human Resources","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Southern Scotland","EO","10","10","26610","26120"
"In post","2022","Human Resources","Human Resources","Southern Scotland","G6/G7","20","15","55530","54640"
"In post","2022","Human Resources","Human Resources","Southern Scotland","SEO/HEO","20","20","36660","33930"
"In post","2022","Human Resources","Human Resources","Surrey, East and West Sussex","AA/AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Surrey, East and West Sussex","G6/G7","15","15","57720","59000"
"In post","2022","Human Resources","Human Resources","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Surrey, East and West Sussex","SEO/HEO","35","35","37260","36010"
"In post","2022","Human Resources","Human Resources","Tees Valley and Durham","AA/AO","10","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Tees Valley and Durham","EO","15","15","26410","26000"
"In post","2022","Human Resources","Human Resources","Tees Valley and Durham","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Tees Valley and Durham","SEO/HEO","40","40","35270","33840"
"In post","2022","Human Resources","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Unknown","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Human Resources","Human Resources","West Central Scotland","AA/AO","310","290","21660","21380"
"In post","2022","Human Resources","Human Resources","West Central Scotland","EO","70","70","27270","26670"
"In post","2022","Human Resources","Human Resources","West Central Scotland","G6/G7","20","20","51880","54170"
"In post","2022","Human Resources","Human Resources","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","West Central Scotland","SEO/HEO","95","90","35090","33370"
"In post","2022","Human Resources","Human Resources","West Midlands","AA/AO","10","10","[c]","[c]"
"In post","2022","Human Resources","Human Resources","West Midlands","EO","30","30","26610","27280"
"In post","2022","Human Resources","Human Resources","West Midlands","G6/G7","45","45","55070","52930"
"In post","2022","Human Resources","Human Resources","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","West Midlands","SEO/HEO","95","95","36100","36270"
"In post","2022","Human Resources","Human Resources","West Wales and The Valleys","AA/AO","35","35","21330","21840"
"In post","2022","Human Resources","Human Resources","West Wales and The Valleys","EO","65","60","26510","26470"
"In post","2022","Human Resources","Human Resources","West Wales and The Valleys","G6/G7","20","20","56170","55320"
"In post","2022","Human Resources","Human Resources","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","West Wales and The Valleys","SEO/HEO","130","125","35190","33350"
"In post","2022","Human Resources","Human Resources","West Yorkshire","AA/AO","10","10","21430","21380"
"In post","2022","Human Resources","Human Resources","West Yorkshire","EO","50","45","26560","26930"
"In post","2022","Human Resources","Human Resources","West Yorkshire","G6/G7","115","115","55440","54160"
"In post","2022","Human Resources","Human Resources","West Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Human Resources","West Yorkshire","SEO/HEO","165","160","35110","35310"
"In post","2022","Human Resources","Human Resources","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","10","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","EO","40","35","26500","26820"
"In post","2022","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","30","30","34900","33370"
"In post","2022","Human Resources","Operational Delivery","Devon","EO","10","5","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Devon","G6/G7","[c]","[c]","[c]","[c]"
