"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","SEO/HEO","Heterosexual / straight","50","[c]","36860","36660"
"New entrant CS","2022","Department for Education","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","EO","Heterosexual / straight","175","[c]","25080","25000"
"New entrant CS","2022","Department for Education","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","EO","Unknown","50","[c]","25210","25000"
"New entrant CS","2022","Department for Education","Outside London","G6/G7","Heterosexual / straight","110","[c]","52890","49860"
"New entrant CS","2022","Department for Education","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","G6/G7","Unknown","30","[c]","53020","49910"
"New entrant CS","2022","Department for Education","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","SEO/HEO","Heterosexual / straight","315","[c]","33530","32870"
"New entrant CS","2022","Department for Education","Outside London","SEO/HEO","LGBO","35","[c]","32970","32870"
"New entrant CS","2022","Department for Education","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","SEO/HEO","Unknown","70","[c]","33880","36500"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","Heterosexual / straight","75","[c]","27520","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6/G7","Heterosexual / straight","90","[c]","55050","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6/G7","Unknown","35","[c]","55540","52830"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Heterosexual / straight","275","[c]","34590","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO/HEO","LGBO","50","[c]","34960","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Unknown","130","[c]","34710","32800"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Heterosexual / straight","305","[c]","21700","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","LGBO","50","[c]","21980","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Unknown","375","[c]","21310","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","Heterosexual / straight","225","[c]","25100","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","Unknown","80","[c]","25060","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Heterosexual / straight","195","[c]","50700","47580"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Unknown","45","[c]","50810","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Heterosexual / straight","480","[c]","33220","32790"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","LGBO","55","[c]","32220","30250"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Undeclared","55","[c]","33630","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Unknown","145","[c]","33220","30220"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","EO","Heterosexual / straight","55","[c]","26370","26250"
"New entrant CS","2022","Department for International Trade","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","EO","Unknown","85","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SEO/HEO","Heterosexual / straight","120","[c]","34400","31800"
"New entrant CS","2022","Department for International Trade","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SEO/HEO","Unknown","40","[c]","33340","31800"
"New entrant CS","2022","Department for International Trade","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","EO","Heterosexual / straight","50","[c]","27870","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","G6/G7","Heterosexual / straight","45","[c]","55080","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SEO/HEO","Heterosexual / straight","120","[c]","35370","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SEO/HEO","Unknown","40","[c]","36350","34550"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","Heterosexual / straight","40","[c]","24970","24830"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","Heterosexual / straight","50","[c]","48300","48200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","Heterosexual / straight","110","[c]","32710","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","EO","Heterosexual / straight","35","[c]","29660","29970"
"New entrant CS","2022","Department for Transport","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","EO","Unknown","55","[c]","28470","29970"
"New entrant CS","2022","Department for Transport","London","G6/G7","Heterosexual / straight","90","[c]","57230","54110"
"New entrant CS","2022","Department for Transport","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","G6/G7","Unknown","55","[c]","59260","54940"
"New entrant CS","2022","Department for Transport","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","SEO/HEO","Heterosexual / straight","125","[c]","37600","34710"
"New entrant CS","2022","Department for Transport","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","SEO/HEO","Unknown","95","[c]","37340","34710"
"New entrant CS","2022","Department for Transport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","AA/AO","Heterosexual / straight","430","[c]","21410","21840"
"New entrant CS","2022","Department for Transport","Outside London","AA/AO","LGBO","50","[c]","21270","21840"
"New entrant CS","2022","Department for Transport","Outside London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","AA/AO","Unknown","330","[c]","21050","21840"
"New entrant CS","2022","Department for Transport","Outside London","EO","Heterosexual / straight","215","[c]","26320","26130"
"New entrant CS","2022","Department for Transport","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","EO","Unknown","215","[c]","26090","26130"
"New entrant CS","2022","Department for Transport","Outside London","G6/G7","Heterosexual / straight","55","[c]","53110","48770"
"New entrant CS","2022","Department for Transport","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SEO/HEO","Heterosexual / straight","175","[c]","35520","34730"
"New entrant CS","2022","Department for Transport","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SEO/HEO","Unknown","55","[c]","35420","34730"
"New entrant CS","2022","Department for Transport","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","AA/AO","Heterosexual / straight","155","[c]","25100","25110"
"New entrant CS","2022","Department for Work and Pensions","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","AA/AO","Unknown","35","[c]","25090","25110"
"New entrant CS","2022","Department for Work and Pensions","London","EO","Heterosexual / straight","615","[c]","30990","31060"
"New entrant CS","2022","Department for Work and Pensions","London","EO","LGBO","40","[c]","31060","31060"
"New entrant CS","2022","Department for Work and Pensions","London","EO","Undeclared","45","[c]","30400","31060"
"New entrant CS","2022","Department for Work and Pensions","London","EO","Unknown","115","[c]","30090","31060"
"New entrant CS","2022","Department for Work and Pensions","London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","SEO/HEO","Heterosexual / straight","125","[c]","37110","36650"
"New entrant CS","2022","Department for Work and Pensions","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","AA/AO","Heterosexual / straight","3275","[c]","21440","21260"
"New entrant CS","2022","Department for Work and Pensions","Outside London","AA/AO","LGBO","345","[c]","21360","21260"
"New entrant CS","2022","Department for Work and Pensions","Outside London","AA/AO","Undeclared","200","[c]","21470","21260"
"New entrant CS","2022","Department for Work and Pensions","Outside London","AA/AO","Unknown","660","[c]","21390","21260"
"New entrant CS","2022","Department for Work and Pensions","Outside London","EO","Heterosexual / straight","3065","[c]","27660","27570"
"New entrant CS","2022","Department for Work and Pensions","Outside London","EO","LGBO","315","[c]","27590","27570"
"New entrant CS","2022","Department for Work and Pensions","Outside London","EO","Undeclared","170","[c]","27550","27570"
"New entrant CS","2022","Department for Work and Pensions","Outside London","EO","Unknown","550","[c]","27580","27570"
"New entrant CS","2022","Department for Work and Pensions","Outside London","G6/G7","Heterosexual / straight","155","[c]","55420","54000"
"New entrant CS","2022","Department for Work and Pensions","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","G6/G7","Unknown","35","[c]","55670","55000"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SEO/HEO","Heterosexual / straight","345","[c]","36540","35310"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SEO/HEO","Unknown","65","[c]","36660","35310"
"New entrant CS","2022","Department for Work and Pensions","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","EO","Heterosexual / straight","35","[c]","29470","29290"
"New entrant CS","2022","Department for Work and Pensions","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
