"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Debt","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Devon","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Inner London - West","Westminster","15","[c]","45690","29650"
"Leaver CS","2022","65+","Legal","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Bedfordshire and Hertfordshire","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","15","[c]","29770","31880"
"Leaver CS","2022","65+","No function","Bedfordshire and Hertfordshire","Luton","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","[c]","30030","28480"
"Leaver CS","2022","65+","No function","Cheshire","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Cheshire","Warrington","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","25","[c]","25760","21550"
"Leaver CS","2022","65+","No function","Cumbria","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Cumbria","West Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Derbyshire and Nottinghamshire","Derby","15","[c]","22150","21140"
"Leaver CS","2022","65+","No function","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Derbyshire and Nottinghamshire","Nottingham","30","[c]","24770","21260"
"Leaver CS","2022","65+","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Devon","Devon CC","40","[c]","26200","21260"
"Leaver CS","2022","65+","No function","Devon","Plymouth","15","[c]","26890","24590"
"Leaver CS","2022","65+","No function","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Dorset and Somerset","Dorset","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Dorset and Somerset","Somerset CC","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Anglia","Cambridgeshire CC","40","[c]","32520","27570"
"Leaver CS","2022","65+","No function","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Anglia","Norwich and East Norfolk","20","[c]","23350","21260"
"Leaver CS","2022","65+","No function","East Anglia","Peterborough","10","[c]","27560","27350"
"Leaver CS","2022","65+","No function","East Anglia","Suffolk CC","30","[c]","26720","24090"
"Leaver CS","2022","65+","No function","East Wales","Cardiff and Vale of Glamorgan","40","[c]","24390","22740"
"Leaver CS","2022","65+","No function","East Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Wales","Monmouthshire and Newport","20","[c]","29300","26780"
"Leaver CS","2022","65+","No function","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","20","[c]","26140","27570"
"Leaver CS","2022","65+","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Eastern Scotland","Angus and Dundee City","15","[c]","23150","21260"
"Leaver CS","2022","65+","No function","Eastern Scotland","City of Edinburgh","25","[c]","30490","25980"
"Leaver CS","2022","65+","No function","Eastern Scotland","Clackmannanshire and Fife","20","[c]","25510","21260"
"Leaver CS","2022","65+","No function","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Eastern Scotland","Falkirk","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Essex","Heart of Essex","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","40260","30510"
"Leaver CS","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","[c]","37520","27570"
"Leaver CS","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","[c]","33250","27130"
"Leaver CS","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","40","[c]","37250","36460"
"Leaver CS","2022","65+","No function","Greater Manchester","Greater Manchester North East","15","[c]","26950","24410"
"Leaver CS","2022","65+","No function","Greater Manchester","Greater Manchester North West","15","[c]","23530","22620"
"Leaver CS","2022","65+","No function","Greater Manchester","Greater Manchester South East","15","[c]","23730","22780"
"Leaver CS","2022","65+","No function","Greater Manchester","Greater Manchester South West","15","[c]","26340","27570"
"Leaver CS","2022","65+","No function","Greater Manchester","Manchester","45","[c]","30500","21450"
"Leaver CS","2022","65+","No function","Hampshire and Isle of Wight","Central Hampshire","15","[c]","44860","48520"
"Leaver CS","2022","65+","No function","Hampshire and Isle of Wight","Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Hampshire and Isle of Wight","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Hampshire and Isle of Wight","South Hampshire","65","[c]","21220","19980"
"Leaver CS","2022","65+","No function","Hampshire and Isle of Wight","Southampton","15","[c]","30820","23920"
"Leaver CS","2022","65+","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","15","[c]","25810","27570"
"Leaver CS","2022","65+","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inner London - East","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inner London - East","Haringey and Islington","15","[c]","27180","27360"
"Leaver CS","2022","65+","No function","Inner London - East","Lambeth","30","[c]","47050","37510"
"Leaver CS","2022","65+","No function","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inner London - East","Tower Hamlets","35","[c]","61340","63920"
"Leaver CS","2022","65+","No function","Inner London - West","Camden and City of London","10","[c]","24860","23500"
"Leaver CS","2022","65+","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inner London - West","Wandsworth","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inner London - West","Westminster","70","[c]","46040","45640"
"Leaver CS","2022","65+","No function","Kent","East Kent","15","[c]","26550","25950"
"Leaver CS","2022","65+","No function","Kent","Kent Thames Gateway","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Kent","Medway","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Kent","Mid Kent","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Kent","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Lancashire","Blackpool","50","[c]","23590","21260"
"Leaver CS","2022","65+","No function","Lancashire","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Lancashire","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Lancashire","Mid Lancashire","40","[c]","24140","21260"
"Leaver CS","2022","65+","No function","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","25100","21260"
"Leaver CS","2022","65+","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Lincolnshire","Lincolnshire CC","15","[c]","24700","22170"
"Leaver CS","2022","65+","No function","Merseyside","East Merseyside","20","[c]","25910","26120"
"Leaver CS","2022","65+","No function","Merseyside","Liverpool","30","[c]","24200","24330"
