"Status","Year","Disability","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Government Property Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","North West (England)","Outside London","50","[c]","39930","33810"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","Outside London","85","[c]","21470","20450"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","East of England","Outside London","85","[c]","22770","20970"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","London","London","285","[c]","28290","23720"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","Outside London","30","[c]","22660","20370"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","Outside London","150","[c]","26360","20970"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","Outside London","120","[c]","24530","20970"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","Outside London","110","[c]","23040","20370"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","Wales","Outside London","60","[c]","21940","19830"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","Outside London","120","[c]","23770","20970"
"Leaver CS","2022","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","75","[c]","24670","20450"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","Outside London","65","[c]","35050","33840"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Outside London","400","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","Outside London","535","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","London","370","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","Outside London","190","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","Outside London","370","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","Outside London","785","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","Outside London","355","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","Outside London","255","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Outside London","345","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","480","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","London","260","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","405","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","445","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","430","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","190","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","London","120","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","Outside London","95","[c]","27040","25310"
"Leaver CS","2022","Declared non-disabled","Home Office","London","London","530","[c]","39840","34630"
"Leaver CS","2022","Declared non-disabled","Home Office","North East (England)","Outside London","55","[c]","24140","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","North West (England)","Outside London","305","[c]","27140","24890"
"Leaver CS","2022","Declared non-disabled","Home Office","Northern Ireland","Outside London","35","[c]","24020","21680"
"Leaver CS","2022","Declared non-disabled","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Scotland","Outside London","55","[c]","27670","24890"
"Leaver CS","2022","Declared non-disabled","Home Office","South East (England)","Outside London","115","[c]","30030","27370"
"Leaver CS","2022","Declared non-disabled","Home Office","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Wales","Outside London","40","[c]","25460","23290"
"Leaver CS","2022","Declared non-disabled","Home Office","West Midlands (England)","Outside London","40","[c]","28790","26160"
"Leaver CS","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","Outside London","125","[c]","27710","24890"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intellectual Property Office","Wales","Outside London","30","[c]","37850","28750"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal Aid Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","Outside London","60","[c]","40230","33690"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","London","75","[c]","51260","41020"
"Leaver CS","2022","Declared non-disabled","Met Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","South West (England)","Outside London","110","[c]","34890","35630"
"Leaver CS","2022","Declared non-disabled","Met Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Met Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","105","[c]","26990","22750"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","Outside London","220","[c]","30730","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","London","160","[c]","40320","37000"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","Outside London","70","[c]","26980","22410"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","35","[c]","27310","22580"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","Outside London","165","[c]","31790","30680"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","Outside London","555","[c]","29820","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","Outside London","465","[c]","33640","33000"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","Outside London","40","[c]","30420","23670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","125","[c]","31200","29670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","135","[c]","28800","26930"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","London","155","[c]","47790","41750"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","London","London","30","[c]","52730","47670"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Infrastructure Commission","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Records of Scotland","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","London","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Savings and Investments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Budget Responsibility","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","35","[c]","44790","39850"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","London","130","[c]","50110","46000"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","Outside London","75","[c]","33690","30950"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectorate","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","East of England","Outside London","100","[c]","43520","39380"
"Leaver CS","2022","Declared non-disabled","Public Health England","London","London","470","[c]","44670","40070"
"Leaver CS","2022","Declared non-disabled","Public Health England","North East (England)","Outside London","75","[c]","39620","36690"
"Leaver CS","2022","Declared non-disabled","Public Health England","North West (England)","Outside London","55","[c]","42730","39030"
"Leaver CS","2022","Declared non-disabled","Public Health England","South East (England)","Outside London","50","[c]","51090","45840"
"Leaver CS","2022","Declared non-disabled","Public Health England","South West (England)","Outside London","90","[c]","34150","23780"
"Leaver CS","2022","Declared non-disabled","Public Health England","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Public Health England","West Midlands (England)","Outside London","70","[c]","43770","37470"
"Leaver CS","2022","Declared non-disabled","Public Health England","Yorkshire and The Humber","Outside London","155","[c]","35220","29270"
"Leaver CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Registers of Scotland","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Revenue Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","North West (England)","Outside London","40","[c]","23250","21300"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","Outside London","35","[c]","28620","22000"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","Outside London","175","[c]","46720","39660"
"Leaver CS","2022","Declared non-disabled","Scottish Housing Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Prison Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","London","London","35","[c]","42010","40000"
"Leaver CS","2022","Declared non-disabled","Serious Fraud Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Social Security Scotland","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Standards and Testing Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Student Awards Agency for Scotland","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","South West (England)","Outside London","70","[c]","37840","39860"
"Leaver CS","2022","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","East of England","Outside London","[c]","[c]","[c]","[c]"
