"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Scotland","West Central Scotland","Outside London","40","[c]","34630","28210"
"Leaver CS","2022","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","[c]","30400","26640"
"Leaver CS","2022","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","145","[c]","29290","27570"
"Leaver CS","2022","Undeclared","South East (England)","Kent","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","60","[c]","28890","25770"
"Leaver CS","2022","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Devon","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Dorset and Somerset","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","35100","34940"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Unknown","45","[c]","30440","25740"
"Leaver CS","2022","Undeclared","Wales","East Wales","Outside London","105","[c]","30770","27570"
"Leaver CS","2022","Undeclared","Wales","West Wales and The Valleys","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","West Midlands","Outside London","55","[c]","30030","27570"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","85","[c]","28080","24900"
"Leaver CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","230","[c]","27830","24880"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","250","[c]","24670","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","145","[c]","33050","29670"
"Leaver CS","2022","Unknown","East of England","East Anglia","Outside London","230","[c]","36500","27570"
"Leaver CS","2022","Unknown","East of England","Essex","Outside London","120","[c]","30080","24880"
"Leaver CS","2022","Unknown","London","Inner London - East","London","650","[c]","45390","38200"
"Leaver CS","2022","Unknown","London","Inner London - West","London","1790","[c]","42070","35060"
"Leaver CS","2022","Unknown","London","Outer London - East and North East","London","110","[c]","27600","30130"
"Leaver CS","2022","Unknown","London","Outer London - South","London","175","[c]","32530","30130"
"Leaver CS","2022","Unknown","London","Outer London - West and North West","London","200","[c]","34810","31060"
"Leaver CS","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","455","[c]","31700","24880"
"Leaver CS","2022","Unknown","North East (England)","Tees Valley and Durham","Outside London","130","[c]","24760","22600"
"Leaver CS","2022","Unknown","North West (England)","Cheshire","Outside London","75","[c]","33940","30560"
"Leaver CS","2022","Unknown","North West (England)","Cumbria","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester","Outside London","395","[c]","32120","26780"
"Leaver CS","2022","Unknown","North West (England)","Lancashire","Outside London","210","[c]","26030","21260"
"Leaver CS","2022","Unknown","North West (England)","Merseyside","Outside London","270","[c]","30300","26130"
"Leaver CS","2022","Unknown","Northern Ireland","Northern Ireland","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Overseas","60","[c]","43060","41600"
"Leaver CS","2022","Unknown","Scotland","Eastern Scotland","Outside London","670","[c]","33720","30450"
"Leaver CS","2022","Unknown","Scotland","Highlands and Islands","Outside London","35","[c]","27310","25000"
"Leaver CS","2022","Unknown","Scotland","North Eastern Scotland","Outside London","60","[c]","29220","27230"
"Leaver CS","2022","Unknown","Scotland","Southern Scotland","Outside London","170","[c]","30910","27570"
"Leaver CS","2022","Unknown","Scotland","West Central Scotland","Outside London","355","[c]","32640","27230"
"Leaver CS","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","295","[c]","30670","26470"
"Leaver CS","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","320","[c]","26380","21720"
"Leaver CS","2022","Unknown","South East (England)","Kent","Outside London","145","[c]","30210","24880"
"Leaver CS","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","165","[c]","30770","25770"
"Leaver CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Devon","Outside London","125","[c]","28930","25500"
"Leaver CS","2022","Unknown","South West (England)","Dorset and Somerset","Outside London","90","[c]","31180","26740"
"Leaver CS","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","510","[c]","32850","28050"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","710","[c]","35270","31880"
"Leaver CS","2022","Unknown","Wales","East Wales","Outside London","385","[c]","30250","24030"
"Leaver CS","2022","Unknown","Wales","West Wales and The Valleys","Outside London","110","[c]","26130","25190"
"Leaver CS","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","85","[c]","24200","21170"
"Leaver CS","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","140","[c]","27930","22350"
"Leaver CS","2022","Unknown","West Midlands (England)","West Midlands","Outside London","405","[c]","33750","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","80","[c]","31970","26670"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","135","[c]","31490","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","600","[c]","31600","27570"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","55","[c]","28810","27570"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","East Anglia","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Inner London - East","London","155","[c]","40490","36650"
"Leaver Dept.","2022","Declared disabled","London","Inner London - West","London","465","[c]","44420","39600"
"Leaver Dept.","2022","Declared disabled","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Outer London - South","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Outer London - West and North West","London","60","[c]","36890","32330"
"Leaver Dept.","2022","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Outside London","60","[c]","29090","27570"
"Leaver Dept.","2022","Declared disabled","North East (England)","Tees Valley and Durham","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Greater Manchester","Outside London","90","[c]","30760","27660"
"Leaver Dept.","2022","Declared disabled","North West (England)","Lancashire","Outside London","35","[c]","33590","31990"
"Leaver Dept.","2022","Declared disabled","North West (England)","Merseyside","Outside London","70","[c]","30330","27570"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Eastern Scotland","Outside London","50","[c]","28280","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","West Central Scotland","Outside London","55","[c]","26300","27230"
"Leaver Dept.","2022","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Hampshire and Isle of Wight","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Kent","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Devon","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","135","[c]","34450","31950"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","40","[c]","33730","32000"
"Leaver Dept.","2022","Declared disabled","Wales","East Wales","Outside London","50","[c]","31690","27570"
"Leaver Dept.","2022","Declared disabled","Wales","West Wales and The Valleys","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","West Midlands","Outside London","90","[c]","30820","27570"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","West Yorkshire","Outside London","95","[c]","32080","30190"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","305","[c]","33480","28590"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","75","[c]","26430","24000"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Lincolnshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Outside London","55","[c]","37240","30910"
"Leaver Dept.","2022","Declared non-disabled","East of England","East Anglia","Outside London","295","[c]","36570","30460"
"Leaver Dept.","2022","Declared non-disabled","East of England","Essex","Outside London","80","[c]","33430","29290"
"Leaver Dept.","2022","Declared non-disabled","London","Inner London - East","London","1675","[c]","44720","40070"
"Leaver Dept.","2022","Declared non-disabled","London","Inner London - West","London","3190","[c]","46300","40680"
"Leaver Dept.","2022","Declared non-disabled","London","Outer London - East and North East","London","75","[c]","31120","31060"
"Leaver Dept.","2022","Declared non-disabled","London","Outer London - South","London","230","[c]","39340","35050"
"Leaver Dept.","2022","Declared non-disabled","London","Outer London - West and North West","London","825","[c]","37980","32330"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Outside London","510","[c]","31510","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Tees Valley and Durham","Outside London","145","[c]","31090","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire","Outside London","55","[c]","32600","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cumbria","Outside London","35","[c]","28470","26990"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester","Outside London","635","[c]","33130","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Lancashire","Outside London","165","[c]","33900","28590"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Merseyside","Outside London","460","[c]","28980","25450"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Eastern Scotland","Outside London","290","[c]","28670","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Highlands and Islands","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Southern Scotland","Outside London","105","[c]","36280","33930"
"Leaver Dept.","2022","Declared non-disabled","Scotland","West Central Scotland","Outside London","420","[c]","28540","27570"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","240","[c]","38630","35350"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Outside London","180","[c]","36860","30210"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Kent","Outside London","130","[c]","36870","30460"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Outside London","115","[c]","35510","29290"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Devon","Outside London","110","[c]","34520","29920"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Dorset and Somerset","Outside London","40","[c]","34780","31990"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1310","[c]","35390","30000"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","280","[c]","38150","33250"
"Leaver Dept.","2022","Declared non-disabled","Wales","East Wales","Outside London","340","[c]","34310","29910"
"Leaver Dept.","2022","Declared non-disabled","Wales","West Wales and The Valleys","Outside London","110","[c]","31750","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","75","[c]","28080","25730"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","105","[c]","30600","27570"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","West Midlands","Outside London","690","[c]","32790","27570"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Outside London","155","[c]","37540","33300"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Outside London","200","[c]","36910","33000"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Outside London","525","[c]","35670","30760"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Inner London - East","London","60","[c]","41860","40070"
"Leaver Dept.","2022","Undeclared","London","Inner London - West","London","255","[c]","42630","39990"
"Leaver Dept.","2022","Undeclared","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","[c]","29960","27570"
"Leaver Dept.","2022","Undeclared","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Greater Manchester","Outside London","35","[c]","31240","27570"
"Leaver Dept.","2022","Undeclared","North West (England)","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Merseyside","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","[c]","34930","33300"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","East Wales","Outside London","40","[c]","34690","30170"
"Leaver Dept.","2022","Undeclared","Wales","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","West Midlands","Outside London","35","[c]","28630","27570"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","100","[c]","38380","32000"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","East Anglia","Outside London","105","[c]","44310","36060"
"Leaver Dept.","2022","Unknown","East of England","Essex","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Inner London - East","London","550","[c]","49950","41950"
"Leaver Dept.","2022","Unknown","London","Inner London - West","London","2155","[c]","41410","34600"
"Leaver Dept.","2022","Unknown","London","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - South","London","75","[c]","31740","32000"
"Leaver Dept.","2022","Unknown","London","Outer London - West and North West","London","420","[c]","48410","41030"
"Leaver Dept.","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","170","[c]","35990","30130"
"Leaver Dept.","2022","Unknown","North East (England)","Tees Valley and Durham","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cheshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Greater Manchester","Outside London","230","[c]","33540","29360"
"Leaver Dept.","2022","Unknown","North West (England)","Lancashire","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Merseyside","Outside London","130","[c]","37380","30820"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Eastern Scotland","Outside London","120","[c]","33100","27570"
"Leaver Dept.","2022","Unknown","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Southern Scotland","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","Outside London","85","[c]","32690","28200"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","170","[c]","47840","42950"
"Leaver Dept.","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","50","[c]","37050","31320"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Devon","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","395","[c]","43740","39330"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","405","[c]","36880","32000"
"Leaver Dept.","2022","Unknown","Wales","East Wales","Outside London","140","[c]","34110","29540"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","Outside London","245","[c]","35850","28710"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","35","[c]","45860","40570"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","45","[c]","37950","36500"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","485","[c]","38310","30870"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","205","[c]","26670","26130"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","105","[c]","25920","23140"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Lincolnshire","Outside London","45","[c]","26340","26010"
"New entrant CS","2022","Declared disabled","East of England","Bedfordshire and Hertfordshire","Outside London","70","[c]","28540","28140"
"New entrant CS","2022","Declared disabled","East of England","East Anglia","Outside London","155","[c]","26050","24690"
"New entrant CS","2022","Declared disabled","East of England","Essex","Outside London","55","[c]","27430","25600"
"New entrant CS","2022","Declared disabled","London","Inner London - East","London","240","[c]","34540","31060"
"New entrant CS","2022","Declared disabled","London","Inner London - West","London","525","[c]","36200","32790"
"New entrant CS","2022","Declared disabled","London","Outer London - East and North East","London","65","[c]","30030","30200"
"New entrant CS","2022","Declared disabled","London","Outer London - South","London","80","[c]","35220","31060"
"New entrant CS","2022","Declared disabled","London","Outer London - West and North West","London","90","[c]","31260","31060"
"New entrant CS","2022","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Outside London","220","[c]","25720","22170"
"New entrant CS","2022","Declared disabled","North East (England)","Tees Valley and Durham","Outside London","85","[c]","28750","27330"
"New entrant CS","2022","Declared disabled","North West (England)","Cheshire","Outside London","50","[c]","29360","27340"
"New entrant CS","2022","Declared disabled","North West (England)","Cumbria","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Greater Manchester","Outside London","220","[c]","29040","26590"
"New entrant CS","2022","Declared disabled","North West (England)","Lancashire","Outside London","160","[c]","24970","21260"
"New entrant CS","2022","Declared disabled","North West (England)","Merseyside","Outside London","235","[c]","26710","24880"
"New entrant CS","2022","Declared disabled","Northern Ireland","Northern Ireland","Outside London","30","[c]","32650","30350"
"New entrant CS","2022","Declared disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Eastern Scotland","Outside London","210","[c]","27190","26590"
"New entrant CS","2022","Declared disabled","Scotland","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","North Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Southern Scotland","Outside London","40","[c]","24990","27230"
"New entrant CS","2022","Declared disabled","Scotland","West Central Scotland","Outside London","220","[c]","27560","25730"
