"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","North East (England)","Sunderland","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","Tyneside","Female","175","[c]","22970","21260"
"Leaver CS","2022","20-29","North East (England)","Tyneside","Male","160","[c]","23670","21260"
"Leaver CS","2022","20-29","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Blackpool","Female","35","[c]","21750","21260"
"Leaver CS","2022","20-29","North West (England)","Blackpool","Male","60","[c]","22940","21260"
"Leaver CS","2022","20-29","North West (England)","Cheshire East","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Cheshire East","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Cheshire West and Chester","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Chorley and West Lancashire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Chorley and West Lancashire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","East Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","East Merseyside","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester North East","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester North West","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester North West","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester South East","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester South East","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester South West","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Greater Manchester South West","Male","85","[c]","31800","26340"
"Leaver CS","2022","20-29","North West (England)","Lancaster and Wyre","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Lancaster and Wyre","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Liverpool","Female","80","[c]","23670","22200"
"Leaver CS","2022","20-29","North West (England)","Liverpool","Male","60","[c]","23280","21680"
"Leaver CS","2022","20-29","North West (England)","Manchester","Female","90","[c]","24420","23390"
"Leaver CS","2022","20-29","North West (England)","Manchester","Male","80","[c]","27740","25970"
"Leaver CS","2022","20-29","North West (England)","Mid Lancashire","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Mid Lancashire","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Sefton","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Sefton","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Warrington","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Warrington","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","West Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Wirral","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Wirral","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Belfast","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Belfast","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Aberdeen City and Aberdeenshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Aberdeen City and Aberdeenshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Angus and Dundee City","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Angus and Dundee City","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","City of Edinburgh","Female","125","[c]","28230","27230"
"Leaver CS","2022","20-29","Scotland","City of Edinburgh","Male","95","[c]","25870","24400"
"Leaver CS","2022","20-29","Scotland","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Falkirk","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Falkirk","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Glasgow City","Female","85","[c]","24940","23700"
"Leaver CS","2022","20-29","Scotland","Glasgow City","Male","75","[c]","26430","24880"
"Leaver CS","2022","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","North Lanarkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","North Lanarkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","South Lanarkshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","South Lanarkshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","West Lothian","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","West Lothian","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Berkshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Berkshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Brighton and Hove","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Brighton and Hove","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Buckinghamshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Buckinghamshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Central Hampshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Central Hampshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","East Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","East Kent","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","East Surrey","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","East Surrey","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","East Sussex CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","East Sussex CC","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Kent Thames Gateway","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Kent Thames Gateway","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Medway","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Medway","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Mid Kent","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Mid Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Milton Keynes","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Milton Keynes","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","North Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","North Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Oxfordshire CC","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Oxfordshire CC","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Portsmouth","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Portsmouth","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","South Hampshire","Female","40","[c]","23560","23050"
"Leaver CS","2022","20-29","South East (England)","South Hampshire","Male","40","[c]","24730","23630"
"Leaver CS","2022","20-29","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Southampton","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Southampton","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Surrey","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Surrey","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Sussex (North East)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Sussex (North East)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Sussex (South West)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","115","[c]","25000","24580"
"Leaver CS","2022","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","195","[c]","26590","26350"
"Leaver CS","2022","20-29","South West (England)","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Bristol, City of","Female","105","[c]","23020","21260"
"Leaver CS","2022","20-29","South West (England)","Bristol, City of","Male","65","[c]","23720","21300"
"Leaver CS","2022","20-29","South West (England)","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Devon CC","Female","60","[c]","22570","21260"
"Leaver CS","2022","20-29","South West (England)","Devon CC","Male","60","[c]","23270","21130"
"Leaver CS","2022","20-29","South West (England)","Dorset","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Dorset","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Gloucestershire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Gloucestershire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Plymouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Plymouth","Male","35","[c]","25340","22600"
"Leaver CS","2022","20-29","South West (England)","Somerset CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Somerset CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Wiltshire","Female","100","[c]","24180","23390"
"Leaver CS","2022","20-29","South West (England)","Wiltshire","Male","125","[c]","25240","25050"
"Leaver CS","2022","20-29","Unknown","Unknown","Female","165","[c]","22740","21590"
"Leaver CS","2022","20-29","Unknown","Unknown","Male","140","[c]","26960","23870"
"Leaver CS","2022","20-29","Wales","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Cardiff and Vale of Glamorgan","Female","95","[c]","23220","21300"
"Leaver CS","2022","20-29","Wales","Cardiff and Vale of Glamorgan","Male","95","[c]","26940","25490"
"Leaver CS","2022","20-29","Wales","Central Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Conwy and Denbighshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Flintshire and Wrexham","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Flintshire and Wrexham","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Gwent Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Gwynedd","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Gwynedd","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Monmouthshire and Newport","Female","55","[c]","23890","20970"
"Leaver CS","2022","20-29","Wales","Monmouthshire and Newport","Male","85","[c]","25240","23630"
"Leaver CS","2022","20-29","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","South West Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Swansea","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Swansea","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Birmingham","Female","165","[c]","25210","23850"
"Leaver CS","2022","20-29","West Midlands (England)","Birmingham","Male","105","[c]","25470","22570"
"Leaver CS","2022","20-29","West Midlands (England)","Coventry","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Coventry","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Dudley","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Dudley","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Herefordshire, County of","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Shropshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Shropshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Solihull","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Staffordshire CC","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Staffordshire CC","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Stoke-on-Trent","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Telford and Wrekin","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Telford and Wrekin","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Walsall","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Warwickshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Warwickshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Wolverhampton","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Worcestershire CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Worcestershire CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Bradford","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Bradford","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Calderdale and Kirklees","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","East Riding of Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","East Riding of Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Leeds","Female","200","[c]","23780","21260"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Leeds","Male","165","[c]","24920","21760"
"Leaver CS","2022","20-29","Yorkshire and The Humber","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","North Yorkshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Sheffield","Female","55","[c]","23990","21430"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Sheffield","Male","45","[c]","25200","21680"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Wakefield","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Wakefield","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","York","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","York","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Derby","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Derby","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","East Derbyshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Leicester","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Leicester","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Lincolnshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Lincolnshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","North Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Nottingham","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Nottingham","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","South and West Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","South Nottinghamshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","West Northamptonshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","West Northamptonshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Bedford","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Bedford","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Breckland and South Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Breckland and South Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Cambridgeshire CC","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Cambridgeshire CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Central Bedfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Heart of Essex","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Heart of Essex","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Hertfordshire CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Hertfordshire CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Luton","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Luton","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","North and West Norfolk","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","North and West Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Norwich and East Norfolk","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Norwich and East Norfolk","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Peterborough","Female","5","[c]","[c]","[c]"
