"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Shropshire and Staffordshire","Telford and Wrekin","Outside London","Unknown","405","370","35210","27570"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","2195","1970","27940","27570"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","LGBO","130","125","28760","27570"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","245","225","28920","27570"
"In post","2022","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","Unknown","550","485","26390","25700"
"In post","2022","South Yorkshire","Sheffield","Outside London","Heterosexual / straight","5390","4970","34100","30320"
"In post","2022","South Yorkshire","Sheffield","Outside London","LGBO","330","320","33820","30820"
"In post","2022","South Yorkshire","Sheffield","Outside London","Undeclared","595","555","33170","30450"
"In post","2022","South Yorkshire","Sheffield","Outside London","Unknown","1040","965","34550","28430"
"In post","2022","Southern Scotland","Dumfries and Galloway","Outside London","Heterosexual / straight","280","260","30710","27570"
"In post","2022","Southern Scotland","Dumfries and Galloway","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Southern Scotland","Dumfries and Galloway","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Southern Scotland","Dumfries and Galloway","Outside London","Unknown","240","220","29880","27360"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","770","710","27440","27230"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","75","65","28490","27570"
"In post","2022","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","170","150","25770","23780"
"In post","2022","Southern Scotland","Scottish Borders","Outside London","Heterosexual / straight","280","260","31440","27570"
"In post","2022","Southern Scotland","Scottish Borders","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Southern Scotland","Scottish Borders","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Southern Scotland","Scottish Borders","Outside London","Unknown","220","205","29410","25930"
"In post","2022","Southern Scotland","South Ayrshire","Outside London","Heterosexual / straight","200","185","28320","27570"
"In post","2022","Southern Scotland","South Ayrshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Southern Scotland","South Ayrshire","Outside London","Undeclared","30","30","28840","27570"
"In post","2022","Southern Scotland","South Ayrshire","Outside London","Unknown","80","75","29690","27570"
"In post","2022","Southern Scotland","South Lanarkshire","Outside London","Heterosexual / straight","2170","1965","32760","27570"
"In post","2022","Southern Scotland","South Lanarkshire","Outside London","LGBO","115","110","31110","26820"
"In post","2022","Southern Scotland","South Lanarkshire","Outside London","Undeclared","165","145","31540","27570"
"In post","2022","Southern Scotland","South Lanarkshire","Outside London","Unknown","1350","1220","28540","23780"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Heterosexual / straight","450","410","33650","27570"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","LGBO","100","95","31950","27570"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Undeclared","70","65","29940","27570"
"In post","2022","Surrey, East and West Sussex","Brighton and Hove","Outside London","Unknown","110","95","31420","27570"
"In post","2022","Surrey, East and West Sussex","East Surrey","Outside London","Heterosexual / straight","715","680","34010","32950"
"In post","2022","Surrey, East and West Sussex","East Surrey","Outside London","LGBO","65","65","33770","33840"
"In post","2022","Surrey, East and West Sussex","East Surrey","Outside London","Undeclared","95","85","35290","34340"
"In post","2022","Surrey, East and West Sussex","East Surrey","Outside London","Unknown","185","175","31700","31020"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Heterosexual / straight","1400","1265","27700","27570"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","LGBO","110","105","26600","26730"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Undeclared","205","180","29290","27570"
"In post","2022","Surrey, East and West Sussex","East Sussex CC","Outside London","Unknown","310","270","26390","26140"
"In post","2022","Surrey, East and West Sussex","West Surrey","Outside London","Heterosexual / straight","1625","1535","33560","29920"
"In post","2022","Surrey, East and West Sussex","West Surrey","Outside London","LGBO","115","115","31050","29200"
"In post","2022","Surrey, East and West Sussex","West Surrey","Outside London","Undeclared","230","220","36610","32620"
"In post","2022","Surrey, East and West Sussex","West Surrey","Outside London","Unknown","310","280","34070","29520"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Heterosexual / straight","885","795","31180","27570"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","LGBO","45","40","31960","27570"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Undeclared","180","160","30830","28350"
"In post","2022","Surrey, East and West Sussex","West Sussex (North East)","Outside London","Unknown","185","170","30560","27250"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Heterosexual / straight","840","770","32440","27570"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","LGBO","65","60","30190","27570"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Undeclared","130","115","32510","28800"
"In post","2022","Surrey, East and West Sussex","West Sussex (South West)","Outside London","Unknown","340","305","30770","27570"
"In post","2022","Tees Valley and Durham","Darlington","Outside London","Heterosexual / straight","1010","965","36900","32980"
"In post","2022","Tees Valley and Durham","Darlington","Outside London","LGBO","65","65","35980","34550"
"In post","2022","Tees Valley and Durham","Darlington","Outside London","Undeclared","100","90","38120","36500"
"In post","2022","Tees Valley and Durham","Darlington","Outside London","Unknown","140","130","35940","30200"
"In post","2022","Tees Valley and Durham","Durham","Outside London","Heterosexual / straight","3945","3560","28160","26120"
"In post","2022","Tees Valley and Durham","Durham","Outside London","LGBO","200","190","28290","25700"
"In post","2022","Tees Valley and Durham","Durham","Outside London","Undeclared","405","355","28420","26940"
"In post","2022","Tees Valley and Durham","Durham","Outside London","Unknown","1170","1060","26720","24730"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","1200","1110","27900","27570"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","LGBO","70","65","26920","27570"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","120","110","29870","27570"
"In post","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","Unknown","275","240","26850","27570"
"In post","2022","Tees Valley and Durham","South Teesside","Outside London","Heterosexual / straight","815","740","27370","26120"
"In post","2022","Tees Valley and Durham","South Teesside","Outside London","LGBO","35","35","26270","24960"
"In post","2022","Tees Valley and Durham","South Teesside","Outside London","Undeclared","115","105","26560","27370"
"In post","2022","Tees Valley and Durham","South Teesside","Outside London","Unknown","190","170","26420","24880"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","865","820","34210","30650"
"In post","2022","Unknown","Unknown","Unknown","LGBO","70","70","34170","30130"
"In post","2022","Unknown","Unknown","Unknown","Undeclared","120","110","33580","29290"
"In post","2022","Unknown","Unknown","Unknown","Unknown","2255","2230","36800","32700"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","1620","1540","31380","27570"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","55","55","29610","27070"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","165","155","33060","31160"
"In post","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","600","570","29650","27230"
"In post","2022","West Central Scotland","Glasgow City","Outside London","Heterosexual / straight","8525","8020","33720","28990"
"In post","2022","West Central Scotland","Glasgow City","Outside London","LGBO","685","670","31910","27570"
"In post","2022","West Central Scotland","Glasgow City","Outside London","Undeclared","895","825","31990","27570"
"In post","2022","West Central Scotland","Glasgow City","Outside London","Unknown","3405","3190","32220","27570"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","675","615","31770","27570"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","30","30","29230","27570"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Undeclared","100","90","29530","27370"
"In post","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","300","265","29140","27570"
"In post","2022","West Central Scotland","North Lanarkshire","Outside London","Heterosexual / straight","1690","1490","28140","26820"
"In post","2022","West Central Scotland","North Lanarkshire","Outside London","LGBO","75","70","27030","26820"
"In post","2022","West Central Scotland","North Lanarkshire","Outside London","Undeclared","205","175","25740","22080"
"In post","2022","West Central Scotland","North Lanarkshire","Outside London","Unknown","825","735","26940","23330"
"In post","2022","West Midlands","Birmingham","Outside London","Heterosexual / straight","8525","8015","32210","27570"
"In post","2022","West Midlands","Birmingham","Outside London","LGBO","455","440","32100","27570"
"In post","2022","West Midlands","Birmingham","Outside London","Undeclared","970","890","31940","27570"
"In post","2022","West Midlands","Birmingham","Outside London","Unknown","3090","2865","30100","26820"
"In post","2022","West Midlands","Coventry","Outside London","Heterosexual / straight","1730","1650","37170","33730"
"In post","2022","West Midlands","Coventry","Outside London","LGBO","90","90","36030","31200"
"In post","2022","West Midlands","Coventry","Outside London","Undeclared","175","165","35630","33840"
"In post","2022","West Midlands","Coventry","Outside London","Unknown","560","520","37050","33840"
"In post","2022","West Midlands","Dudley","Outside London","Heterosexual / straight","730","640","26110","27570"
"In post","2022","West Midlands","Dudley","Outside London","LGBO","35","30","24890","22220"
"In post","2022","West Midlands","Dudley","Outside London","Undeclared","100","85","25120","21260"
"In post","2022","West Midlands","Dudley","Outside London","Unknown","240","205","24940","26120"
"In post","2022","West Midlands","Sandwell","Outside London","Heterosexual / straight","330","300","28200","27570"
"In post","2022","West Midlands","Sandwell","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","West Midlands","Sandwell","Outside London","Undeclared","40","35","28470","27570"
"In post","2022","West Midlands","Sandwell","Outside London","Unknown","110","100","26810","27570"
"In post","2022","West Midlands","Solihull","Outside London","Heterosexual / straight","795","740","28750","27370"
"In post","2022","West Midlands","Solihull","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","West Midlands","Solihull","Outside London","Undeclared","90","80","29900","27570"
"In post","2022","West Midlands","Solihull","Outside London","Unknown","140","130","29380","24880"
"In post","2022","West Midlands","Walsall","Outside London","Heterosexual / straight","435","385","26390","27570"
"In post","2022","West Midlands","Walsall","Outside London","LGBO","25","20","[c]","[c]"
"In post","2022","West Midlands","Walsall","Outside London","Undeclared","45","40","25610","27570"
"In post","2022","West Midlands","Walsall","Outside London","Unknown","160","130","24720","23320"
"In post","2022","West Midlands","Wolverhampton","Outside London","Heterosexual / straight","775","700","28020","27570"
"In post","2022","West Midlands","Wolverhampton","Outside London","LGBO","50","50","30380","27570"
"In post","2022","West Midlands","Wolverhampton","Outside London","Undeclared","85","75","27230","27570"
"In post","2022","West Midlands","Wolverhampton","Outside London","Unknown","240","210","26660","26390"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","575","520","28190","27570"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","Undeclared","40","30","28910","27570"
"In post","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","Unknown","140","120","26530","27570"
"In post","2022","West Wales and The Valleys","Central Valleys","Outside London","Heterosexual / straight","1920","1795","32580","27570"
"In post","2022","West Wales and The Valleys","Central Valleys","Outside London","LGBO","120","115","30700","27570"
"In post","2022","West Wales and The Valleys","Central Valleys","Outside London","Undeclared","220","205","32750","27570"
"In post","2022","West Wales and The Valleys","Central Valleys","Outside London","Unknown","425","385","29100","27570"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","Outside London","Heterosexual / straight","585","550","35380","29430"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","Outside London","Undeclared","70","65","39940","38160"
"In post","2022","West Wales and The Valleys","Conwy and Denbighshire","Outside London","Unknown","60","50","29220","27570"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Outside London","Heterosexual / straight","745","680","30500","27570"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Outside London","LGBO","50","50","29550","27570"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Outside London","Undeclared","80","75","30180","27570"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Outside London","Unknown","140","125","25620","26120"
"In post","2022","West Wales and The Valleys","Gwynedd","Outside London","Heterosexual / straight","530","490","27030","24630"
"In post","2022","West Wales and The Valleys","Gwynedd","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","Outside London","Undeclared","80","75","25910","22080"
"In post","2022","West Wales and The Valleys","Gwynedd","Outside London","Unknown","150","130","23650","21260"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Outside London","Heterosexual / straight","195","180","28910","27370"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Outside London","Undeclared","40","40","29870","27570"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","West Wales and The Valleys","South West Wales","Outside London","Heterosexual / straight","1205","1125","31630","27570"
"In post","2022","West Wales and The Valleys","South West Wales","Outside London","LGBO","55","50","32050","27570"
"In post","2022","West Wales and The Valleys","South West Wales","Outside London","Undeclared","170","155","32420","29430"
"In post","2022","West Wales and The Valleys","South West Wales","Outside London","Unknown","175","150","27390","26420"
"In post","2022","West Wales and The Valleys","Swansea","Outside London","Heterosexual / straight","5910","5370","28500","24800"
"In post","2022","West Wales and The Valleys","Swansea","Outside London","LGBO","275","265","26520","21840"
"In post","2022","West Wales and The Valleys","Swansea","Outside London","Undeclared","1605","1345","26510","21840"
"In post","2022","West Wales and The Valleys","Swansea","Outside London","Unknown","1405","1270","26580","21840"
"In post","2022","West Yorkshire","Bradford","Outside London","Heterosexual / straight","1680","1500","26750","25860"
"In post","2022","West Yorkshire","Bradford","Outside London","LGBO","90","85","25550","23050"
"In post","2022","West Yorkshire","Bradford","Outside London","Undeclared","195","170","26130","22080"
"In post","2022","West Yorkshire","Bradford","Outside London","Unknown","800","685","24610","21680"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Outside London","Heterosexual / straight","745","675","28600","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Outside London","LGBO","40","35","28890","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Outside London","Undeclared","105","90","27520","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Outside London","Unknown","180","160","27650","27570"
"In post","2022","West Yorkshire","Leeds","Outside London","Heterosexual / straight","8535","8050","35100","31420"
"In post","2022","West Yorkshire","Leeds","Outside London","LGBO","620","605","34450","31000"
"In post","2022","West Yorkshire","Leeds","Outside London","Undeclared","1095","1030","35840","32000"
"In post","2022","West Yorkshire","Leeds","Outside London","Unknown","3255","3095","33000","27570"
"In post","2022","West Yorkshire","Wakefield","Outside London","Heterosexual / straight","1260","1165","31350","28200"
"In post","2022","West Yorkshire","Wakefield","Outside London","LGBO","95","95","29240","27570"
"In post","2022","West Yorkshire","Wakefield","Outside London","Undeclared","160","140","31570","31650"
"In post","2022","West Yorkshire","Wakefield","Outside London","Unknown","290","265","29210","27570"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","Outside London","Heterosexual / straight","105","[c]","31390","27570"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Bedford","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","Heterosexual / straight","35","[c]","28670","26780"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","Heterosexual / straight","220","[c]","33630","29290"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","Unknown","55","[c]","35100","29290"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","Outside London","Heterosexual / straight","50","[c]","25650","26490"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Luton","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","Heterosexual / straight","185","[c]","31960","29290"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","Unknown","90","[c]","32680","27680"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","Heterosexual / straight","145","[c]","32020","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","Heterosexual / straight","185","[c]","34320","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","Heterosexual / straight","330","[c]","26560","21530"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","Undeclared","50","[c]","27660","21920"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","Unknown","100","[c]","29350","22650"
"Leaver CS","2022","Cheshire","Cheshire East","Outside London","Heterosexual / straight","80","[c]","27140","26520"
"Leaver CS","2022","Cheshire","Cheshire East","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire East","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","Outside London","Heterosexual / straight","35","[c]","25040","21260"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","Outside London","Heterosexual / straight","115","[c]","36710","32130"
"Leaver CS","2022","Cheshire","Warrington","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Warrington","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","125","[c]","26920","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","Unknown","35","[c]","25860","21550"
"Leaver CS","2022","Cumbria","East Cumbria","Outside London","Heterosexual / straight","60","[c]","29460","22410"
"Leaver CS","2022","Cumbria","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","East Cumbria","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","East Cumbria","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","West Cumbria","Outside London","Heterosexual / straight","75","[c]","31880","27570"
"Leaver CS","2022","Cumbria","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","West Cumbria","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Derby","Outside London","Heterosexual / straight","80","[c]","26110","21260"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Derby","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Derby","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","Heterosexual / straight","35","[c]","29430","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","Heterosexual / straight","70","[c]","29780","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Nottingham","Outside London","Heterosexual / straight","235","[c]","29430","26020"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Nottingham","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Nottingham","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Nottingham","Outside London","Unknown","275","[c]","27280","24250"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","Heterosexual / straight","90","[c]","33880","28210"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","Heterosexual / straight","70","[c]","29280","25790"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Devon CC","Outside London","Heterosexual / straight","305","[c]","30100","27290"
"Leaver CS","2022","Devon","Devon CC","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Devon CC","Outside London","Undeclared","65","[c]","31680","28660"
"Leaver CS","2022","Devon","Devon CC","Outside London","Unknown","90","[c]","26430","21260"
"Leaver CS","2022","Devon","Plymouth","Outside London","Heterosexual / straight","150","[c]","31040","26670"
"Leaver CS","2022","Devon","Plymouth","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Plymouth","Outside London","Undeclared","35","[c]","29740","27130"
"Leaver CS","2022","Devon","Plymouth","Outside London","Unknown","55","[c]","30710","27130"
"Leaver CS","2022","Devon","Torbay","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Torbay","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Torbay","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","55","[c]","26670","27260"
"Leaver CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Dorset","Outside London","Heterosexual / straight","155","[c]","30520","27130"
"Leaver CS","2022","Dorset and Somerset","Dorset","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Dorset","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Dorset","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Somerset CC","Outside London","Heterosexual / straight","145","[c]","29520","27570"
