"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Unknown","55","55","46280","41750"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Unknown","70","65","45940","37980"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Unknown","45","45","45380","41750"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Heterosexual / straight","70","70","36870","30040"
"In post","2022","Unknown","Scottish Government","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Undeclared","15","10","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Unknown","7230","6835","32720","30330"
"In post","2022","Unknown","The National Archives","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","Unknown","100","100","34360","30340"
"In post","2022","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Heterosexual / straight","50","45","32040","30210"
"In post","2022","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Unknown","895","800","31700","30210"
"In post","2022","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Unknown","200","190","40660","33190"
"In post","2022","White","Attorney General's Departments","Heterosexual / straight","5360","5025","44790","48080"
"In post","2022","White","Attorney General's Departments","LGBO","395","385","44170","41650"
"In post","2022","White","Attorney General's Departments","Undeclared","220","205","45950","50500"
"In post","2022","White","Attorney General's Departments","Unknown","900","800","48050","53350"
"In post","2022","White","Cabinet Office","Heterosexual / straight","4405","4280","47680","40600"
"In post","2022","White","Cabinet Office","LGBO","485","480","44190","40600"
"In post","2022","White","Cabinet Office","Undeclared","305","295","48450","49680"
"In post","2022","White","Cabinet Office","Unknown","140","140","52680","51100"
"In post","2022","White","Chancellor's other departments","Heterosexual / straight","230","220","63580","56480"
"In post","2022","White","Chancellor's other departments","LGBO","10","10","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Undeclared","35","35","66180","54100"
"In post","2022","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","Heterosexual / straight","225","215","34320","29160"
"In post","2022","White","Charity Commission","LGBO","20","20","[c]","[c]"
"In post","2022","White","Charity Commission","Undeclared","10","10","[c]","[c]"
"In post","2022","White","Charity Commission","Unknown","65","60","33090","29540"
"In post","2022","White","Competition and Markets Authority","Heterosexual / straight","500","475","65460","60000"
"In post","2022","White","Competition and Markets Authority","LGBO","50","50","58990","54970"
"In post","2022","White","Competition and Markets Authority","Undeclared","30","30","63930","60360"
"In post","2022","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","7940","7585","42990","40050"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","LGBO","750","735","41700","39750"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Undeclared","610","580","42600","40050"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","405","360","34890","29850"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Heterosexual / straight","1145","1120","48860","51730"
"In post","2022","White","Department for Digital, Culture, Media and Sport","LGBO","195","190","46180","51730"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Undeclared","80","80","42620","34570"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Unknown","20","20","[c]","[c]"
"In post","2022","White","Department for Education","Heterosexual / straight","4975","4770","44440","40300"
"In post","2022","White","Department for Education","LGBO","460","450","42900","36960"
"In post","2022","White","Department for Education","Undeclared","325","315","44380","40300"
"In post","2022","White","Department for Education","Unknown","310","295","47810","49860"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Heterosexual / straight","7255","6895","36940","33120"
"In post","2022","White","Department for Environment, Food and Rural Affairs","LGBO","615","600","36310","32560"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Undeclared","570","540","36340","33560"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Unknown","730","670","32080","29270"
"In post","2022","White","Department for International Trade","Heterosexual / straight","1215","1195","48910","51710"
"In post","2022","White","Department for International Trade","LGBO","170","170","45960","41750"
"In post","2022","White","Department for International Trade","Undeclared","75","75","47760","51710"
"In post","2022","White","Department for International Trade","Unknown","35","35","44810","38820"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Heterosexual / straight","2315","2220","47020","47660"
"In post","2022","White","Department for Levelling Up, Housing and Communities","LGBO","275","270","44480","40550"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Undeclared","120","115","45620","43360"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","125","110","36880","32780"
"In post","2022","White","Department for Transport","Heterosexual / straight","8950","8350","33960","27830"
"In post","2022","White","Department for Transport","LGBO","565","545","35520","30540"
"In post","2022","White","Department for Transport","Undeclared","1965","1665","28450","26130"
"In post","2022","White","Department for Transport","Unknown","260","230","29300","26780"
"In post","2022","White","Department for Work and Pensions","Heterosexual / straight","51795","46555","28730","27570"
"In post","2022","White","Department for Work and Pensions","LGBO","3530","3380","28340","27570"
"In post","2022","White","Department for Work and Pensions","Undeclared","4885","4310","27590","27570"
"In post","2022","White","Department for Work and Pensions","Unknown","9185","7735","26840","27570"
"In post","2022","White","Department of Health and Social Care","Heterosexual / straight","4840","4550","45450","40650"
"In post","2022","White","Department of Health and Social Care","LGBO","505","490","42520","37480"
"In post","2022","White","Department of Health and Social Care","Undeclared","635","590","46480","40560"
"In post","2022","White","Department of Health and Social Care","Unknown","645","605","51630","46000"
"In post","2022","White","Estyn","Heterosexual / straight","95","90","59190","75480"
"In post","2022","White","Estyn","LGBO","5","5","[c]","[c]"
"In post","2022","White","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","Unknown","10","10","[c]","[c]"
"In post","2022","White","Food Standards Agency","Heterosexual / straight","830","805","38590","37350"
"In post","2022","White","Food Standards Agency","LGBO","50","50","39990","37350"
"In post","2022","White","Food Standards Agency","Undeclared","100","100","37990","36000"
"In post","2022","White","Food Standards Agency","Unknown","180","170","33020","28590"
"In post","2022","White","Foreign, Commonwealth and Development Office","Heterosexual / straight","4690","4565","48860","45310"
"In post","2022","White","Foreign, Commonwealth and Development Office","LGBO","340","335","48110","45780"
"In post","2022","White","Foreign, Commonwealth and Development Office","Undeclared","345","340","49860","48850"
"In post","2022","White","Foreign, Commonwealth and Development Office","Unknown","310","300","49140","45240"
"In post","2022","White","HM Land Registry","Heterosexual / straight","3625","3285","32280","27130"
"In post","2022","White","HM Land Registry","LGBO","155","150","29580","27130"
"In post","2022","White","HM Land Registry","Undeclared","430","375","32500","27130"
"In post","2022","White","HM Land Registry","Unknown","765","675","29750","27130"
"In post","2022","White","HM Revenue and Customs","Heterosexual / straight","33990","31530","35010","33080"
"In post","2022","White","HM Revenue and Customs","LGBO","2485","2410","33970","33080"
"In post","2022","White","HM Revenue and Customs","Undeclared","2460","2240","34380","33080"
"In post","2022","White","HM Revenue and Customs","Unknown","5230","4555","30930","26820"
"In post","2022","White","HM Treasury","Heterosexual / straight","1625","1575","49390","52500"
"In post","2022","White","HM Treasury","LGBO","175","170","46520","49140"
"In post","2022","White","HM Treasury","Undeclared","140","140","45300","39980"
"In post","2022","White","HM Treasury","Unknown","105","105","59720","53680"
"In post","2022","White","Home Office","Heterosexual / straight","20180","18805","32570","27370"
"In post","2022","White","Home Office","LGBO","1045","1015","33720","28670"
"In post","2022","White","Home Office","Undeclared","1755","1615","33430","28350"
"In post","2022","White","Home Office","Unknown","170","160","30230","25310"
"In post","2022","White","Ministry of Defence","Heterosexual / straight","37140","35850","34090","32580"
"In post","2022","White","Ministry of Defence","LGBO","1305","1280","33380","31390"
"In post","2022","White","Ministry of Defence","Undeclared","3150","3015","34640","33000"
"In post","2022","White","Ministry of Defence","Unknown","3650","3480","39380","38070"
"In post","2022","White","Ministry of Justice","Heterosexual / straight","50075","46890","30690","27700"
"In post","2022","White","Ministry of Justice","LGBO","3765","3675","30880","28000"
"In post","2022","White","Ministry of Justice","Undeclared","4150","3830","31600","29880"
"In post","2022","White","Ministry of Justice","Unknown","3585","3145","31120","31650"
"In post","2022","White","National Crime Agency","Heterosexual / straight","3755","3660","41040","38190"
"In post","2022","White","National Crime Agency","LGBO","205","205","38060","36410"
"In post","2022","White","National Crime Agency","Undeclared","145","140","41210","39830"
"In post","2022","White","National Crime Agency","Unknown","140","135","43210","43450"
"In post","2022","White","Northern Ireland Office","Heterosexual / straight","95","95","46330","41750"
"In post","2022","White","Northern Ireland Office","LGBO","5","5","[c]","[c]"
"In post","2022","White","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland Office","Unknown","10","5","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","1305","1260","52260","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","LGBO","115","115","49690","42660"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Undeclared","75","70","47150","42850"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Unknown","65","60","42830","39850"
"In post","2022","White","Office of Gas and Electricity Markets","Heterosexual / straight","500","490","42780","35900"
"In post","2022","White","Office of Gas and Electricity Markets","LGBO","80","80","35620","30950"
"In post","2022","White","Office of Gas and Electricity Markets","Undeclared","40","40","44840","40830"
"In post","2022","White","Office of Gas and Electricity Markets","Unknown","315","310","48430","44520"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Heterosexual / straight","155","150","46310","42000"
"In post","2022","White","Office of Qualifications and Examinations Regulation","LGBO","5","5","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Undeclared","20","15","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","Unknown","50","45","50860","46660"
"In post","2022","White","Office of Rail and Road","Heterosexual / straight","165","160","54130","54890"
"In post","2022","White","Office of Rail and Road","LGBO","20","20","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Undeclared","20","20","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Unknown","45","40","67010","62560"
"In post","2022","White","Office of the Secretary of State for Scotland","Heterosexual / straight","50","45","52580","53480"
"In post","2022","White","Office of the Secretary of State for Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Heterosexual / straight","13055","12470","39720","35000"
"In post","2022","White","Scottish Government","LGBO","1055","1035","36370","31540"
"In post","2022","White","Scottish Government","Undeclared","570","550","39820","36130"
"In post","2022","White","Scottish Government","Unknown","2045","1905","38050","33070"
"In post","2022","White","The National Archives","Heterosexual / straight","185","180","38250","34260"
"In post","2022","White","The National Archives","LGBO","30","30","31060","30250"
"In post","2022","White","The National Archives","Undeclared","50","45","35700","30420"
"In post","2022","White","The National Archives","Unknown","100","95","36010","34770"
"In post","2022","White","UK Export Finance","Heterosexual / straight","265","260","55460","52500"
"In post","2022","White","UK Export Finance","LGBO","15","15","[c]","[c]"
"In post","2022","White","UK Export Finance","Undeclared","15","15","[c]","[c]"
"In post","2022","White","UK Export Finance","Unknown","15","15","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Heterosexual / straight","3585","3195","34160","30710"
"In post","2022","White","UK Statistics Authority","LGBO","270","255","34430","30760"
"In post","2022","White","UK Statistics Authority","Undeclared","175","160","32750","30710"
"In post","2022","White","UK Statistics Authority","Unknown","440","395","35700","32260"
"In post","2022","White","UK Supreme Court","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","White","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Heterosexual / straight","120","115","59690","55000"
"In post","2022","White","Water Services Regulation Authority","LGBO","10","10","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Undeclared","15","15","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Unknown","50","45","57220","51630"
"In post","2022","White","Welsh Government","Heterosexual / straight","4630","4365","41830","38160"
"In post","2022","White","Welsh Government","LGBO","230","220","42670","38160"
"In post","2022","White","Welsh Government","Undeclared","470","440","42890","38160"
"In post","2022","White","Welsh Government","Unknown","30","25","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Heterosexual / straight","50","[c]","37190","33100"
"Leaver CS","2022","Asian","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Heterosexual / straight","45","[c]","50660","42020"
"Leaver CS","2022","Asian","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","40","[c]","37680","33640"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Heterosexual / straight","30","[c]","37160","36390"
"Leaver CS","2022","Asian","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Heterosexual / straight","45","[c]","41340","36850"
"Leaver CS","2022","Asian","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Heterosexual / straight","495","[c]","27830","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Undeclared","35","[c]","29870","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","Unknown","45","[c]","27000","27570"
"Leaver CS","2022","Asian","Department of Health and Social Care","Heterosexual / straight","230","[c]","40010","33090"
"Leaver CS","2022","Asian","Department of Health and Social Care","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Unknown","35","[c]","48880","35610"
"Leaver CS","2022","Asian","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Unknown","280","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Heterosexual / straight","155","[c]","31420","28650"
"Leaver CS","2022","Asian","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Heterosexual / straight","95","[c]","32620","29470"
"Leaver CS","2022","Asian","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Heterosexual / straight","305","[c]","27810","23720"
"Leaver CS","2022","Asian","Ministry of Justice","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
