"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","North East (England)","Durham","EO","20","[c]","26020","25310"
"Leaver CS","2022","Unknown","North East (England)","Durham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","AO","175","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","AO","360","[c]","21260","21260"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","EO","120","[c]","26010","26990"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","AO","30","[c]","21240","21260"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","EO","15","[c]","27330","27570"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire East","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North West","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","AO","20","[c]","21180","21260"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","AO","180","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","EO","60","[c]","25320","25040"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","HEO","45","[c]","32120","30830"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","SEO","25","[c]","39950","39050"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","AA","20","[c]","18210","18240"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","AO","250","[c]","21720","21680"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","EO","140","[c]","25720","25040"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","HEO","30","[c]","31350","30860"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Manchester","AO","40","[c]","21340","21260"
"Leaver CS","2022","Unknown","North West (England)","Manchester","EO","55","[c]","27770","27370"
"Leaver CS","2022","Unknown","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Manchester","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Manchester","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","AO","105","[c]","21250","21260"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Sefton","AA","15","[c]","18130","18240"
"Leaver CS","2022","Unknown","North West (England)","Sefton","AO","85","[c]","21530","21680"
"Leaver CS","2022","Unknown","North West (England)","Sefton","EO","60","[c]","25360","25040"
"Leaver CS","2022","Unknown","North West (England)","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Sefton","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Sefton","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Sefton","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Warrington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Warrington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","AO","20","[c]","20940","21260"
"Leaver CS","2022","Unknown","North West (England)","Wirral","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","AO","85","[c]","21660","21680"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","EO","35","[c]","25100","24890"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","HEO","45","[c]","40210","40120"
"Leaver CS","2022","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","AO","15","[c]","24490","24400"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","EO","25","[c]","28330","27940"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","AA","10","[c]","21100","21050"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","AO","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","AA","75","[c]","22580","22140"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","AO","225","[c]","25830","25120"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","EO","80","[c]","28270","27940"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","G6","35","[c]","75060","75340"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","G7","50","[c]","57960","59590"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","HEO","100","[c]","34930","36130"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","SCS level","15","[c]","93290","87520"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","SEO","95","[c]","44240","44680"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Lothian and Midlothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Lothian and Midlothian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Falkirk","AO","15","[c]","21160","21140"
"Leaver CS","2022","Unknown","Scotland","Falkirk","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","AA","25","[c]","21360","21050"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","AO","90","[c]","21750","21430"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","EO","60","[c]","26710","27230"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","G6","15","[c]","73490","75340"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","G7","20","[c]","57760","59680"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","HEO","35","[c]","33710","33300"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","SEO","40","[c]","43130","43000"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","10","[c]","20470","19810"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","20","[c]","22630","21550"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","15","[c]","29130","29200"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Na h-Eileanan Siar","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","AO","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","AO","10","[c]","25930","25940"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","EO","10","[c]","30470","30040"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","AO","10","[c]","26560","25930"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Ayrshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","AO","160","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","AO","15","[c]","21930","21480"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","EO","15","[c]","28780","29290"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","AO","10","[c]","22030","21430"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","AA","10","[c]","19190","19300"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","AO","15","[c]","22760","21380"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","EO","25","[c]","25400","26670"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","HEO","15","[c]","34490","33460"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Kent","AO","35","[c]","22510","21680"
"Leaver CS","2022","Unknown","South East (England)","East Kent","EO","70","[c]","27830","27370"
"Leaver CS","2022","Unknown","South East (England)","East Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Kent","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Kent","SEO","[c]","[c]","[c]","[c]"
