"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Forestry and Land Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Actuary's Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Maritime and Coastguard Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
