"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","HEO","15","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","AO","2345","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","EO","545","[c]","26550","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","HEO","250","[c]","33090","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","SEO","25","[c]","40210","40180"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Research","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Operational Research","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Other","Outside London","G7","10","[c]","52600","52080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Other","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","London","SEO","10","[c]","43430","43430"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","G6","10","[c]","64440","64050"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","G7","10","[c]","52290","52080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","HEO","25","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","SEO","40","[c]","40190","40180"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","Outside London","HEO","10","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Property","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","HEO","10","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Social Research","Outside London","HEO","10","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Statistics","London","HEO","10","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Statistics","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Statistics","Outside London","HEO","20","[c]","33110","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","London","EO","120","[c]","30760","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","London","HEO","115","[c]","37650","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","Outside London","AO","745","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","Outside London","EO","960","[c]","26510","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","Outside London","G7","20","[c]","52480","52080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","Outside London","HEO","575","[c]","33060","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tax","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","AO","25","[c]","25330","25330"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","EO","75","[c]","30760","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","HEO","40","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","AO","595","[c]","21260","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","EO","305","[c]","26620","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","HEO","100","[c]","33130","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","SEO","15","[c]","40900","40180"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","AO","15","[c]","22750","22750"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","HEO","15","[c]","30800","30410"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","London","EO","15","[c]","26950","26750"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","Outside London","EO","10","[c]","24150","24000"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","EO","15","[c]","24060","24300"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","HEO","95","[c]","30230","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","Outside London","G7","15","[c]","49820","49500"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","Outside London","HEO","20","[c]","29700","29320"
"New entrant CS","2022","HM Treasury (excl. agencies)","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","EO","35","[c]","28650","28650"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","G7","40","[c]","61810","61700"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","HEO","35","[c]","35650","35050"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","SEO","35","[c]","43080","41950"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Outside London","G7","35","[c]","56060","56550"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Outside London","HEO","20","[c]","30860","30820"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Outside London","SEO","15","[c]","38810","37450"
"New entrant CS","2022","Home Office","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","HEO","25","[c]","33600","32390"
"New entrant CS","2022","Home Office","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Outside London","EO","20","[c]","24880","24880"
"New entrant CS","2022","Home Office","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","London","AO","35","[c]","25630","25630"
"New entrant CS","2022","Home Office","Operational Delivery","London","EO","240","[c]","29230","28650"
"New entrant CS","2022","Home Office","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","London","HEO","10","[c]","35050","35050"
"New entrant CS","2022","Home Office","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","AA","30","[c]","18310","18240"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","AO","405","[c]","21750","21680"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","EO","980","[c]","26430","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","HEO","10","[c]","31030","30820"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","London","EO","40","[c]","28720","28650"
"New entrant CS","2022","Home Office","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","London","EO","40","[c]","28650","28650"
"New entrant CS","2022","Home Office","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","London","G7","10","[c]","57430","57430"
"New entrant CS","2022","Home Office","Policy","London","HEO","20","[c]","35130","35050"
"New entrant CS","2022","Home Office","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","London","SEO","15","[c]","42040","41950"
"New entrant CS","2022","Home Office","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Outside London","SEO","15","[c]","37590","37450"
"New entrant CS","2022","Home Office","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","London","EO","20","[c]","28650","28650"
"New entrant CS","2022","Home Office","Project Delivery","London","G7","10","[c]","57840","57430"
"New entrant CS","2022","Home Office","Project Delivery","London","HEO","45","[c]","34890","35050"
"New entrant CS","2022","Home Office","Project Delivery","London","SEO","15","[c]","41950","41950"
"New entrant CS","2022","Home Office","Project Delivery","Outside London","EO","15","[c]","26970","24880"
"New entrant CS","2022","Home Office","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","London","EO","25","[c]","33650","33650"
"New entrant CS","2022","Home Office","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","London","AA","35","[c]","22450","22460"
"New entrant CS","2022","Home Office","Statistics","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","London","EO","10","[c]","30130","30130"
"New entrant CS","2022","Home Office","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","G7","10","[c]","49960","49960"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
