"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","South West (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","AA","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","AO","225","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","AA","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","AO","285","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","East of England","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","AO","150","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","London","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","AO","100","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North East (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","AO","180","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","North West (England)","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","AA","115","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","AO","440","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South East (England)","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","AO","165","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","South West (England)","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","AO","140","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Wales","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","AO","200","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","AA","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","AO","255","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","G7","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","AO","235","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","AO","235","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","EO","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","AO","280","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","AO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","AO","90","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","EO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AO","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AO","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","East of England","EO","60","[c]","27700","27160"
