"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Digital, Data & Technology","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","London","645","640","48810","44260"
"In post","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","Outside London","4145","4045","42240","38880"
"In post","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","Overseas","20","20","31260","33150"
"In post","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","London","80","75","37680","34000"
"In post","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","Outside London","235","230","32440","29260"
"In post","2022","50-59","Digital, Data & Technology","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Operational Delivery","London","25","25","46830","47240"
"In post","2022","50-59","Digital, Data & Technology","Operational Delivery","Outside London","135","130","36470","33370"
"In post","2022","50-59","Digital, Data & Technology","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Other","Outside London","15","15","40930","35310"
"In post","2022","50-59","Digital, Data & Technology","Policy","London","10","10","55970","58220"
"In post","2022","50-59","Digital, Data & Technology","Policy","Outside London","35","35","40740","37100"
"In post","2022","50-59","Digital, Data & Technology","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Project Delivery","Outside London","65","65","39070","35310"
"In post","2022","50-59","Digital, Data & Technology","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Science and Engineering","Outside London","210","195","43930","40040"
"In post","2022","50-59","Digital, Data & Technology","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Tax","Outside London","25","25","41800","40520"
"In post","2022","50-59","Digital, Data & Technology","Unknown","London","130","125","58550","56880"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Outside London","105","105","45530","42560"
"In post","2022","50-59","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Commercial","London","30","30","43230","39000"
"In post","2022","50-59","Finance","Commercial","Outside London","215","200","36400","33180"
"In post","2022","50-59","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Corporate Finance","London","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Corporate Finance","Outside London","20","20","47350","47010"
"In post","2022","50-59","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Digital, Data and Technology","Outside London","50","50","42360","37100"
"In post","2022","50-59","Finance","Finance","London","620","615","51330","46000"
"In post","2022","50-59","Finance","Finance","Outside London","2010","1930","40270","36460"
"In post","2022","50-59","Finance","Finance","Overseas","10","10","34980","33300"
"In post","2022","50-59","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Operational Delivery","London","60","55","38970","33440"
"In post","2022","50-59","Finance","Operational Delivery","Outside London","505","425","26270","22080"
"In post","2022","50-59","Finance","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Policy","London","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Policy","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","50-59","Finance","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Property","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Security","London","35","35","47190","40390"
"In post","2022","50-59","Finance","Security","Outside London","100","95","41720","35700"
"In post","2022","50-59","Finance","Tax","London","10","10","[c]","[c]"
"In post","2022","50-59","Finance","Tax","Outside London","15","15","39960","40520"
"In post","2022","50-59","Finance","Unknown","London","35","35","57370","56590"
"In post","2022","50-59","Finance","Unknown","Outside London","35","30","43680","40520"
"In post","2022","50-59","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Grants Management","Operational Delivery","Outside London","560","520","27200","24920"
"In post","2022","50-59","Grants Management","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Human Resources","London","565","555","50900","46810"
"In post","2022","50-59","Human Resources","Human Resources","Outside London","1960","1870","37740","33630"
"In post","2022","50-59","Human Resources","Human Resources","Overseas","10","10","42580","38520"
"In post","2022","50-59","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Legal","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Human Resources","Operational Delivery","London","55","50","37090","31880"
"In post","2022","50-59","Human Resources","Operational Delivery","Outside London","460","430","30780","27570"
"In post","2022","50-59","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Other","Outside London","30","30","40780","40290"
"In post","2022","50-59","Human Resources","Policy","London","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Tax","London","15","15","41790","38020"
"In post","2022","50-59","Human Resources","Tax","Outside London","65","60","36800","33370"
"In post","2022","50-59","Human Resources","Unknown","London","100","100","52230","51040"
"In post","2022","50-59","Human Resources","Unknown","Outside London","155","150","40690","37300"
"In post","2022","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Internal Audit","London","80","80","58490","53200"
"In post","2022","50-59","Internal Audit","Internal Audit","Outside London","220","210","47030","43830"
"In post","2022","50-59","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Other","London","10","10","[c]","[c]"
"In post","2022","50-59","Internal Audit","Other","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Internal Audit","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Finance","Outside London","25","25","27160","26600"
"In post","2022","50-59","Legal","Human Resources","London","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Knowledge and Information Management","Outside London","20","20","29150","27570"
"In post","2022","50-59","Legal","Legal","London","790","745","68110","67950"
"In post","2022","50-59","Legal","Legal","Outside London","1240","1155","56690","55610"
"In post","2022","50-59","Legal","Legal","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Legal","Operational Delivery","London","270","250","31220","30110"
"In post","2022","50-59","Legal","Operational Delivery","Outside London","770","705","27920","28430"
"In post","2022","50-59","Legal","Other","London","90","85","41330","33870"
"In post","2022","50-59","Legal","Other","Outside London","10","10","42800","34440"
"In post","2022","50-59","Legal","Policy","London","25","25","43580","39090"
"In post","2022","50-59","Legal","Policy","Outside London","20","20","44030","47490"
"In post","2022","50-59","Legal","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Tax","London","10","10","49150","40910"
"In post","2022","50-59","Legal","Tax","Outside London","90","85","41650","40350"
"In post","2022","50-59","Legal","Unknown","London","30","30","85590","86770"
"In post","2022","50-59","Legal","Unknown","Outside London","15","15","36900","33370"
"In post","2022","50-59","No function","Commercial","London","60","55","57370","53880"
"In post","2022","50-59","No function","Commercial","Outside London","125","120","50670","48260"
"In post","2022","50-59","No function","Communications","London","15","15","43710","38540"
"In post","2022","50-59","No function","Communications","Outside London","30","30","41610","37100"
"In post","2022","50-59","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Digital, Data and Technology","London","10","10","45160","46160"
"In post","2022","50-59","No function","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","No function","Economics","London","20","20","67530","65410"
"In post","2022","50-59","No function","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","No function","Finance","London","5","5","[c]","[c]"
"In post","2022","50-59","No function","Finance","Outside London","15","15","43230","36500"
"In post","2022","50-59","No function","Geography","Outside London","90","85","34060","33290"
"In post","2022","50-59","No function","Human Resources","London","10","10","52180","45010"
"In post","2022","50-59","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Inspector of Education and Training","London","40","35","60320","51360"
"In post","2022","50-59","No function","Inspector of Education and Training","Outside London","340","330","66390","70500"
"In post","2022","50-59","No function","Intelligence Analysis","London","15","15","37030","32890"
"In post","2022","50-59","No function","Intelligence Analysis","Outside London","110","105","30530","28640"
"In post","2022","50-59","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","International Trade","London","180","175","54900","51970"
"In post","2022","50-59","No function","International Trade","Outside London","70","65","41870","40180"
"In post","2022","50-59","No function","International Trade","Overseas","20","20","62100","60080"
"In post","2022","50-59","No function","Knowledge and Information Management","London","90","85","43260","39770"
"In post","2022","50-59","No function","Knowledge and Information Management","Outside London","165","160","32740","31990"
"In post","2022","50-59","No function","Legal","London","115","110","54640","54580"
"In post","2022","50-59","No function","Legal","Outside London","350","310","46110","44780"
"In post","2022","50-59","No function","Medicine","London","75","70","91060","85480"
"In post","2022","50-59","No function","Medicine","Outside London","100","90","95450","107700"
"In post","2022","50-59","No function","Operational Delivery","London","6605","6315","36110","31530"
"In post","2022","50-59","No function","Operational Delivery","Outside London","54840","49975","28740","27570"
"In post","2022","50-59","No function","Operational Delivery","Overseas","60","60","65230","65940"
"In post","2022","50-59","No function","Operational Delivery","Unknown","170","160","31410","30190"
"In post","2022","50-59","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Operational Research","Outside London","50","50","54590","54060"
"In post","2022","50-59","No function","Other","London","380","370","44730","31880"
"In post","2022","50-59","No function","Other","Outside London","1765","1640","30390","27570"
"In post","2022","50-59","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Other","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","No function","Planning","London","15","15","55500","53870"
"In post","2022","50-59","No function","Planning","Outside London","10","10","45270","39860"
"In post","2022","50-59","No function","Planning Inspectors","London","5","5","[c]","[c]"
"In post","2022","50-59","No function","Planning Inspectors","Outside London","120","110","57520","58810"
"In post","2022","50-59","No function","Policy","London","2240","2185","52710","53360"
"In post","2022","50-59","No function","Policy","Outside London","1200","1160","44220","39330"
"In post","2022","50-59","No function","Policy","Overseas","355","350","59060","56800"
"In post","2022","50-59","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Project Delivery","London","50","50","52790","52190"
"In post","2022","50-59","No function","Project Delivery","Outside London","50","50","47100","42530"
"In post","2022","50-59","No function","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Psychology","London","10","5","[c]","[c]"
"In post","2022","50-59","No function","Psychology","Outside London","150","140","39370","31180"
"In post","2022","50-59","No function","Science and Engineering","London","155","150","53380","51480"
"In post","2022","50-59","No function","Science and Engineering","Outside London","1330","1275","45510","45840"
"In post","2022","50-59","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Statistics","London","10","10","56770","59870"
"In post","2022","50-59","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Tax","London","655","635","45010","40910"
"In post","2022","50-59","No function","Tax","Outside London","2445","2330","38440","33430"
"In post","2022","50-59","No function","Unknown","London","380","370","54130","43810"
"In post","2022","50-59","No function","Unknown","Outside London","445","430","37990","33080"
"In post","2022","50-59","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Veterinarian","Outside London","90","85","48230","50160"
"In post","2022","50-59","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Commercial","Outside London","160","155","47110","42560"
"In post","2022","50-59","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Digital, Data and Technology","Outside London","45","45","46600","46540"
"In post","2022","50-59","Project Delivery","Economics","London","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Finance","London","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Finance","Outside London","50","50","57550","56240"
"In post","2022","50-59","Project Delivery","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Inspector of Education and Training","Outside London","35","35","75160","75480"
"In post","2022","50-59","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Knowledge and Information Management","Outside London","25","25","41320","38070"
"In post","2022","50-59","Project Delivery","Medicine","London","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Medicine","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Operational Delivery","London","55","55","43330","40300"
"In post","2022","50-59","Project Delivery","Operational Delivery","Outside London","515","495","38280","35980"
"In post","2022","50-59","Project Delivery","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Other","London","50","45","65990","72680"
"In post","2022","50-59","Project Delivery","Other","Outside London","1045","1015","35480","32280"
"In post","2022","50-59","Project Delivery","Other","Overseas","25","25","70900","73070"
"In post","2022","50-59","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Policy","London","320","310","61270","62120"
"In post","2022","50-59","Project Delivery","Policy","Outside London","270","255","48660","48490"
"In post","2022","50-59","Project Delivery","Policy","Overseas","35","35","64880","65760"
"In post","2022","50-59","Project Delivery","Project Delivery","London","575","555","54760","51710"
"In post","2022","50-59","Project Delivery","Project Delivery","Outside London","3310","3205","44860","40580"
"In post","2022","50-59","Project Delivery","Project Delivery","Overseas","30","30","56260","56110"
"In post","2022","50-59","Project Delivery","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Property","Outside London","25","20","42440","42430"
"In post","2022","50-59","Project Delivery","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Science and Engineering","London","10","10","51930","56970"
"In post","2022","50-59","Project Delivery","Science and Engineering","Outside London","875","865","44860","42950"
"In post","2022","50-59","Project Delivery","Science and Engineering","Overseas","10","10","54320","58420"
"In post","2022","50-59","Project Delivery","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Security","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Tax","London","60","60","40140","39660"
"In post","2022","50-59","Project Delivery","Tax","Outside London","165","155","33840","33370"
"In post","2022","50-59","Project Delivery","Unknown","London","65","60","81940","70880"
"In post","2022","50-59","Project Delivery","Unknown","Outside London","25","25","56440","44000"
"In post","2022","50-59","Property","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Finance","London","5","5","[c]","[c]"
"In post","2022","50-59","Property","Finance","Outside London","10","10","52550","43150"
"In post","2022","50-59","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Operational Delivery","London","45","45","44720","42500"
"In post","2022","50-59","Property","Operational Delivery","Outside London","335","315","30950","22930"
"In post","2022","50-59","Property","Other","London","50","50","24590","23020"
"In post","2022","50-59","Property","Other","Outside London","125","120","32660","29900"
"In post","2022","50-59","Property","Policy","London","5","5","[c]","[c]"
"In post","2022","50-59","Property","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Property","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","50-59","Property","Project Delivery","Outside London","10","10","53000","60000"
"In post","2022","50-59","Property","Property","London","435","425","47500","43810"
"In post","2022","50-59","Property","Property","Outside London","2130","2065","38510","34000"
"In post","2022","50-59","Property","Property","Overseas","65","65","40700","40580"
"In post","2022","50-59","Property","Property","Unknown","15","15","43900","39400"
"In post","2022","50-59","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Unknown","London","15","15","55180","54700"
"In post","2022","50-59","Property","Unknown","Outside London","15","15","57610","52190"
"In post","2022","50-59","Security","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Intelligence Analysis","London","140","135","42520","39420"
"In post","2022","50-59","Security","Intelligence Analysis","Outside London","85","80","34440","33300"
"In post","2022","50-59","Security","Intelligence Analysis","Overseas","10","10","44860","35490"
"In post","2022","50-59","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Knowledge and Information Management","Outside London","20","20","35720","33350"
"In post","2022","50-59","Security","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Other","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Security","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Security","London","345","340","40470","37660"
"In post","2022","50-59","Security","Security","Outside London","2635","2600","32080","28750"
"In post","2022","50-59","Security","Security","Overseas","50","50","36660","34220"
"In post","2022","50-59","Security","Security","Unknown","30","30","29190","27370"
"In post","2022","50-59","Security","Unknown","London","35","35","53670","54700"
"In post","2022","50-59","Security","Unknown","Outside London","255","240","31220","32000"
"In post","2022","50-59","Security","Unknown","Unknown","10","10","34370","33930"
"In post","2022","50-59","Unknown","Commercial","London","15","15","40240","40000"
"In post","2022","50-59","Unknown","Commercial","Outside London","40","40","36330","33420"
"In post","2022","50-59","Unknown","Communications","London","15","15","55550","48730"
"In post","2022","50-59","Unknown","Communications","Outside London","30","30","43290","38160"
"In post","2022","50-59","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","Outside London","40","40","25480","25310"
"In post","2022","50-59","Unknown","Digital, Data and Technology","London","300","295","56990","57430"
"In post","2022","50-59","Unknown","Digital, Data and Technology","Outside London","185","180","46740","42330"
"In post","2022","50-59","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","Outside London","10","10","53500","54460"
"In post","2022","50-59","Unknown","Finance","London","145","145","50570","45000"
"In post","2022","50-59","Unknown","Finance","Outside London","885","870","37420","33300"
"In post","2022","50-59","Unknown","Finance","Overseas","15","15","38440","33300"
"In post","2022","50-59","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","London","125","125","46470","42550"
"In post","2022","50-59","Unknown","Human Resources","Outside London","125","120","38860","37450"
"In post","2022","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","London","140","135","34320","30920"
"In post","2022","50-59","Unknown","Intelligence Analysis","Outside London","315","305","28480","27370"
"In post","2022","50-59","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","London","30","25","41340","41960"
"In post","2022","50-59","Unknown","Knowledge and Information Management","Outside London","35","35","40480","38160"
"In post","2022","50-59","Unknown","Legal","Outside London","35","35","63180","61440"
"In post","2022","50-59","Unknown","Medicine","London","15","10","62200","47130"
"In post","2022","50-59","Unknown","Medicine","Outside London","505","450","51030","39630"
"In post","2022","50-59","Unknown","Medicine","Overseas","10","10","59740","45840"
"In post","2022","50-59","Unknown","Medicine","Unknown","10","10","58630","43980"
"In post","2022","50-59","Unknown","Operational Delivery","London","1965","1845","33910","29370"
"In post","2022","50-59","Unknown","Operational Delivery","Outside London","5725","5280","29540","26410"
"In post","2022","50-59","Unknown","Operational Delivery","Overseas","50","50","29040","27370"
"In post","2022","50-59","Unknown","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","London","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other","London","440","430","34850","29460"
"In post","2022","50-59","Unknown","Other","Outside London","4560","4440","26800","22330"
"In post","2022","50-59","Unknown","Other","Overseas","125","125","42280","41600"
"In post","2022","50-59","Unknown","Other","Unknown","515","515","41910","37300"
"In post","2022","50-59","Unknown","Planning","Outside London","25","25","49840","51380"
"In post","2022","50-59","Unknown","Policy","London","565","555","52270","45200"
"In post","2022","50-59","Unknown","Policy","Outside London","785","755","43940","40550"
"In post","2022","50-59","Unknown","Policy","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","London","265","260","52050","57430"
"In post","2022","50-59","Unknown","Project Delivery","Outside London","315","300","42220","37660"
"In post","2022","50-59","Unknown","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Property","Outside London","30","30","41760","39450"
"In post","2022","50-59","Unknown","Science and Engineering","London","45","45","61540","59730"
"In post","2022","50-59","Unknown","Science and Engineering","Outside London","610","605","34080","28510"
"In post","2022","50-59","Unknown","Science and Engineering","Overseas","10","10","33870","27370"
"In post","2022","50-59","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Security","London","75","75","33660","29080"
"In post","2022","50-59","Unknown","Security","Outside London","30","30","28930","25920"
"In post","2022","50-59","Unknown","Social Research","London","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","Outside London","20","20","48490","45840"
"In post","2022","50-59","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Outside London","10","5","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","London","95","90","54510","46370"
"In post","2022","50-59","Unknown","Unknown","Outside London","3765","3640","44950","39660"
"In post","2022","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Economics","London","10","10","[c]","[c]"
"In post","2022","60-64","Analysis","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Finance","London","[c]","[c]","[c]","[c]"
