"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scottish Courts and Tribunals Service","Finance","Scotland","Eastern Scotland","35","35","38740","38640"
"In post","2022","Scottish Courts and Tribunals Service","Human Resources","Scotland","Eastern Scotland","30","30","35970","34950"
"In post","2022","Scottish Courts and Tribunals Service","Legal","Scotland","Eastern Scotland","15","15","43780","46100"
"In post","2022","Scottish Courts and Tribunals Service","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Legal","Scotland","West Central Scotland","15","15","48270","46100"
"In post","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Eastern Scotland","800","735","28790","23780"
"In post","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Highlands and Islands","80","65","26500","23780"
"In post","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","North Eastern Scotland","80","70","25000","23780"
"In post","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Southern Scotland","365","340","25880","23780"
"In post","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","West Central Scotland","365","325","25790","23780"
"In post","2022","Scottish Courts and Tribunals Service","Policy","Scotland","Eastern Scotland","20","20","36560","36360"
"In post","2022","Scottish Courts and Tribunals Service","Property","Scotland","Eastern Scotland","15","15","42030","46100"
"In post","2022","Scottish Courts and Tribunals Service","Statistics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Unknown","Scotland","Eastern Scotland","25","25","46010","39660"
"In post","2022","Scottish Forestry","Unknown","Scotland","Eastern Scotland","90","85","40470","38580"
"In post","2022","Scottish Forestry","Unknown","Scotland","Highlands and Islands","30","25","32030","30540"
"In post","2022","Scottish Forestry","Unknown","Scotland","North Eastern Scotland","15","15","31930","28980"
"In post","2022","Scottish Forestry","Unknown","Scotland","Southern Scotland","55","50","32010","30020"
"In post","2022","Scottish Forestry","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","London","Inner London - West","15","15","50690","47100"
"In post","2022","Scottish Government (excl. agencies)","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Overseas","Overseas","15","15","70800","68670"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Scotland","Eastern Scotland","6320","6065","45060","40130"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Scotland","Highlands and Islands","265","250","32910","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Scotland","North Eastern Scotland","365","340","37270","33070"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Scotland","Southern Scotland","180","165","34630","30040"
"In post","2022","Scottish Government (excl. agencies)","Unknown","Scotland","West Central Scotland","1685","1640","44380","40810"
"In post","2022","Scottish Housing Regulator","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Unknown","Scotland","West Central Scotland","50","45","53610","54340"
"In post","2022","Scottish Prison Service","Commercial","Scotland","Eastern Scotland","70","65","32570","26900"
"In post","2022","Scottish Prison Service","Commercial","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Commercial","Scotland","West Central Scotland","15","15","28160","26900"
"In post","2022","Scottish Prison Service","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Digital, Data and Technology","Scotland","Eastern Scotland","35","30","41370","39490"
"In post","2022","Scottish Prison Service","Finance","Scotland","Eastern Scotland","40","40","37270","35000"
"In post","2022","Scottish Prison Service","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Scotland","Southern Scotland","10","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Finance","Scotland","West Central Scotland","15","15","31700","26900"
"In post","2022","Scottish Prison Service","Human Resources","Scotland","Eastern Scotland","70","65","34880","35000"
"In post","2022","Scottish Prison Service","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Human Resources","Scotland","West Central Scotland","15","15","33140","29550"
"In post","2022","Scottish Prison Service","Internal Audit","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Legal","Scotland","Eastern Scotland","10","10","35330","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Scotland","Eastern Scotland","1710","1595","32400","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Scotland","Highlands and Islands","100","90","32590","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Scotland","North Eastern Scotland","245","235","32120","32170"
"In post","2022","Scottish Prison Service","Operational Delivery","Scotland","Southern Scotland","135","125","31980","35000"
"In post","2022","Scottish Prison Service","Operational Delivery","Scotland","West Central Scotland","1305","1235","32320","35000"
"In post","2022","Scottish Prison Service","Other","Scotland","Eastern Scotland","415","390","35600","35000"
"In post","2022","Scottish Prison Service","Other","Scotland","Highlands and Islands","15","10","32160","31270"
"In post","2022","Scottish Prison Service","Other","Scotland","North Eastern Scotland","50","45","29470","28400"
"In post","2022","Scottish Prison Service","Other","Scotland","Southern Scotland","20","15","32520","31270"
"In post","2022","Scottish Prison Service","Other","Scotland","West Central Scotland","180","165","29530","26900"
"In post","2022","Scottish Prison Service","Project Delivery","Scotland","Eastern Scotland","15","10","52730","54170"
"In post","2022","Scottish Prison Service","Psychology","Scotland","Eastern Scotland","45","45","37450","35000"
"In post","2022","Scottish Prison Service","Psychology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Psychology","Scotland","West Central Scotland","20","20","38570","35000"
"In post","2022","Scottish Public Pensions Agency","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Unknown","Scotland","Southern Scotland","310","285","30290","25930"
"In post","2022","Serious Fraud Office","Commercial","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Serious Fraud Office","Communications","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","Serious Fraud Office","Corporate Finance","London","Inner London - West","10","10","46840","39290"
"In post","2022","Serious Fraud Office","Counter Fraud","London","Inner London - West","245","240","46670","40270"
"In post","2022","Serious Fraud Office","Digital, Data and Technology","London","Inner London - West","55","55","43290","40170"
"In post","2022","Serious Fraud Office","Finance","London","Inner London - West","5","5","[c]","[c]"
"In post","2022","Serious Fraud Office","Human Resources","London","Inner London - West","10","10","36720","33940"
"In post","2022","Serious Fraud Office","Intelligence Analysis","London","Inner London - West","10","10","43120","41040"
"In post","2022","Serious Fraud Office","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Legal","London","Inner London - West","60","55","58930","55170"
"In post","2022","Serious Fraud Office","Other","London","Inner London - West","25","25","39050","30010"
"In post","2022","Serious Fraud Office","Policy","London","Inner London - West","15","15","58620","58000"
"In post","2022","Serious Fraud Office","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Unknown","Scotland","Eastern Scotland","915","885","28090","27230"
"In post","2022","Social Security Scotland","Unknown","Scotland","Highlands and Islands","35","35","30140","27940"
"In post","2022","Social Security Scotland","Unknown","Scotland","North Eastern Scotland","10","10","29050","27230"
"In post","2022","Social Security Scotland","Unknown","Scotland","Southern Scotland","65","60","29620","27230"
"In post","2022","Social Security Scotland","Unknown","Scotland","West Central Scotland","1425","1385","32500","27940"
"In post","2022","Standards and Testing Agency","Digital, Data and Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","London","Inner London - West","30","25","50660","45850"
"In post","2022","Standards and Testing Agency","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","Operational Delivery","West Midlands (England)","West Midlands","35","35","43700","42220"
"In post","2022","Standards and Testing Agency","Operational Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","London","Inner London - West","10","10","43320","42740"
"In post","2022","Standards and Testing Agency","Policy","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","Policy","West Midlands (England)","West Midlands","20","15","34510","32870"
"In post","2022","Standards and Testing Agency","Policy","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Standards and Testing Agency","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Unknown","Scotland","Eastern Scotland","230","220","31560","27230"
"In post","2022","Submarine Delivery Agency","Commercial","North West (England)","Cumbria","15","15","41220","38240"
"In post","2022","Submarine Delivery Agency","Commercial","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Commercial","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Commercial","South West (England)","Devon","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","130","125","40600","37530"
"In post","2022","Submarine Delivery Agency","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","37940","38020"
"In post","2022","Submarine Delivery Agency","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","52820","46000"
"In post","2022","Submarine Delivery Agency","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","25","43030","43470"
"In post","2022","Submarine Delivery Agency","Knowledge and Information Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","34710","32500"
"In post","2022","Submarine Delivery Agency","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","North West (England)","Cumbria","15","15","32840","29500"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Operational Delivery","Scotland","West Central Scotland","25","25","25390","21270"
"In post","2022","Submarine Delivery Agency","Operational Delivery","South West (England)","Devon","15","15","30390","27090"
"In post","2022","Submarine Delivery Agency","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","255","240","34250","32710"
"In post","2022","Submarine Delivery Agency","Policy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","North West (England)","Cumbria","45","45","47550","50050"
"In post","2022","Submarine Delivery Agency","Project Delivery","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","Scotland","West Central Scotland","15","15","46030","41960"
"In post","2022","Submarine Delivery Agency","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Project Delivery","South West (England)","Devon","50","50","42860","41000"
"In post","2022","Submarine Delivery Agency","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","370","360","45060","41480"
"In post","2022","Submarine Delivery Agency","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","North West (England)","Cumbria","80","80","42230","40320"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Overseas","Overseas","10","10","40120","33080"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Scotland","Eastern Scotland","10","10","52550","53750"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","Scotland","West Central Scotland","20","20","52000","46070"
"In post","2022","Submarine Delivery Agency","Science and Engineering","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Science and Engineering","South West (England)","Devon","65","65","29250","26070"
"In post","2022","Submarine Delivery Agency","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","575","570","41750","39860"
"In post","2022","Submarine Delivery Agency","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","36640","35980"
"In post","2022","Teaching Regulation Agency","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Operational Delivery","West Midlands (England)","West Midlands","50","50","31570","29360"
"In post","2022","Teaching Regulation Agency","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Policy","West Midlands (England)","West Midlands","25","25","28170","25000"
"In post","2022","The Insolvency Service","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Commercial","West Midlands (England)","West Midlands","10","10","41120","42700"
"In post","2022","The Insolvency Service","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","37340","36060"
"In post","2022","The Insolvency Service","Counter Fraud","East of England","Bedfordshire and Hertfordshire","20","20","41570","38510"
"In post","2022","The Insolvency Service","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","London","Inner London - East","30","30","43000","43100"
"In post","2022","The Insolvency Service","Counter Fraud","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","North West (England)","Greater Manchester","60","60","39240","37700"
"In post","2022","The Insolvency Service","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Scotland","Eastern Scotland","10","10","37620","35230"
"In post","2022","The Insolvency Service","Counter Fraud","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Counter Fraud","West Midlands (England)","West Midlands","30","30","37560","35070"
"In post","2022","The Insolvency Service","Counter Fraud","Yorkshire and The Humber","West Yorkshire","20","20","39380","39490"
"In post","2022","The Insolvency Service","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Digital, Data and Technology","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Digital, Data and Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Digital, Data and Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Digital, Data and Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Digital, Data and Technology","West Midlands (England)","West Midlands","35","35","44090","41870"
"In post","2022","The Insolvency Service","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Economics","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Finance","West Midlands (England)","West Midlands","10","10","33730","27340"
"In post","2022","The Insolvency Service","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Human Resources","West Midlands (England)","West Midlands","20","20","39330","35260"
"In post","2022","The Insolvency Service","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Intelligence Analysis","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Knowledge and Information Management","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","London","Inner London - East","35","35","50980","53390"
"In post","2022","The Insolvency Service","Legal","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","North West (England)","Greater Manchester","10","10","49760","51510"
"In post","2022","The Insolvency Service","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Legal","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","45","45","27060","26140"
"In post","2022","The Insolvency Service","Operational Delivery","East of England","Bedfordshire and Hertfordshire","10","5","[c]","[c]"
"In post","2022","The Insolvency Service","Operational Delivery","East of England","East Anglia","65","60","26710","21130"
"In post","2022","The Insolvency Service","Operational Delivery","East of England","Essex","20","20","31020","31000"
"In post","2022","The Insolvency Service","Operational Delivery","London","Inner London - East","115","105","37550","29570"
"In post","2022","The Insolvency Service","Operational Delivery","London","Outer London - South","50","45","30790","25060"
"In post","2022","The Insolvency Service","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","35","35","27810","26290"
"In post","2022","The Insolvency Service","Operational Delivery","North West (England)","Greater Manchester","90","90","27780","21130"
"In post","2022","The Insolvency Service","Operational Delivery","North West (England)","Lancashire","25","20","28960","26290"
"In post","2022","The Insolvency Service","Operational Delivery","North West (England)","Merseyside","30","25","28300","26290"
"In post","2022","The Insolvency Service","Operational Delivery","Scotland","Eastern Scotland","60","60","23220","21130"
"In post","2022","The Insolvency Service","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","15","32720","29160"
"In post","2022","The Insolvency Service","Operational Delivery","South East (England)","Hampshire and Isle of Wight","15","15","27870","26290"
"In post","2022","The Insolvency Service","Operational Delivery","South East (England)","Kent","50","45","27050","22580"
"In post","2022","The Insolvency Service","Operational Delivery","South East (England)","Surrey, East and West Sussex","15","15","31060","26410"
"In post","2022","The Insolvency Service","Operational Delivery","South West (England)","Devon","80","80","26610","21130"
"In post","2022","The Insolvency Service","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","32390","27550"
"In post","2022","The Insolvency Service","Operational Delivery","Wales","East Wales","50","50","26650","21130"
"In post","2022","The Insolvency Service","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Operational Delivery","West Midlands (England)","West Midlands","250","235","25830","21130"
"In post","2022","The Insolvency Service","Operational Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Operational Delivery","Yorkshire and The Humber","West Yorkshire","75","75","27980","23810"
"In post","2022","The Insolvency Service","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Policy","East of England","Essex","[c]","[c]","[c]","[c]"
