"Status","Year","Organisation","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport (excl. agencies)","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","Outside London","125","115","34940","31860"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","North Hampshire","Outside London","80","75","63770","76640"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","Southampton","Outside London","40","40","54630","44140"
"In post","2022","Department for Transport (excl. agencies)","South East (England)","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Wales","Swansea","Outside London","55","55","43280","39040"
"In post","2022","Department for Transport (excl. agencies)","West Midlands (England)","Birmingham","Outside London","150","145","37710","31870"
"In post","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","140","140","39090","38650"
"In post","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derby","Outside London","625","550","24300","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","East Derbyshire","Outside London","290","250","26130","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicester","Outside London","895","795","24940","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","Outside London","150","130","28230","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire CC","Outside London","570","500","26440","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Northamptonshire","Outside London","435","380","24800","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Nottinghamshire","Outside London","255","225","28050","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Nottingham","Outside London","755","685","25980","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","South and West Derbyshire","Outside London","305","265","28070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","South Nottinghamshire","Outside London","45","40","26910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","West Northamptonshire","Outside London","210","195","27560","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Bedford","Outside London","165","145","27980","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Breckland and South Norfolk","Outside London","60","50","27880","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Cambridgeshire CC","Outside London","210","195","28520","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Central Bedfordshire","Outside London","30","30","27680","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Essex Haven Gateway","Outside London","305","280","30440","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Essex Thames Gateway","Outside London","750","675","27780","29170"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Heart of Essex","Outside London","135","125","30460","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Hertfordshire CC","Outside London","730","670","29800","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Luton","Outside London","185","170","27420","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","North and West Norfolk","Outside London","125","105","27170","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Norwich and East Norfolk","Outside London","590","505","26480","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Peterborough","Outside London","225","190","27130","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Southend-on-Sea","Outside London","190","170","28790","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Suffolk CC","Outside London","595","530","26990","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","Thurrock","Outside London","85","75","30110","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","East of England","West Essex","Outside London","110","105","29790","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Barking & Dagenham and Havering","London","495","450","31170","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Barnet","London","300","275","30780","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Bexley and Greenwich","London","360","335","31170","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Brent","London","255","235","30600","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Bromley","London","270","250","31320","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Camden and City of London","London","100","95","31180","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Croydon","London","265","250","30760","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Ealing","London","365","345","31430","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Enfield","London","255","235","30900","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Hackney and Newham","London","1205","1105","29080","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Haringey and Islington","London","420","395","30780","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Harrow and Hillingdon","London","435","400","30800","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Hounslow and Richmond upon Thames","London","255","230","31030","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Kensington & Chelsea and Hammersmith & Fulham","London","205","195","31060","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Lambeth","London","475","445","31060","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Lewisham and Southwark","London","375","355","30820","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Merton, Kingston upon Thames and Sutton","London","295","280","30900","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Redbridge and Waltham Forest","London","865","790","29210","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Tower Hamlets","London","235","215","29220","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Wandsworth","London","175","155","29170","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","London","Westminster","London","2365","2280","45520","39960"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Darlington","Outside London","90","80","26810","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Durham","Outside London","820","700","25090","25880"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","760","665","25510","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland","Outside London","210","190","27570","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","South Teesside","Outside London","620","555","25200","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","Outside London","1745","1520","25660","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Tyneside","Outside London","5935","5390","30170","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Blackburn with Darwen","Outside London","320","280","26680","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Blackpool","Outside London","5300","4875","29690","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire East","Outside London","150","135","27360","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire West and Chester","Outside London","245","225","25710","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Chorley and West Lancashire","Outside London","110","95","27770","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","East Cumbria","Outside London","95","85","27870","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","East Lancashire","Outside London","335","295","26070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","East Merseyside","Outside London","685","595","26510","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester North East","Outside London","655","590","27020","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester North West","Outside London","1425","1265","24550","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester South East","Outside London","785","715","24390","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester South West","Outside London","600","545","25510","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Lancaster and Wyre","Outside London","245","230","25430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Liverpool","Outside London","830","735","26870","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Manchester","Outside London","1825","1735","34580","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Mid Lancashire","Outside London","1800","1610","24130","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Sefton","Outside London","1010","915","26770","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Warrington","Outside London","380","325","24920","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","West Cumbria","Outside London","155","135","26420","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Wirral","Outside London","1400","1210","24420","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","Outside London","265","235","26730","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Angus and Dundee City","Outside London","890","810","24140","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","45","40","27260","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","City of Edinburgh","Outside London","285","260","27540","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Clackmannanshire and Fife","Outside London","330","290","26630","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Dumfries and Galloway","Outside London","70","60","26850","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","455","400","25360","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","295","255","25140","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","East Lothian and Midlothian","Outside London","75","65","27800","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Falkirk","Outside London","1095","940","25080","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Glasgow City","Outside London","2605","2320","25150","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","370","320","25270","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","245","220","26980","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","50","50","27400","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Na h-Eileanan Siar","Outside London","90","80","23300","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","North Lanarkshire","Outside London","765","655","24420","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Perth and Kinross, and Stirling","Outside London","145","135","27750","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Scottish Borders","Outside London","55","50","27590","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","Shetland Islands","Outside London","10","10","26750","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","South Ayrshire","Outside London","140","130","27590","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","South Lanarkshire","Outside London","200","175","27590","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Scotland","West Lothian","Outside London","155","140","26970","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire","Outside London","445","405","29660","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Brighton and Hove","Outside London","265","235","28100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Buckinghamshire","Outside London","175","155","27860","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Central Hampshire","Outside London","120","105","27270","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","East Kent","Outside London","1000","930","28160","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","East Surrey","Outside London","120","110","30660","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","Outside London","1170","1025","25160","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Isle of Wight","Outside London","245","215","25200","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Kent Thames Gateway","Outside London","270","245","29580","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Medway","Outside London","230","210","30000","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Mid Kent","Outside London","170","165","29750","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Milton Keynes","Outside London","220","195","27390","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","North Hampshire","Outside London","140","125","26920","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Oxfordshire CC","Outside London","245","220","27970","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Portsmouth","Outside London","255","215","25390","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","South Hampshire","Outside London","240","205","27730","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Southampton","Outside London","255","225","26280","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","West Kent","Outside London","70","65","29880","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","West Surrey","Outside London","230","205","31000","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (North East)","Outside London","170","155","27560","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (South West)","Outside London","325","285","26110","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","275","245","27570","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","Outside London","275","240","27580","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Bristol, City of","Outside London","865","750","25930","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Outside London","855","775","25650","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","Outside London","1280","1075","25600","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset","Outside London","90","80","27720","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire CC","Outside London","335","290","26950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Plymouth","Outside London","395","345","27700","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Somerset CC","Outside London","520","450","26490","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Swindon","Outside London","150","135","27890","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Torbay","Outside London","250","205","25030","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Wiltshire","Outside London","210","190","28230","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Unknown","600","555","31150","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","Outside London","445","385","26060","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","Outside London","415","380","28820","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","Outside London","1515","1380","26500","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Conwy and Denbighshire","Outside London","150","135","27490","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Flintshire and Wrexham","Outside London","655","590","24860","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","Outside London","565","510","26650","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Gwynedd","Outside London","445","410","23760","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Isle of Anglesey","Outside London","65","55","27790","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Monmouthshire and Newport","Outside London","335","295","26430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Powys","Outside London","85","75","27600","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","South West Wales","Outside London","445","395","25350","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Wales","Swansea","Outside London","600","535","25000","22460"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","Outside London","2245","2010","26850","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Coventry","Outside London","390","350","25700","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Dudley","Outside London","950","815","24980","25860"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, County of","Outside London","80","75","28210","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Sandwell","Outside London","355","320","27380","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire","Outside London","135","120","27860","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Solihull","Outside London","195","175","27340","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Staffordshire CC","Outside London","485","425","27620","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Stoke-on-Trent","Outside London","445","390","25940","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Telford and Wrekin","Outside London","395","345","26440","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Walsall","Outside London","520","450","24680","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Warwickshire CC","Outside London","500","435","25400","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Wolverhampton","Outside London","625","545","25180","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Worcestershire CC","Outside London","315","280","26270","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","1345","1145","25460","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Bradford","Outside London","935","825","25470","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","745","670","26860","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","100","90","28420","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","590","500","25950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","Outside London","2625","2435","33490","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","495","425","25790","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","Outside London","220","200","28460","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Sheffield","Outside London","2040","1855","34570","31990"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Wakefield","Outside London","265","230","28000","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","York","Outside London","135","120","27860","27570"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Nottingham","Outside London","35","30","48190","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","Cambridgeshire CC","Outside London","40","40","50410","51440"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Lewisham and Southwark","London","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","London","Westminster","London","2660","2580","48590","45210"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Tyneside","Outside London","25","20","49870","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","East Lancashire","Outside London","15","15","36090","33990"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","East Merseyside","Outside London","20","20","41550","36820"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Liverpool","Outside London","20","20","40730","37780"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Manchester","Outside London","15","15","51630","50020"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Oxfordshire CC","Outside London","25","25","48580","39720"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South East (England)","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Bristol, City of","Outside London","50","50","48430","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Devon CC","Outside London","15","15","49700","50480"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Unknown","40","40","44780","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Birmingham","Outside London","50","45","47290","47090"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
