"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Education","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Sheffield","Outside London","SEO/HEO","25","[c]","34160","35070"
"Leaver CS","2022","Department for Education","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Westminster","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Westminster","London","EO","55","[c]","27800","28500"
"Leaver CS","2022","Department for Education","Westminster","London","G6/G7","55","[c]","59340","56610"
"Leaver CS","2022","Department for Education","Westminster","London","SCS level","10","[c]","88610","82760"
"Leaver CS","2022","Department for Education","Westminster","London","SEO/HEO","60","[c]","38330","36850"
"Leaver CS","2022","Department for Education","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Buckinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Darlington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Dorset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Dorset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","AA/AO","20","[c]","21240","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gloucestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gloucestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Hertfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Kent Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Lincolnshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scottish Borders","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","AA/AO","15","[c]","21260","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","SEO/HEO","25","[c]","34850","35900"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","AA/AO","15","[c]","21090","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Warrington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Warrington","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","AA/AO","20","[c]","21270","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","AA/AO","35","[c]","24180","24370"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","SEO/HEO","20","[c]","38430","39420"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Westminster","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Westminster","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Westminster","London","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Westminster","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Westminster","London","SEO/HEO","140","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","AA/AO","15","[c]","21270","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","York","Outside London","AA/AO","15","[c]","21210","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","York","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","York","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","York","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","EO","80","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Westminster","London","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","AA/AO","25","[c]","20270","21270"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","G6/G7","10","[c]","68390","68440"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","SEO/HEO","15","[c]","38050","38730"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
