"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Outside London","AO","25","[c]","21420","21260"
"New entrant CS","2022","Analysis","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","London","AO","10","[c]","22340","22640"
"New entrant CS","2022","Commercial","Commercial","London","EO","25","[c]","26940","27200"
"New entrant CS","2022","Commercial","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","London","G7","20","[c]","53950","53360"
"New entrant CS","2022","Commercial","Commercial","London","HEO","30","[c]","32770","32560"
"New entrant CS","2022","Commercial","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","London","SEO","50","[c]","41790","40650"
"New entrant CS","2022","Commercial","Commercial","Outside London","AA","10","[c]","19760","18310"
"New entrant CS","2022","Commercial","Commercial","Outside London","AO","25","[c]","20190","21170"
"New entrant CS","2022","Commercial","Commercial","Outside London","EO","155","[c]","25470","26130"
"New entrant CS","2022","Commercial","Commercial","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Outside London","G7","20","[c]","50870","49860"
"New entrant CS","2022","Commercial","Commercial","Outside London","HEO","130","[c]","30960","30420"
"New entrant CS","2022","Commercial","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Outside London","SEO","115","[c]","38040","36820"
"New entrant CS","2022","Commercial","Commercial","Outside London","Unknown","25","[c]","33640","31500"
"New entrant CS","2022","Commercial","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","London","HEO","15","[c]","33460","33000"
"New entrant CS","2022","Commercial","Operational Delivery","London","SEO","10","[c]","47170","47150"
"New entrant CS","2022","Commercial","Operational Delivery","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","London","G6","10","[c]","88890","90610"
"New entrant CS","2022","Commercial","Unknown","London","G7","50","[c]","67820","70000"
"New entrant CS","2022","Commercial","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Outside London","G6","20","[c]","84970","86500"
"New entrant CS","2022","Commercial","Unknown","Outside London","G7","90","[c]","65930","66000"
"New entrant CS","2022","Commercial","Unknown","Outside London","HEO","10","[c]","32000","32000"
"New entrant CS","2022","Commercial","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","G7","15","[c]","64070","67500"
"New entrant CS","2022","Commercial","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","London","AO","25","[c]","23080","23170"
"New entrant CS","2022","Communications","Communications","London","EO","90","[c]","27390","27270"
"New entrant CS","2022","Communications","Communications","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","London","G7","40","[c]","55280","53420"
"New entrant CS","2022","Communications","Communications","London","HEO","115","[c]","34770","34260"
"New entrant CS","2022","Communications","Communications","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","London","SEO","50","[c]","42040","42000"
"New entrant CS","2022","Communications","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Outside London","AO","25","[c]","21040","21170"
"New entrant CS","2022","Communications","Communications","Outside London","EO","25","[c]","25620","26130"
"New entrant CS","2022","Communications","Communications","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Outside London","G7","15","[c]","52540","49530"
"New entrant CS","2022","Communications","Communications","Outside London","HEO","70","[c]","31710","30830"
"New entrant CS","2022","Communications","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Outside London","SEO","40","[c]","38000","37710"
"New entrant CS","2022","Communications","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Outside London","AO","95","[c]","21250","21250"
"New entrant CS","2022","Communications","Operational Delivery","Outside London","EO","310","[c]","26610","26590"
"New entrant CS","2022","Communications","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Outside London","HEO","70","[c]","33100","33080"
"New entrant CS","2022","Communications","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Outside London","EO","320","[c]","26610","26590"
"New entrant CS","2022","Communications","Tax","Outside London","HEO","45","[c]","32980","33080"
"New entrant CS","2022","Communications","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","London","EO","10","[c]","26940","27500"
"New entrant CS","2022","Communications","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","London","HEO","15","[c]","34850","34550"
"New entrant CS","2022","Communications","Unknown","London","SEO","15","[c]","41100","40600"
"New entrant CS","2022","Communications","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Outside London","EO","25","[c]","26260","26590"
"New entrant CS","2022","Communications","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","London","AO","70","[c]","25100","25110"
"New entrant CS","2022","Counter Fraud","Counter Fraud","London","EO","45","[c]","30040","31060"
"New entrant CS","2022","Counter Fraud","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","London","HEO","10","[c]","35650","36650"
"New entrant CS","2022","Counter Fraud","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Outside London","AO","220","[c]","21910","21260"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Outside London","EO","315","[c]","27550","27570"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Outside London","HEO","20","[c]","32220","31990"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","London","EO","15","[c]","30750","30750"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","London","HEO","10","[c]","37610","37610"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Outside London","EO","20","[c]","26790","26590"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Outside London","HEO","20","[c]","33080","33080"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","London","EO","15","[c]","30840","30750"
"New entrant CS","2022","Counter Fraud","Legal","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Outside London","EO","35","[c]","26610","26590"
"New entrant CS","2022","Counter Fraud","Legal","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","London","AO","25","[c]","25170","25110"
"New entrant CS","2022","Counter Fraud","Operational Delivery","London","EO","10","[c]","30780","30750"
"New entrant CS","2022","Counter Fraud","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Outside London","AO","185","[c]","21290","21260"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Outside London","EO","110","[c]","26650","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Outside London","HEO","25","[c]","33050","33080"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Outside London","G7","10","[c]","52360","52080"
"New entrant CS","2022","Counter Fraud","Other","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Outside London","EO","15","[c]","26600","26590"
"New entrant CS","2022","Counter Fraud","Tax","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","London","EO","70","[c]","30230","30750"
"New entrant CS","2022","Counter Fraud","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","London","HEO","20","[c]","35710","37610"
"New entrant CS","2022","Counter Fraud","Unknown","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Outside London","AO","25","[c]","21250","21250"
"New entrant CS","2022","Counter Fraud","Unknown","Outside London","EO","190","[c]","26590","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Outside London","HEO","25","[c]","32990","33080"
"New entrant CS","2022","Counter Fraud","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","Outside London","AO","515","[c]","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Outside London","AO","285","[c]","21370","21260"
"New entrant CS","2022","Debt","Other","Outside London","EO","10","[c]","27570","27570"
"New entrant CS","2022","Debt","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","Outside London","AO","155","[c]","21250","21250"
"New entrant CS","2022","Debt","Tax","Outside London","EO","25","[c]","26620","26590"
"New entrant CS","2022","Debt","Unknown","Outside London","AO","15","[c]","21250","21250"
"New entrant CS","2022","Debt","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","AO","15","[c]","23100","22710"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","EO","85","[c]","28170","28310"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","G6","25","[c]","69790","68310"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","G7","120","[c]","57850","58000"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","HEO","150","[c]","34310","33280"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","London","SEO","130","[c]","42710","41750"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","AA","65","[c]","18340","17900"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","AO","125","[c]","21190","21250"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","EO","425","[c]","26300","26350"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","G6","45","[c]","64620","64180"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","G7","360","[c]","52310","50430"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","HEO","470","[c]","32100","33000"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","SEO","405","[c]","38990","38330"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","AO","15","[c]","21170","21170"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","EO","15","[c]","24890","26350"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","HEO","10","[c]","30100","29960"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","AO","25","[c]","21000","20910"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","EO","10","[c]","24950","24720"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","AO","20","[c]","20820","18450"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","EO","15","[c]","27650","27500"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","G7","55","[c]","54560","54700"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","HEO","25","[c]","34110","34550"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","SEO","20","[c]","39900","40600"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","EO","15","[c]","24890","24100"
