"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","EO","10","[c]","29470","29510"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","HEO","20","[c]","34290","34600"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Unknown","SEO","20","[c]","44700","46280"
"Leaver Dept.","2022","Unknown","Welsh Government","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Policy","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Other","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Other","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Other","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Chancellor's other departments","Other","HEO","10","[c]","34770","31980"
"New entrant CS","2022","Analysis","Chancellor's other departments","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Economics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Economics","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Economics","HEO","15","[c]","33480","33570"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Economics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Digital, Data and Technology","HEO","10","[c]","33930","32870"
"New entrant CS","2022","Analysis","Department for Education","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","AO","15","[c]","20830","21510"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","15","[c]","25600","25460"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","HEO","20","[c]","29870","29750"
"New entrant CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Economics","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Economics","HEO","15","[c]","31800","31800"
"New entrant CS","2022","Analysis","Department for International Trade","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Economics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Social Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","EO","10","[c]","27100","27850"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","HEO","10","[c]","30820","30190"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Economics","EO","10","[c]","28670","29970"
"New entrant CS","2022","Analysis","Department for Transport","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Economics","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Economics","HEO","15","[c]","29870","28000"
"New entrant CS","2022","Analysis","Department for Transport","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Social Research","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Social Research","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport","Statistics","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Economics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Operational Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Policy","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Policy","HEO","10","[c]","35870","36650"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Social Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Work and Pensions","Unknown","AO","40","[c]","22680","21260"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Economics","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department of Health and Social Care","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Economics","HEO","15","[c]","35480","37610"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Operational Research","HEO","10","[c]","35170","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Social Research","HEO","20","[c]","35550","37610"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Statistics","HEO","35","[c]","34480","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Economics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Geography","HEO","15","[c]","33000","33000"
"New entrant CS","2022","Analysis","Ministry of Defence","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Intelligence Analysis","HEO","15","[c]","27120","26520"
"New entrant CS","2022","Analysis","Ministry of Defence","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Operational Research","HEO","15","[c]","25870","25050"
"New entrant CS","2022","Analysis","Ministry of Defence","Operational Research","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Science and Engineering","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Science and Engineering","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Science and Engineering","HEO","10","[c]","27270","26030"
"New entrant CS","2022","Analysis","Ministry of Defence","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Statistics","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Statistics","EO","20","[c]","27580","27850"
"New entrant CS","2022","Analysis","Ministry of Defence","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence","Statistics","HEO","15","[c]","36570","38000"
"New entrant CS","2022","Analysis","Ministry of Defence","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Economics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice","Operational Delivery","G7","[c]","[c]","[c]","[c]"
