"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Yorkshire and The Humber","Sheffield","G7","10","10","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Sheffield","HEO","20","20","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Sheffield","SEO","20","20","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","EO","5","5","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","AO","5","5","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","SEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","SEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Thurrock","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Thurrock","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Thurrock","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","EO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","SEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","AO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","London","Bexley and Greenwich","SCS level","[c]","[c]","[c]","[c]"
